Generation,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,SumOfSpaceFitnessScore,Fitness_MainPathQuality,Fitness_Defense,Fitness_OnMainPath_EnemyTrap,Fitness_OnMainPath_Treasure,Fitness_BesideMainPath_EnemyTrap,Fitness_BesideMainPath_Treasure,Fitness_TwoPronged,SumOfGameObjectFitnessScore,Fitness_Defense_Space,Fitness_Defense_GameObject
20.0,0.4192077641,0.18496071318,0.9964229698,0.4045684291,0.4486434218,0.8641284607,0.12025,0.0,0.07892961563,0.0025,0.0663022944,0.6563859616,0.8088125002,0.9194444525
21.0,0.4218818169,0.18866012936,0.9959015106,0.4057407615,0.4498066924,0.8676701307,0.12425,0.0,0.07692128232,0.0046666666,0.06608861947,0.658738431,0.8085625004,0.9267777851
22.0,0.4177436227,0.19122235186,0.9963882777,0.4068284766,0.4499533837,0.8720347179,0.1225,0.0,0.07773958588,0.0079999999,0.06672808753,0.6609940684,0.8096250008,0.934444451
23.0,0.4177895767,0.19101364388,0.996783561,0.407499089,0.451190903,0.874614581,0.12175,0.0,0.0777775326,0.0111666665,0.06705656387,0.6629027583,0.8112291678,0.9380000062
24.0,0.4167231933,0.19734200152,0.9946977546,0.4087289221,0.4533147195,0.8763541665,0.124625,0.0,0.07735967564,0.0206666662,0.06751593926,0.6648344588,0.8130416688,0.9396666727
25.0,0.4146576603,0.20152549144,0.9934593844,0.4101491916,0.4566039983,0.8756180579,0.12825,0.0,0.07685208632,0.0291666666,0.0679504098,0.6661110437,0.8131250038,0.9381111173
26.0,0.412574586,0.204220376,0.9935739907,0.4110536669,0.4558282531,0.8786666659,0.121625,0.0,0.07652797928,0.0151666666,0.06720329322,0.6672474737,0.8176666686,0.9396666727
27.0,0.410857712,0.20486246124,0.9955923064,0.4118508843,0.4548401874,0.8810347182,0.115625,0.0,0.07687187804,0.0033333333,0.06635282143,0.6679374667,0.8226250004,0.9394444505
28.0,0.4043690663,0.2054127562,0.9975090905,0.4124625512,0.4557897111,0.881170135,0.115625,0.0,0.07589375325,0.0033333333,0.06622311891,0.6684799366,0.8225625004,0.9397777838
29.0,0.4009583374,0.2091697146,0.9961285714,0.4131533941,0.4566244123,0.8814756909,0.11475,0.0,0.07479732457,0.0038333333,0.06550956473,0.6690500643,0.8223958338,0.9405555615
30.0,0.4049267084,0.20611959638,1.0,0.4133921612,0.4572697797,0.8818645801,0.113625,0.0,0.07333809838,0.0038333333,0.06508381895,0.6695671915,0.8223958338,0.9413333392
31.0,0.4040536332,0.20659514312,0.9999375,0.41366574,0.4578275805,0.882447914,0.11275,0.0,0.07274940783,0.0043333333,0.0649674773,0.6701377581,0.8222291672,0.9426666724
32.0,0.4045288382,0.20622409964,1.0,0.4141167925,0.4580434028,0.8829444421,0.1125,0.0,0.07257440782,0.0043333333,0.06486099788,0.6704939321,0.8226666672,0.9432222279
33.0,0.4067025428,0.20655039694,1.0,0.4146150987,0.4586321929,0.8832222203,0.1125,0.0,0.0728535745,0.0053333333,0.06490861692,0.6709272153,0.822333334,0.9441111167
34.0,0.410353241,0.20862489534,0.9999333333,0.415445522,0.4587421292,0.8835937485,0.1115,0.0,0.07286190783,0.0053333333,0.06490861692,0.6711679472,0.822520834,0.9446666722
35.0,0.4114871062,0.21054134366,1.0,0.4161238506,0.4590868427,0.8838680544,0.11125,0.0,0.07296607449,0.0058333333,0.06493242644,0.6714774565,0.8222916674,0.9454444499
36.0,0.4101098822,0.20989627542,1.0,0.4162634847,0.4594076599,0.8840347212,0.11075,0.0,0.07287024114,0.0058333333,0.06493242644,0.6717211982,0.8222916674,0.9457777832
37.0,0.412660925,0.2101137774,1.0,0.4165647324,0.4596348557,0.8847187496,0.1095,0.0,0.07289940781,0.0058333333,0.06493242644,0.67217681,0.8221041674,0.9473333386
38.0,0.4141313198,0.20990779238,0.9999285714,0.4168229458,0.4596826138,0.8852256947,0.1085,0.0,0.07254940777,0.0068333333,0.06498004548,0.6724541607,0.8218958342,0.9485555607
39.0,0.4142161686,0.21053851528,0.9999285714,0.4169780768,0.4595929453,0.8856215284,0.1075,0.0,0.07254940775,0.0068333333,0.06498004548,0.6726072428,0.8220208342,0.9492222273
40.0,0.4170553624,0.20963490094,0.9999285714,0.4170426547,0.4595773508,0.88598264,0.10625,0.0,0.07250774108,0.0073333333,0.065003855,0.6727800008,0.8218541676,0.9501111161
41.0,0.4163169096,0.20822337438,0.9999285714,0.4171642131,0.4594876823,0.8864340294,0.105,0.0,0.07250774108,0.0073333333,0.065003855,0.6729608607,0.8219791676,0.9508888938
42.0,0.416189624,0.20789016054,1.0,0.4172874673,0.4595987932,0.8866458355,0.10425,0.0,0.07225774108,0.0083333333,0.06505147404,0.6731223188,0.8219583344,0.9513333382
43.0,0.4192156972,0.20801035634,1.0,0.4172909946,0.4596787159,0.8870381972,0.10275,0.0,0.07232024108,0.0083333333,0.06505147404,0.6733584601,0.8225208344,0.9515555604
44.0,0.4175399678,0.20906409336,1.0,0.4172980492,0.4597742329,0.8872777807,0.1025,0.0,0.0721535744,0.0083333333,0.06505147404,0.67352601,0.8223333344,0.952222227
45.0,0.4160386732,0.20981859566,1.0,0.4173262676,0.45976936,0.8874409751,0.10225,0.0,0.0721535744,0.0083333333,0.06505147404,0.6736051705,0.8217708344,0.9531111158
46.0,0.414793838,0.21032650856,1.0,0.4173721225,0.4598434342,0.8876666695,0.10225,0.0,0.07223690776,0.0083333333,0.06505147404,0.6737550547,0.8213333344,0.9540000046
47.0,0.4114481188,0.21072745822,1.0,0.4174320866,0.4597908028,0.8880694472,0.10225,0.0,0.07223690776,0.0083333333,0.06505147404,0.6739301274,0.8205833344,0.95555556
48.0,0.4140708844,0.21136249404,1.0,0.4176190335,0.4599223813,0.8881006972,0.10225,0.0,0.07223690776,0.0083333333,0.06505147404,0.6740115419,0.8206458344,0.95555556
49.0,0.4098681992,0.21195866942,1.0,0.41763667,0.4600276441,0.8881006972,0.10225,0.0,0.07223690776,0.0083333333,0.06505147404,0.6740641735,0.8206458344,0.95555556
50.0,0.4132257952,0.21192023524,1.0,0.41763667,0.4600539598,0.8881944472,0.10225,0.0,0.07221607442,0.0083333333,0.06505147404,0.6741242064,0.8208333344,0.95555556
