Generation,ChromosomeIndex,Fitness_MainPathQuality,Fitness_Defense,Fitness_OnMainPath_EnemyTrap,Fitness_OnMainPath_Treasure,Fitness_BesideMainPath_EnemyTrap,Fitness_BesideMainPath_Treasure,Fitness_TwoPronged,Fitness_SumOfFitnessScore,Fitness_Defense_Space,Fitness_Defense_GameObject
Weight,-->,1,0,0,0,0,0,0,,,
min[1/ 1/ 1/ 0/ 1],MAX[1/ 1/ 4/ 1/ 1],,,,,,,,,,
1,51,0.5185185,0.5486111,0,0,0.125,0,0,0.5335648,0.875,0.2222222
1,52,0.6296296,0.4375,0.375,0,0,0,0,0.5335648,0.875,0
1,53,0.4444444,0.6284722,0,0,0,0,0,0.5364583,0.8125,0.4444444
1,54,0.4444444,0.6284722,0,0,0,0,0,0.5364583,0.8125,0.4444444
1,55,0.4444444,0.6284722,0.125,0,0,0,0,0.5364583,0.8125,0.4444444
1,56,0.4444444,0.6284722,0,0,0,0,0,0.5364583,0.8125,0.4444444
1,57,0.4444444,0.6284722,0.125,0,0,0,0,0.5364583,0.8125,0.4444444
1,58,0.3333333,0.7395834,0,0,0,0,0,0.5364584,0.8125,0.6666667
1,59,0.6666667,0.4097222,0.25,1,0,0,0,0.5381944,0.375,0.4444444
1,60,0.6296296,0.4652778,0.375,0,0,0.5,0.1428571,0.5474537,0.7083334,0.2222222
1,61,0.7407407,0.3541667,0.25,0,0,0.5,0,0.5474537,0.7083334,0
1,62,0.7037037,0.3923611,0.25,0,0,0.6666667,0,0.5480324,0.5625,0.2222222
1,63,0.7037037,0.3923611,0.5,0,0.04166667,0.6666667,0,0.5480324,0.5625,0.2222222
1,64,0.7037037,0.3923611,0.375,0,0,0.6666667,0,0.5480324,0.5625,0.2222222
1,65,0.7037037,0.3923611,0.25,0,0.04166667,0.6666667,0,0.5480324,0.5625,0.2222222
1,66,0.6296296,0.46875,0.125,0,0,0,0,0.5491898,0.9375,0
1,67,0.6296296,0.46875,0.125,0,0,0,0,0.5491898,0.9375,0
1,68,0.6296296,0.46875,0.375,0,0,0,0,0.5491898,0.9375,0
1,69,0.6296296,0.46875,0.125,0,0,0,0,0.5491898,0.9375,0
1,70,0.5555556,0.5798611,0.25,0,0,0,0.2380952,0.5677084,0.9375,0.2222222
1,71,0.5555556,0.5798611,0.5,0,0,0,0.2380952,0.5677084,0.9375,0.2222222
1,72,0.6666667,0.46875,0.375,0,0.0625,0,0,0.5677084,0.9375,0
1,73,0.6666667,0.46875,0.125,0,0,0,0,0.5677084,0.9375,0
1,74,0.6666667,0.46875,0.375,0,0.0625,0,0,0.5677084,0.9375,0
1,75,0.5555556,0.5798611,0.25,0,0,0,0,0.5677084,0.9375,0.2222222
1,76,0.5555556,0.5798611,0.25,0,0.1666667,0,0.2380952,0.5677084,0.9375,0.2222222
1,77,0.6666667,0.46875,0.625,0,0,0,0.04761905,0.5677084,0.9375,0
1,78,0.6666667,0.46875,0.125,0,0.0625,0,0,0.5677084,0.9375,0
1,79,0.7037037,0.4375,0.25,0,0,0,0,0.5706018,0.875,0
1,80,0.5925926,0.5486111,0.375,0,0.08333334,0,0,0.5706018,0.875,0.2222222
1,81,0.5925926,0.5486111,0.125,0,0.08333334,0,0,0.5706018,0.875,0.2222222
1,82,0.5925926,0.5486111,0,0,0.08333334,0,0,0.5706018,0.875,0.2222222
1,83,0.5925926,0.5486111,0.125,0,0.08333334,0,0,0.5706018,0.875,0.2222222
1,84,0.5185185,0.6284722,0,0,0.125,0,0.3809524,0.5734954,0.8125,0.4444444
1,85,0.4444444,0.7395834,0,0,0,0,0,0.5920139,0.8125,0.6666667
1,86,0.4444444,0.7395834,0.125,0,0,0,0,0.5920139,0.8125,0.6666667
1,87,0.4444444,0.7395834,0,0,0,0,0,0.5920139,0.8125,0.6666667
1,88,0.6296296,0.5798611,0.5,0,0,0,0.07142857,0.6047454,0.9375,0.2222222
1,89,0.6296296,0.5798611,0.625,0,0,0,0.1428571,0.6047454,0.9375,0.2222222
1,90,0.6296296,0.5798611,0.375,0,0,0,0.1428571,0.6047454,0.9375,0.2222222
1,91,0.7777778,0.4375,0.25,0,0,0,0.1428571,0.6076389,0.875,0
1,92,0.7777778,0.4375,0.5,0,0,0,0,0.6076389,0.875,0
1,93,0.6666667,0.5486111,0.125,0,0.0625,0,0,0.6076389,0.875,0.2222222
1,94,0.7777778,0.4375,0.25,0,0,0,0,0.6076389,0.875,0
1,95,0.7777778,0.46875,0.75,0,0,0,0.5,0.6232639,0.9375,0
1,96,0.7777778,0.46875,0.75,0,0,0,0.07142857,0.6232639,0.9375,0
1,97,0.7777778,0.46875,0.625,0,0,0,0.1904762,0.6232639,0.9375,0
1,98,0.7777778,0.46875,0.75,0,0,0,0.1904762,0.6232639,0.9375,0
1,99,0.7037037,0.5763889,0.25,0,0.04166667,0.5,0,0.6400463,0.7083334,0.4444444
2,0,0.6296296,0.46875,0.375,0,0,0,0,0.5491898,0.9375,0
2,1,0.6296296,0.46875,0.125,0,0.0625,0,0,0.5491898,0.9375,0
2,2,0.6296296,0.46875,0.125,0,0,0,0,0.5491898,0.9375,0
2,3,0.6296296,0.46875,0.375,0,0,0,0,0.5491898,0.9375,0
2,4,0.6296296,0.46875,0.125,0,0,0,0.5714286,0.5491898,0.9375,0
2,5,0.6296296,0.46875,0.125,0,0.1666667,0,0,0.5491898,0.9375,0
2,6,0.6296296,0.46875,0.75,0,0,0,0.5,0.5491898,0.9375,0
2,7,0.5185185,0.5798611,0.25,0,0,0,0,0.5491898,0.9375,0.2222222
2,8,0.6296296,0.46875,0.375,0,0,0,0,0.5491898,0.9375,0
2,9,0.6296296,0.46875,0.125,0,0,0,0,0.5491898,0.9375,0
2,10,0.6296296,0.46875,0.125,0,0,0,0,0.5491898,0.9375,0
2,11,0.6296296,0.46875,0.125,0,0,0,0.5714286,0.5491898,0.9375,0
2,12,0.6296296,0.46875,0.125,0,0,0,0,0.5491898,0.9375,0
2,13,0.6296296,0.46875,0.125,0,0,0,0,0.5491898,0.9375,0
2,14,0.6296296,0.46875,0.375,0,0,0,0,0.5491898,0.9375,0
2,15,0.6296296,0.46875,0.125,0,0,0,0,0.5491898,0.9375,0
2,16,0.7777778,0.3298611,0.5,1,0,0,0,0.5538194,0.4375,0.2222222
2,17,0.6666667,0.4409722,0.375,1,0,0,0,0.5538194,0.4375,0.4444444
2,18,0.4814815,0.6284722,0.125,0,0,0,0,0.5549768,0.8125,0.4444444
2,19,0.6666667,0.4479167,0.375,0,0,0.6666667,0,0.5572917,0.5625,0.3333333
2,20,0.4444444,0.6840278,0,0,0.1666667,0,0,0.5642361,0.8125,0.5555556
2,21,0.4444444,0.6840278,0.125,0,0.1666667,0,0,0.5642361,0.8125,0.5555556
2,22,0.7407407,0.3923611,0.25,0,0,0.6666667,0,0.5665509,0.5625,0.2222222
2,23,0.5555556,0.5798611,0.5,0,0,0,0.2380952,0.5677084,0.9375,0.2222222
2,24,0.5555556,0.5798611,0,0,0,0,0,0.5677084,0.9375,0.2222222
2,25,0.5555556,0.5798611,0.25,0,0.08333334,0,0,0.5677084,0.9375,0.2222222
2,26,0.5555556,0.5798611,0.375,0,0,0,0,0.5677084,0.9375,0.2222222
2,27,0.5555556,0.5798611,0.25,0,0,0,0,0.5677084,0.9375,0.2222222
2,28,0.5555556,0.5798611,0,0,0,0,0,0.5677084,0.9375,0.2222222
2,29,0.5555556,0.5798611,0.25,0,0,0,0.04761905,0.5677084,0.9375,0.2222222
2,30,0.6666667,0.46875,0.5,0,0,0,0,0.5677084,0.9375,0
2,31,0.6666667,0.46875,0.625,0,0,0,0.04761905,0.5677084,0.9375,0
2,32,0.5555556,0.5798611,0,0,0,0,0,0.5677084,0.9375,0.2222222
2,33,0.5555556,0.5798611,0,0,0,0,0,0.5677084,0.9375,0.2222222
2,34,0.5555556,0.5798611,0,0,0,0,0,0.5677084,0.9375,0.2222222
2,35,0.5555556,0.5798611,0.25,0,0.0625,0,0,0.5677084,0.9375,0.2222222
2,36,0.5555556,0.5798611,0.25,0,0,0,0.2380952,0.5677084,0.9375,0.2222222
2,37,0.5555556,0.5798611,0.5,0,0,0,0.2380952,0.5677084,0.9375,0.2222222
2,38,0.6666667,0.46875,0.375,0,0.0625,0,0,0.5677084,0.9375,0
2,39,0.6666667,0.46875,0.125,0,0,0,0,0.5677084,0.9375,0
2,40,0.6666667,0.46875,0.375,0,0.0625,0,0,0.5677084,0.9375,0
2,41,0.5555556,0.5798611,0.25,0,0,0,0,0.5677084,0.9375,0.2222222
2,42,0.5555556,0.5798611,0.25,0,0.1666667,0,0.2380952,0.5677084,0.9375,0.2222222
2,43,0.6666667,0.46875,0.625,0,0,0,0.04761905,0.5677084,0.9375,0
2,44,0.6666667,0.46875,0.125,0,0.0625,0,0,0.5677084,0.9375,0
2,45,0.5925926,0.5486111,0.125,0,0.25,0,0,0.5706018,0.875,0.2222222
2,46,0.5925926,0.5486111,0.25,0,0.08333334,0,0,0.5706018,0.875,0.2222222
2,47,0.5925926,0.5486111,0.25,0,0,0,0,0.5706018,0.875,0.2222222
2,48,0.5925926,0.5486111,0.25,0,0.08333334,0,0.1190476,0.5706018,0.875,0.2222222
2,49,0.5925926,0.5486111,0.5,0,0,0,0,0.5706018,0.875,0.2222222
2,50,0.7037037,0.4375,0.25,0,0.08333334,0,0,0.5706018,0.875,0
2,51,0.7037037,0.4375,0.125,0,0,0,0.7142857,0.5706018,0.875,0
2,52,0.5925926,0.5486111,0.25,0,0.08333334,0,0,0.5706018,0.875,0.2222222
2,53,0.5925926,0.5486111,0,0,0.08333334,0,0,0.5706018,0.875,0.2222222
2,54,0.7037037,0.4375,0.25,0,0,0,0,0.5706018,0.875,0
2,55,0.5925926,0.5486111,0.375,0,0.08333334,0,0,0.5706018,0.875,0.2222222
2,56,0.5925926,0.5486111,0.125,0,0.08333334,0,0,0.5706018,0.875,0.2222222
2,57,0.5925926,0.5486111,0,0,0.08333334,0,0,0.5706018,0.875,0.2222222
2,58,0.5925926,0.5486111,0.125,0,0.08333334,0,0,0.5706018,0.875,0.2222222
2,59,0.5185185,0.6284722,0,0,0.125,0,0.3809524,0.5734954,0.8125,0.4444444
2,60,0.5185185,0.6284722,0.25,0,0.125,0,0.3809524,0.5734954,0.8125,0.4444444
2,61,0.5185185,0.6284722,0,0,0.125,0,0.3809524,0.5734954,0.8125,0.4444444
2,62,0.4444444,0.7395834,0,0,0,0,0,0.5920139,0.8125,0.6666667
2,63,0.4444444,0.7395834,0.125,0,0,0,0,0.5920139,0.8125,0.6666667
2,64,0.4444444,0.7395834,0,0,0,0,0,0.5920139,0.8125,0.6666667
2,65,0.7407407,0.4652778,0.375,0,0,0.5,0,0.6030092,0.7083334,0.2222222
2,66,0.7037037,0.5034722,0.375,0,0,0.6666667,0.2380952,0.603588,0.5625,0.4444444
2,67,0.7037037,0.5034722,0.375,0,0,0.6666667,0.1428571,0.603588,0.5625,0.4444444
2,68,0.6296296,0.5798611,0.375,0,0,0,0,0.6047454,0.9375,0.2222222
2,69,0.6296296,0.5798611,0.75,0,0,0,0.2142857,0.6047454,0.9375,0.2222222
2,70,0.6296296,0.5798611,0.5,0,0.125,0,0,0.6047454,0.9375,0.2222222
2,71,0.6296296,0.5798611,0.375,0,0,0,0,0.6047454,0.9375,0.2222222
2,72,0.6296296,0.5798611,0.5,0,0,0,0.07142857,0.6047454,0.9375,0.2222222
2,73,0.6296296,0.5798611,0.5,0,0,0,0.07142857,0.6047454,0.9375,0.2222222
2,74,0.6296296,0.5798611,0.625,0,0,0,0.1428571,0.6047454,0.9375,0.2222222
2,75,0.6296296,0.5798611,0.375,0,0,0,0.1428571,0.6047454,0.9375,0.2222222
2,76,0.7777778,0.4375,0.25,0,0,0,0,0.6076389,0.875,0
2,77,0.6666667,0.5486111,0.125,0,0.0625,0,0,0.6076389,0.875,0.2222222
2,78,0.6666667,0.5486111,0,0,0.0625,0,0,0.6076389,0.875,0.2222222
2,79,0.7777778,0.4375,0.25,0,0,0,0.1428571,0.6076389,0.875,0
2,80,0.7777778,0.4375,0.5,0,0,0,0,0.6076389,0.875,0
2,81,0.6666667,0.5486111,0.125,0,0.0625,0,0,0.6076389,0.875,0.2222222
2,82,0.7777778,0.4375,0.25,0,0,0,0,0.6076389,0.875,0
2,83,0.4814815,0.7395834,0,0,0.0625,0,0,0.6105324,0.8125,0.6666667
2,84,0.7777778,0.46875,0.625,0,0,0,0.1428571,0.6232639,0.9375,0
2,85,0.7777778,0.46875,0.5,0,0,0,0.1904762,0.6232639,0.9375,0
2,86,0.7777778,0.46875,0.5,0,0,0,0.1904762,0.6232639,0.9375,0
2,87,0.7777778,0.46875,0.75,0,0,0,0.1904762,0.6232639,0.9375,0
2,88,0.7777778,0.46875,0.5,0,0,0,0.5,0.6232639,0.9375,0
2,89,0.7777778,0.46875,0.5,0,0,0,0.07142857,0.6232639,0.9375,0
2,90,0.7777778,0.46875,0.5,0,0,0,0.5714286,0.6232639,0.9375,0
2,91,0.7777778,0.46875,0.75,0,0,0,0.5,0.6232639,0.9375,0
2,92,0.7777778,0.46875,0.75,0,0,0,0.07142857,0.6232639,0.9375,0
2,93,0.7777778,0.46875,0.625,0,0,0,0.1904762,0.6232639,0.9375,0
2,94,0.7777778,0.46875,0.75,0,0,0,0.1904762,0.6232639,0.9375,0
2,95,0.5925926,0.6597222,0.25,0,0.08333334,0,0,0.6261574,0.875,0.4444444
2,96,0.7037037,0.5486111,0,0,0.1458333,0,0,0.6261574,0.875,0.2222222
2,97,0.6296296,0.6284722,0,0,0,0,0,0.6290509,0.8125,0.4444444
