Generation,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,SumOfSpaceFitnessScore,Fitness_MainPathQuality,Fitness_Defense,Fitness_OnMainPath_EnemyTrap,Fitness_OnMainPath_Treasure,Fitness_BesideMainPath_EnemyTrap,Fitness_BesideMainPath_Treasure,Fitness_TwoPronged,SumOfGameObjectFitnessScore,Fitness_Defense_Space,Fitness_Defense_GameObject
13.0,0.931605448,0.0,1.0,0.643868511,0.431666655,0.847777756,0.1525,0.0,0.209071431,0.0,0.1206683517,0.639722184,0.75,0.945555561
14.0,0.937860116,0.0,1.0,0.645953394,0.430555547,0.85555554,0.17375,0.0,0.208744051,0.0,0.1201573016,0.64305552,0.75,0.961111115
15.0,0.951963487,0.0,1.0,0.650654517,0.428333332,0.863333324,0.19,0.0,0.217416672,0.0,0.1170680545,0.6458333,0.75,0.976666669
16.0,0.955630934,0.0,1.0,0.651876991,0.427500003,0.86944444,0.20125,0.0,0.220184529,0.0,0.1168685581,0.648472191,0.75,0.98888889
17.0,0.962470873,0.0,1.0,0.65415697,0.426388895,0.875,0.21875,0.0,0.221505958,0.0,0.1218978688,0.650694415,0.75,1.0
18.0,0.975621092,0.0,1.0,0.658540388,0.427222226,0.875,0.22,0.0,0.219208339,0.0,0.1199369001,0.651111082,0.75,1.0
19.0,0.979406824,0.0,1.0,0.659802292,0.429166665,0.875,0.22125,0.0,0.215565482,0.0,0.1224630374,0.652083305,0.75,1.0
20.0,0.98525,0.0,1.0,0.661750053,0.430277773,0.875,0.22875,0.0,0.210958339,0.0,0.1248437115,0.652638861,0.75,1.0
21.0,0.997,0.0,1.0,0.665666704,0.43333332,0.875,0.22625,0.0,0.210392863,0.0,0.1238370576,0.65416664,0.75,1.0
22.0,1.0,0.0,1.0,0.6666667,0.435555536,0.875,0.225,0.0,0.204928578,0.0,0.1263939082,0.655277752,0.75,1.0
23.0,1.0,0.0,1.0,0.6666667,0.439722191,0.875,0.22875,0.0,0.199910722,0.0,0.1232617265,0.657361087,0.75,1.0
24.0,1.0,0.0,1.0,0.6666667,0.4444444,0.875,0.235,0.0,0.189517866,0.0,0.12753341,0.6597222,0.75,1.0
25.0,1.0,0.0,1.0,0.6666667,0.4444444,0.875,0.235,0.0,0.189517866,0.0,0.12753341,0.6597222,0.75,1.0
26.0,1.0,0.0,1.0,0.6666667,0.4444444,0.875,0.235,0.0,0.189517866,0.0,0.12753341,0.6597222,0.75,1.0
27.0,1.0,0.0,1.0,0.6666667,0.4444444,0.875,0.235,0.0,0.189517866,0.0,0.12753341,0.6597222,0.75,1.0
28.0,1.0,0.0,1.0,0.6666667,0.4444444,0.875,0.235,0.0,0.189517866,0.0,0.12753341,0.6597222,0.75,1.0
29.0,1.0,0.0,1.0,0.6666667,0.4444444,0.875,0.235,0.0,0.189517866,0.0,0.12753341,0.6597222,0.75,1.0
30.0,1.0,0.0,1.0,0.6666667,0.4444444,0.875,0.235,0.0,0.189517866,0.0,0.12753341,0.6597222,0.75,1.0
31.0,1.0,0.0,1.0,0.6666667,0.4444444,0.875,0.235,0.0,0.189517866,0.0,0.12753341,0.6597222,0.75,1.0
32.0,1.0,0.0,1.0,0.6666667,0.4444444,0.875,0.235,0.0,0.189517866,0.0,0.12753341,0.6597222,0.75,1.0
33.0,1.0,0.0,1.0,0.6666667,0.4444444,0.875,0.235,0.0,0.189517866,0.0,0.12753341,0.6597222,0.75,1.0
34.0,1.0,0.0,1.0,0.6666667,0.4444444,0.875,0.235,0.0,0.189517866,0.0,0.12753341,0.6597222,0.75,1.0
35.0,1.0,0.0,1.0,0.6666667,0.4444444,0.875,0.235,0.0,0.189517866,0.0,0.12753341,0.6597222,0.75,1.0
36.0,1.0,0.0,1.0,0.6666667,0.4444444,0.875,0.235,0.0,0.189517866,0.0,0.12753341,0.6597222,0.75,1.0
37.0,1.0,0.0,1.0,0.6666667,0.4444444,0.875,0.235,0.0,0.189517866,0.0,0.12753341,0.6597222,0.75,1.0
38.0,1.0,0.0,1.0,0.6666667,0.4444444,0.875,0.235,0.0,0.189517866,0.0,0.12753341,0.6597222,0.75,1.0
39.0,1.0,0.0,1.0,0.6666667,0.4444444,0.875,0.235,0.0,0.189517866,0.0,0.12753341,0.6597222,0.75,1.0
40.0,1.0,0.0,1.0,0.6666667,0.4444444,0.875,0.235,0.0,0.189517866,0.0,0.12753341,0.6597222,0.75,1.0
41.0,1.0,0.0,1.0,0.6666667,0.4444444,0.875,0.235,0.0,0.189517866,0.0,0.12753341,0.6597222,0.75,1.0
42.0,1.0,0.0,1.0,0.6666667,0.4444444,0.875,0.235,0.0,0.189517866,0.0,0.12753341,0.6597222,0.75,1.0
43.0,1.0,0.0,1.0,0.6666667,0.4444444,0.875,0.235,0.0,0.189517866,0.0,0.12753341,0.6597222,0.75,1.0
44.0,1.0,0.0,1.0,0.6666667,0.4444444,0.875,0.235,0.0,0.189517866,0.0,0.12753341,0.6597222,0.75,1.0
45.0,1.0,0.0,1.0,0.6666667,0.4444444,0.875,0.235,0.0,0.189517866,0.0,0.12753341,0.6597222,0.75,1.0
46.0,1.0,0.0,1.0,0.6666667,0.4444444,0.875,0.235,0.0,0.189517866,0.0,0.12753341,0.6597222,0.75,1.0
47.0,1.0,0.0,1.0,0.6666667,0.4444444,0.875,0.235,0.0,0.189517866,0.0,0.12753341,0.6597222,0.75,1.0
48.0,1.0,0.0,1.0,0.6666667,0.4444444,0.875,0.235,0.0,0.189517866,0.0,0.12753341,0.6597222,0.75,1.0
49.0,1.0,0.0,1.0,0.6666667,0.4444444,0.875,0.235,0.0,0.189517866,0.0,0.12753341,0.6597222,0.75,1.0
50.0,1.0,0.0,1.0,0.6666667,0.4444444,0.875,0.235,0.0,0.189517866,0.0,0.12753341,0.6597222,0.75,1.0
