Generation,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,SumOfSpaceFitnessScore,Fitness_MainPathQuality,Fitness_Defense,Fitness_OnMainPath_EnemyTrap,Fitness_OnMainPath_Treasure,Fitness_BesideMainPath_EnemyTrap,Fitness_BesideMainPath_Treasure,Fitness_TwoPronged,SumOfGameObjectFitnessScore,Fitness_Defense_Space,Fitness_Defense_GameObject
17.0,0.401727856,0.095347252,1.0,0.3333333,0.405526313,0.815555526,0.0825,0.0,0.0442083338,0.0,0.0047140464,0.610540982,0.75,0.881111123
18.0,0.401175864,0.0946264586,1.0,0.3333333,0.414210516,0.82222218,0.09125,0.0,0.0407916674,0.0,0.0030304584,0.618216431,0.75,0.894444455
19.0,0.375399232,0.0971938562,1.0,0.3333333,0.419473658,0.823888848,0.09,0.0,0.0201666678,0.0,0.0013468704,0.621681342,0.75,0.897777788
20.0,0.359530172,0.0970462336,1.0,0.3333333,0.419473658,0.823888848,0.09,0.0,0.0201666678,0.0,0.0013468704,0.621681342,0.75,0.897777788
21.0,0.383516052,0.0972625348,1.0,0.3333333,0.419210501,0.827222184,0.085,0.0,0.0201666678,0.0,0.0013468704,0.623216425,0.75,0.904444454
22.0,0.362080878,0.1019031032,1.0,0.3333333,0.419210501,0.828333296,0.0825,0.0,0.0201666678,0.0,0.0013468704,0.623771979,0.75,0.906666676
23.0,0.364666248,0.0956835908,1.0,0.3333333,0.419210501,0.829444408,0.08,0.0,0.0193333344,0.0,0.0013468704,0.624327533,0.75,0.908888898
24.0,0.361202834,0.0977567616,1.0,0.3333333,0.419210501,0.829999964,0.0775,0.0,0.0193333344,0.0,0.0013468704,0.62460531,0.75,0.910000009
25.0,0.369432616,0.0975096482,1.0,0.3333333,0.418947344,0.831666632,0.075,0.0,0.0193333344,0.0,0.0013468704,0.625307062,0.75,0.913333342
26.0,0.350704758,0.1011136312,1.0,0.3333333,0.418947344,0.835555524,0.0725,0.0,0.0193333344,0.0,0.0013468704,0.627251501,0.75,0.921111119
27.0,0.329752254,0.1022497074,1.0,0.3333333,0.418947344,0.837222192,0.0675,0.0,0.0193333344,0.0,0.0013468704,0.628084832,0.75,0.924444452
28.0,0.32677151,0.100818386,1.0,0.3333333,0.418947344,0.837777748,0.0675,0.0,0.0193333344,0.0,0.0013468704,0.628362609,0.75,0.925555563
29.0,0.335001292,0.1005712726,1.0,0.3333333,0.418947344,0.839999972,0.065,0.0,0.0164166674,0.0,0.0013468704,0.629473717,0.75,0.930000007
30.0,0.346255466,0.0961778176,1.0,0.3333333,0.41842103,0.841111084,0.0625,0.0,0.0164166674,0.0,0.0013468704,0.629766113,0.75,0.932222229
31.0,0.338781782,0.0953883456,1.0,0.3333333,0.417894716,0.843333308,0.06,0.0,0.0164166674,0.0,0.0013468704,0.630614063,0.75,0.936666673
32.0,0.350748406,0.0955359682,1.0,0.3333333,0.417631559,0.844513865,0.06,0.0,0.0164166674,0.0,0.0013468704,0.63107276,0.75125,0.937777784
33.0,0.359734286,0.0942522694,1.0,0.3333333,0.417631559,0.845069421,0.06,0.0,0.0164166674,0.0,0.0013468704,0.631350537,0.75125,0.938888895
34.0,0.361202834,0.0977567616,1.0,0.3333333,0.417105245,0.846319423,0.06,0.0,0.015583334,0.0,0.0013468704,0.631712377,0.75375,0.938888895
35.0,0.36271503,0.0956835908,1.0,0.3333333,0.416842088,0.847986091,0.0575,0.0,0.015583334,0.0,0.0013468704,0.632414129,0.75375,0.942222228
36.0,0.355997444,0.0938575334,1.0,0.3333333,0.416842088,0.849097203,0.055,0.0,0.015583334,0.0,0.0013468704,0.632969683,0.75375,0.94444445
37.0,0.378462144,0.0906482864,1.0,0.3333333,0.416315774,0.851319427,0.05,0.0,0.015583334,0.0,0.0013468704,0.633817633,0.75375,0.948888894
38.0,0.355997444,0.0938575334,1.0,0.3333333,0.416052617,0.854722208,0.045,0.0,0.0137500004,0.0,0.0013468704,0.635387438,0.755,0.954444449
39.0,0.364227226,0.09361042,1.0,0.3333333,0.415526303,0.856458321,0.0425,0.0,0.0120833334,0.0,0.0013468704,0.635992333,0.75625,0.956666671
40.0,0.36649552,0.0905006638,1.0,0.3333333,0.414999989,0.858194434,0.04,0.0,0.0120833334,0.0,0.0013468704,0.636597228,0.7575,0.958888893
41.0,0.37997434,0.0885751156,1.0,0.3333333,0.414473675,0.859999992,0.0325,0.0,0.0120833334,0.0,0.0013468704,0.637236845,0.76,0.960000004
42.0,0.38896022,0.0872914168,1.0,0.3333333,0.414473675,0.860763883,0.03,0.0,0.0120833334,0.0,0.0013468704,0.637618788,0.76375,0.957777782
43.0,0.41142492,0.0840821698,1.0,0.3333333,0.413421047,0.865,0.015,0.0,0.0127083334,0.0,0.0013468704,0.639210521,0.77,0.960000004
44.0,0.40243904,0.0853658686,1.0,0.3333333,0.412894733,0.867708335,0.0125,0.0,0.0120833334,0.0,0.0013468704,0.640301526,0.76875,0.96666667
45.0,0.38446728,0.0879332662,1.0,0.3333333,0.412105262,0.869652779,0.01,0.0,0.0120833334,0.0,0.0013468704,0.640879009,0.76375,0.975555558
46.0,0.36649552,0.0905006638,1.0,0.3333333,0.412105262,0.871597223,0.01,0.0,0.0120833334,0.0,0.0013468704,0.641851229,0.75875,0.984444446
47.0,0.36649552,0.0905006638,1.0,0.3333333,0.411578948,0.875,0.01,0.0,0.01125,0.0,0.0013468704,0.643289456,0.75,1.0
48.0,0.3754814,0.089216965,1.0,0.3333333,0.412894733,0.875,0.01,0.0,0.01125,0.0,0.0013468704,0.643947351,0.75,1.0
49.0,0.36649552,0.0905006638,1.0,0.3333333,0.413947361,0.875,0.01,0.0,0.01125,0.0,0.0013468704,0.644473667,0.75,1.0
50.0,0.38896022,0.0872914168,1.0,0.3333333,0.414210518,0.875,0.01,0.0,0.01125,0.0,0.0013468704,0.644605246,0.75,1.0
