Generation,ChromosomeIndex,Fitness_MainPathQuality,Fitness_Defense,Fitness_OnMainPath_EnemyTrap,Fitness_OnMainPath_Treasure,Fitness_BesideMainPath_EnemyTrap,Fitness_BesideMainPath_Treasure,Fitness_TwoPronged,Fitness_SumOfFitnessScore,Fitness_Defense_Space,Fitness_Defense_GameObject
1,30,0.4285714,0.5173611,0.125,0,0.0625,0,0,0.4729663,0.8125,0.2222222
1,31,0.4285714,0.5173611,0,0,0.0625,0,0,0.4729663,0.8125,0.2222222
1,32,0.6071429,0.3541667,0.25,0,0,0.5,0,0.4806548,0.7083334,0
1,33,0.5,0.46875,0.25,0,0.2083333,0,0,0.484375,0.9375,0
1,34,0.5,0.46875,0.25,0,0.2083333,0,0,0.484375,0.9375,0
1,35,0.5,0.46875,0,0,0.04166667,0,0,0.484375,0.9375,0
1,36,0.5,0.46875,0.25,0,0,0,0,0.484375,0.9375,0
1,37,0.5,0.46875,0.125,0,0,0,0,0.484375,0.9375,0
1,38,0.5,0.46875,0,0,0.2291667,0,0.1904762,0.484375,0.9375,0
1,39,0.5,0.46875,0,0,0,0,0,0.484375,0.9375,0
1,40,0.5,0.46875,0,0,0.2083333,0,0,0.484375,0.9375,0
1,41,0.5,0.46875,0,0,0,0,0,0.484375,0.9375,0
1,42,0.5,0.46875,0.125,0,0.1041667,0,0.1428571,0.484375,0.9375,0
1,43,0.5357143,0.4375,0.375,0,0,0,0,0.4866071,0.875,0
1,44,0.5357143,0.4375,0.25,0,0.08333334,0,0,0.4866071,0.875,0
1,45,0.5357143,0.4375,0.375,0,0,0,0.1428571,0.4866071,0.875,0
1,46,0.5357143,0.4375,0.25,0,0.08333334,0,0,0.4866071,0.875,0
1,47,0.4285714,0.5486111,0.125,0,0.0625,0,0.1666667,0.4885913,0.875,0.2222222
1,48,0.5357143,0.4548611,0.375,0,0,0.3333333,0,0.4952877,0.6875,0.2222222
1,49,0.5357143,0.4548611,0.125,0,0,0.3333333,0,0.4952877,0.6875,0.2222222
1,50,0.5357143,0.4548611,0.125,0,0.1666667,0.3333333,0,0.4952877,0.6875,0.2222222
1,51,0.5357143,0.4548611,0.125,0,0,0.3333333,0,0.4952877,0.6875,0.2222222
1,52,0.5357143,0.4652778,0.625,0,0,0.5,0.07142857,0.500496,0.7083334,0.2222222
1,53,0.5357143,0.46875,0.25,0,0,0,0.0952381,0.5022321,0.9375,0
1,54,0.5357143,0.46875,0.375,0,0,0,0,0.5022321,0.9375,0
1,55,0.5357143,0.46875,0.375,0,0,0,0,0.5022321,0.9375,0
1,56,0.5357143,0.46875,0.25,0,0,0,0.0952381,0.5022321,0.9375,0
1,57,0.5357143,0.46875,0.375,0,0,0,0,0.5022321,0.9375,0
1,58,0.5357143,0.46875,0.25,0,0,0,0,0.5022321,0.9375,0
1,59,0.5357143,0.46875,0.5,0,0,0,0.0952381,0.5022321,0.9375,0
1,60,0.4285714,0.5798611,0.375,0,0.075,0,0,0.5042163,0.9375,0.2222222
1,61,0.4285714,0.5798611,0.125,0,0,0,0,0.5042163,0.9375,0.2222222
1,62,0.4285714,0.5798611,0.125,0,0,0,0,0.5042163,0.9375,0.2222222
1,63,0.5714286,0.4375,0.25,0,0.0625,0,0,0.5044643,0.875,0
1,64,0.6071429,0.4097222,0.375,1,0,0,0,0.5084325,0.375,0.4444444
1,65,0.5714286,0.4548611,0,0,0,0.3333333,0,0.5131449,0.6875,0.2222222
1,66,0.5357143,0.4930556,0.25,0,0,0,0,0.5143849,0.875,0.1111111
1,67,0.6071429,0.4375,0.25,0,0,0,0.1428571,0.5223215,0.875,0
1,68,0.6071429,0.4375,0.25,0,0.1666667,0,0,0.5223215,0.875,0
1,69,0.6071429,0.4375,0.375,0,0,0,0,0.5223215,0.875,0
1,70,0.6071429,0.4375,0.375,0,0,0,0.04761905,0.5223215,0.875,0
1,71,0.6071429,0.4375,0.25,0,0,0,0,0.5223215,0.875,0
1,72,0.6071429,0.46875,0.375,0,0,0,0,0.5379465,0.9375,0
1,73,0.6071429,0.46875,0.625,0,0,0,0,0.5379465,0.9375,0
1,74,0.6071429,0.46875,0.375,0,0.08333334,0,0,0.5379465,0.9375,0
1,75,0.6071429,0.46875,0.625,0,0,0,0,0.5379465,0.9375,0
1,76,0.6071429,0.46875,0.375,0,0,0,0,0.5379465,0.9375,0
1,77,0.5357143,0.5486111,0.625,0,0,0,0.07142857,0.5421627,0.875,0.2222222
1,78,0.5357143,0.5486111,0.125,0,0,0,0,0.5421627,0.875,0.2222222
1,79,0.5357143,0.5486111,0.5,0,0,0,0,0.5421627,0.875,0.2222222
1,80,0.5357143,0.5486111,0.375,0,0,0,0.07142857,0.5421627,0.875,0.2222222
1,81,0.5357143,0.5486111,0.125,0,0.25,0,0,0.5421627,0.875,0.2222222
1,82,0.5357143,0.5486111,0.375,0,0,0,0.07142857,0.5421627,0.875,0.2222222
1,83,0.5357143,0.5486111,0.625,0,0,0,0.07142857,0.5421627,0.875,0.2222222
1,84,0.5357143,0.5486111,0.125,0,0.04166667,0,0,0.5421627,0.875,0.2222222
1,85,0.5357143,0.5486111,0.375,0,0,0,0,0.5421627,0.875,0.2222222
1,86,0.5357143,0.5798611,0.375,0,0,0,0,0.5577877,0.9375,0.2222222
1,87,0.5357143,0.5798611,0.5,0,0.08333334,0,0.04761905,0.5577877,0.9375,0.2222222
1,88,0.5357143,0.5798611,0.125,0,0,0,0,0.5577877,0.9375,0.2222222
1,89,0.5357143,0.5798611,0.375,0,0,0,0,0.5577877,0.9375,0.2222222
1,90,0.5714286,0.5486111,0.375,0,0.08333334,0,0,0.5600199,0.875,0.2222222
1,91,0.5714286,0.5798611,0.25,0,0.09375,0,0,0.5756449,0.9375,0.2222222
1,92,0.5714286,0.5798611,0,0,0.09375,0,0,0.5756449,0.9375,0.2222222
1,93,0.5714286,0.5798611,0.25,0,0.08333334,0,0,0.5756449,0.9375,0.2222222
1,94,0.5714286,0.5798611,0,0,0.08333334,0,0,0.5756449,0.9375,0.2222222
1,95,0.5714286,0.5798611,0.375,0,0.09375,0,0,0.5756449,0.9375,0.2222222
1,96,0.5714286,0.5798611,0.25,0,0.15625,0,0,0.5756449,0.9375,0.2222222
1,97,0.5714286,0.5798611,0.25,0,0.08333334,0,0,0.5756449,0.9375,0.2222222
1,98,0.5714286,0.5798611,0.25,0,0.09375,0,0,0.5756449,0.9375,0.2222222
1,99,0.5714286,0.6909722,0.25,0,0.09375,0,0,0.6312004,0.9375,0.4444444
2,0,0.5357143,0.4930556,0.375,0,0,0,0.07142857,0.5143849,0.875,0.1111111
2,1,0.5357143,0.4930556,0.25,0,0,0,0,0.5143849,0.875,0.1111111
2,2,0.4285714,0.6041667,0.125,0,0.0625,0,0.1666667,0.516369,0.875,0.3333333
2,3,0.5714286,0.46875,0.25,0,0,0,0,0.5200893,0.9375,0
2,4,0.5714286,0.46875,0,0,0,0,0,0.5200893,0.9375,0
2,5,0.5714286,0.46875,0.25,0,0,0,0,0.5200893,0.9375,0
2,6,0.6071429,0.4375,0.125,0,0.1666667,0,0,0.5223215,0.875,0
2,7,0.6071429,0.4375,0.25,0,0,0,0,0.5223215,0.875,0
2,8,0.6071429,0.4375,0.5,0,0,0,0,0.5223215,0.875,0
2,9,0.6071429,0.4375,0.25,0,0,0,0,0.5223215,0.875,0
2,10,0.6071429,0.4375,0.25,0,0,0,0.04761905,0.5223215,0.875,0
2,11,0.6071429,0.4375,0.25,0,0,0,0.1428571,0.5223215,0.875,0
2,12,0.6071429,0.4375,0.25,0,0.1666667,0,0,0.5223215,0.875,0
2,13,0.6071429,0.4375,0.375,0,0,0,0,0.5223215,0.875,0
2,14,0.6071429,0.4375,0.375,0,0,0,0.04761905,0.5223215,0.875,0
2,15,0.6071429,0.4375,0.25,0,0,0,0,0.5223215,0.875,0
2,16,0.6071429,0.4409722,0.375,1,0,0,0,0.5240575,0.4375,0.4444444
2,17,0.5357143,0.5173611,0.375,0,0,0,0,0.5265377,0.8125,0.2222222
2,18,0.6071429,0.46875,0.25,0,0,0,0,0.5379465,0.9375,0
2,19,0.6071429,0.46875,0.625,0,0,0,0,0.5379465,0.9375,0
2,20,0.6071429,0.46875,0.375,0,0.08333334,0,0,0.5379465,0.9375,0
2,21,0.6071429,0.46875,0.375,0,0,0,0,0.5379465,0.9375,0
2,22,0.6071429,0.46875,0.25,0,0,0,0,0.5379465,0.9375,0
2,23,0.6071429,0.46875,0.375,0,0,0,0,0.5379465,0.9375,0
2,24,0.6071429,0.46875,0.625,0,0,0,0,0.5379465,0.9375,0
2,25,0.6071429,0.46875,0.375,0,0.08333334,0,0,0.5379465,0.9375,0
2,26,0.6071429,0.46875,0.625,0,0,0,0,0.5379465,0.9375,0
2,27,0.6071429,0.46875,0.375,0,0,0,0,0.5379465,0.9375,0
2,28,0.5,0.5798611,0.25,0,0.08333334,0,0,0.5399306,0.9375,0.2222222
2,29,0.5357143,0.5486111,0.375,0,0,0,0.07142857,0.5421627,0.875,0.2222222
2,30,0.5357143,0.5486111,0,0,0,0,0,0.5421627,0.875,0.2222222
2,31,0.5357143,0.5486111,0.125,0,0.25,0,0,0.5421627,0.875,0.2222222
2,32,0.5357143,0.5486111,0.5,0,0,0,0.07142857,0.5421627,0.875,0.2222222
2,33,0.5357143,0.5486111,0.375,0,0,0,0.07142857,0.5421627,0.875,0.2222222
2,34,0.5357143,0.5486111,0.25,0,0,0,0.04761905,0.5421627,0.875,0.2222222
2,35,0.5357143,0.5486111,0.625,0,0,0,0,0.5421627,0.875,0.2222222
2,36,0.5357143,0.5486111,0,0,0.04166667,0,0,0.5421627,0.875,0.2222222
2,37,0.5357143,0.5486111,0.125,0,0.04166667,0,0,0.5421627,0.875,0.2222222
2,38,0.5357143,0.5486111,0.125,0,0.25,0,0,0.5421627,0.875,0.2222222
2,39,0.5357143,0.5486111,0.25,0,0,0,0,0.5421627,0.875,0.2222222
2,40,0.5357143,0.5486111,0.625,0,0,0,0.07142857,0.5421627,0.875,0.2222222
2,41,0.5357143,0.5486111,0.125,0,0,0,0,0.5421627,0.875,0.2222222
2,42,0.5357143,0.5486111,0.5,0,0,0,0,0.5421627,0.875,0.2222222
2,43,0.5357143,0.5486111,0.375,0,0,0,0.07142857,0.5421627,0.875,0.2222222
2,44,0.5357143,0.5486111,0.125,0,0.25,0,0,0.5421627,0.875,0.2222222
2,45,0.5357143,0.5486111,0.375,0,0,0,0.07142857,0.5421627,0.875,0.2222222
2,46,0.5357143,0.5486111,0.625,0,0,0,0.07142857,0.5421627,0.875,0.2222222
2,47,0.5357143,0.5486111,0.125,0,0.04166667,0,0,0.5421627,0.875,0.2222222
2,48,0.5357143,0.5486111,0.375,0,0,0,0,0.5421627,0.875,0.2222222
2,49,0.6428571,0.46875,0.625,0,0,0,0,0.5558035,0.9375,0
2,50,0.5357143,0.5798611,0.25,0,0,0,0,0.5577877,0.9375,0.2222222
2,51,0.5357143,0.5798611,0.125,0,0,0,0,0.5577877,0.9375,0.2222222
2,52,0.5357143,0.5798611,0.375,0,0,0,0,0.5577877,0.9375,0.2222222
2,53,0.5357143,0.5798611,0.5,0,0,0,0,0.5577877,0.9375,0.2222222
2,54,0.5357143,0.5798611,0.125,0,0,0,0,0.5577877,0.9375,0.2222222
2,55,0.5357143,0.5798611,0.375,0,0.08333334,0,0,0.5577877,0.9375,0.2222222
2,56,0.5357143,0.5798611,0.25,0,0,0,0,0.5577877,0.9375,0.2222222
2,57,0.5357143,0.5798611,0.375,0,0,0,0,0.5577877,0.9375,0.2222222
2,58,0.5357143,0.5798611,0.5,0,0.08333334,0,0.04761905,0.5577877,0.9375,0.2222222
2,59,0.5357143,0.5798611,0.125,0,0,0,0,0.5577877,0.9375,0.2222222
2,60,0.5357143,0.5798611,0.375,0,0,0,0,0.5577877,0.9375,0.2222222
2,61,0.5714286,0.5486111,0.125,0,0.08333334,0,0,0.5600199,0.875,0.2222222
2,62,0.5714286,0.5486111,0.125,0,0.08333334,0,0,0.5600199,0.875,0.2222222
2,63,0.5714286,0.5486111,0.125,0,0.08333334,0,0,0.5600199,0.875,0.2222222
2,64,0.5714286,0.5486111,0.375,0,0.08333334,0,0,0.5600199,0.875,0.2222222
2,65,0.6071429,0.5243056,0.375,0,0,0,0,0.5657243,0.9375,0.1111111
2,66,0.5714286,0.5659722,0,0,0,0.3333333,0,0.5687004,0.6875,0.4444444
2,67,0.5714286,0.5798611,0,0,0.09375,0,0,0.5756449,0.9375,0.2222222
2,68,0.5714286,0.5798611,0,0,0.09375,0,0,0.5756449,0.9375,0.2222222
2,69,0.5714286,0.5798611,0.375,0,0.09375,0,0.1428571,0.5756449,0.9375,0.2222222
2,70,0.5714286,0.5798611,0.25,0,0.09375,0,0,0.5756449,0.9375,0.2222222
2,71,0.5714286,0.5798611,0.25,0,0.15625,0,0,0.5756449,0.9375,0.2222222
2,72,0.5714286,0.5798611,0,0,0.15625,0,0,0.5756449,0.9375,0.2222222
2,73,0.5714286,0.5798611,0.25,0,0.09375,0,0,0.5756449,0.9375,0.2222222
2,74,0.5714286,0.5798611,0,0,0.2604167,0,0,0.5756449,0.9375,0.2222222
2,75,0.5714286,0.5798611,0,0,0.09375,0,0,0.5756449,0.9375,0.2222222
2,76,0.5714286,0.5798611,0.25,0,0.09375,0,0,0.5756449,0.9375,0.2222222
2,77,0.5714286,0.5798611,0.25,0,0.125,0,0,0.5756449,0.9375,0.2222222
2,78,0.5714286,0.5798611,0.25,0,0.09375,0,0,0.5756449,0.9375,0.2222222
2,79,0.5714286,0.5798611,0.375,0,0.09375,0,0,0.5756449,0.9375,0.2222222
2,80,0.5714286,0.5798611,0.375,0,0.09375,0,0,0.5756449,0.9375,0.2222222
2,81,0.5714286,0.5798611,0.125,0,0.09375,0,0,0.5756449,0.9375,0.2222222
2,82,0.5714286,0.5798611,0.5,0,0.09375,0,0,0.5756449,0.9375,0.2222222
2,83,0.5714286,0.5798611,0.25,0,0.09375,0,0,0.5756449,0.9375,0.2222222
2,84,0.5714286,0.5798611,0,0,0.09375,0,0,0.5756449,0.9375,0.2222222
2,85,0.5714286,0.5798611,0.25,0,0.08333334,0,0,0.5756449,0.9375,0.2222222
2,86,0.5714286,0.5798611,0,0,0.08333334,0,0,0.5756449,0.9375,0.2222222
2,87,0.5714286,0.5798611,0.375,0,0.09375,0,0,0.5756449,0.9375,0.2222222
2,88,0.5714286,0.5798611,0.25,0,0.15625,0,0,0.5756449,0.9375,0.2222222
2,89,0.5714286,0.5798611,0.25,0,0.08333334,0,0,0.5756449,0.9375,0.2222222
2,90,0.5714286,0.5798611,0.25,0,0.09375,0,0,0.5756449,0.9375,0.2222222
2,91,0.5,0.6597222,0,0,0.2083333,0,0,0.5798611,0.875,0.4444444
2,92,0.5714286,0.6354167,0,0,0.08333334,0,0,0.6034226,0.9375,0.3333333
2,93,0.6428571,0.5798611,0.25,0,0.09375,0,0,0.6113591,0.9375,0.2222222
2,94,0.5714286,0.6909722,0,0,0.09375,0,0,0.6312004,0.9375,0.4444444
2,95,0.5714286,0.6909722,0.25,0,0.09375,0,0,0.6312004,0.9375,0.4444444
2,96,0.5714286,0.6909722,0,0,0.2604167,0,0,0.6312004,0.9375,0.4444444
2,97,0.5714286,0.6909722,0,0,0.09375,0,0,0.6312004,0.9375,0.4444444
2,98,0.5714286,0.6909722,0,0,0.09375,0,0,0.6312004,0.9375,0.4444444
2,99,0.5714286,0.6909722,0.25,0,0.09375,0,0,0.6312004,0.9375,0.4444444
3,0,0.5357143,0.5798611,0.375,0,0,0,0,0.5577877,0.9375,0.2222222
3,1,0.5714286,0.5486111,0.125,0,0.08333334,0,0,0.5600199,0.875,0.2222222
3,2,0.5714286,0.5486111,0.125,0,0.08333334,0,0,0.5600199,0.875,0.2222222
3,3,0.5714286,0.5486111,0.125,0,0.08333334,0,0,0.5600199,0.875,0.2222222
3,4,0.5714286,0.5486111,0.125,0,0.08333334,0,0,0.5600199,0.875,0.2222222
3,5,0.5714286,0.5486111,0.125,0,0.08333334,0,0,0.5600199,0.875,0.2222222
3,6,0.5714286,0.5486111,0.375,0,0.08333334,0,0,0.5600199,0.875,0.2222222
3,7,0.6071429,0.5243056,0.25,0,0.0625,0,0,0.5657243,0.9375,0.1111111
