Generation,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,SumOfSpaceFitnessScore,Fitness_MainPathQuality,Fitness_Defense,Fitness_OnMainPath_EnemyTrap,Fitness_OnMainPath_Treasure,Fitness_BesideMainPath_EnemyTrap,Fitness_BesideMainPath_Treasure,Fitness_TwoPronged,SumOfGameObjectFitnessScore,Fitness_Defense_Space,Fitness_Defense_GameObject
0.0,0.256595127,0.2038247278,0.4087019205,0.1362339719,0.2455,0.384722225,0.08625,0.18,0.0505863092,0.118988093,0.0383630818,0.315111115,0.611666668,0.157777766
1.0,0.341343611,0.1819546118,0.740482773,0.246827584,0.30675,0.472992062,0.14,0.06,0.0654107134,0.098011902,0.0767988814,0.38987103,0.717095237,0.228888876
2.0,0.397166707,0.158610231,0.87619287,0.292064282,0.3185,0.537827377,0.14125,0.01,0.0573913655,0.072904759,0.0585397675,0.428163677,0.745654764,0.329999979
3.0,0.490851897,0.0903193672,0.999583333,0.333194411,0.29975,0.609151784,0.13,0.02,0.0881607072,0.080666663,0.0733877395,0.454450885,0.731636908,0.486666648
4.0,0.475571024,0.0962422246,1.0,0.3333333,0.319,0.654771825,0.15,0.0,0.1230639695,0.024999998,0.1040332756,0.486885911,0.76732143,0.542222206
5.0,0.492863492,0.0966902416,1.0,0.3333333,0.3315,0.686458346,0.16625,0.01,0.1044642742,0.021666665,0.1208359564,0.508979174,0.75625,0.616666678
6.0,0.503163986,0.1022777464,1.0,0.3333333,0.33825,0.733715309,0.195,0.0,0.0969002934,0.039999999,0.1619606736,0.535982648,0.771875,0.695555583
7.0,0.50092444,0.105426372,1.0,0.3333333,0.3355,0.773923635,0.2075,0.0,0.0973199351,0.02,0.1764788808,0.554711806,0.795625,0.752222244
8.0,0.506445002,0.104082951,1.0,0.3333333,0.338,0.796736121,0.23,0.0,0.0999508866,0.01,0.1641775494,0.567368043,0.80125,0.792222243
9.0,0.505892568,0.1033362666,1.0,0.3333333,0.34475,0.820347214,0.21625,0.0,0.1128764808,0.013333333,0.172591338,0.582548593,0.79625,0.84444446
10.0,0.49803986,0.106586612,1.0,0.3333333,0.34525,0.842499978,0.18375,0.0,0.1188868973,0.0,0.1809629548,0.593874989,0.805,0.880000012
11.0,0.474872056,0.112696082,1.0,0.3333333,0.363,0.835937493,0.205,0.0,0.1060282682,0.003333333,0.1742524698,0.599468746,0.801875,0.870000013
12.0,0.491106722,0.1084239784,1.0,0.3333333,0.401,0.814097248,0.22375,0.0,0.087190472,0.006666666,0.1744987187,0.607548621,0.80375,0.824444462
13.0,0.480960788,0.1095431042,1.0,0.3333333,0.39825,0.827187515,0.23375,0.0,0.0907842216,0.009999999,0.1826766137,0.612718753,0.804375,0.850000015
14.0,0.47889807,0.1114432216,1.0,0.3333333,0.388,0.856006939,0.2325,0.0,0.0969434481,0.013333332,0.196549675,0.622003462,0.803125,0.908888898
15.0,0.485794756,0.1161839004,1.0,0.3333333,0.4135,0.859374983,0.245,0.0,0.0964925571,0.0,0.2244920348,0.636437482,0.80875,0.910000009
16.0,0.52230833,0.116333593,1.0,0.3333333,0.4435,0.860694413,0.2375,0.0,0.0865119043,0.0,0.2574680258,0.652097204,0.8125,0.908888898
17.0,0.523581242,0.1144289918,1.0,0.3333333,0.45,0.8645833,0.2325,0.0,0.089828871,0.0,0.269654367,0.65729165,0.8125,0.916666675
18.0,0.512447622,0.1175837894,1.0,0.3333333,0.4495,0.871249972,0.23375,0.0,0.0904583361,0.0,0.269112937,0.660374986,0.8125,0.930000007
19.0,0.497451024,0.115075562,1.0,0.3333333,0.449,0.8784722,0.2525,0.0,0.0950238134,0.0,0.268023132,0.6637361,0.8125,0.94444445
20.0,0.489721586,0.1191107322,1.0,0.3333333,0.448,0.888472208,0.2575,0.0,0.09940923,0.0,0.264763166,0.668236104,0.8125,0.964444448
21.0,0.485181516,0.1230573088,1.0,0.3333333,0.448,0.896805548,0.27375,0.0,0.103802089,0.0,0.263755178,0.672402774,0.8125,0.981111113
22.0,0.47181793,0.1203119854,1.0,0.3333333,0.4475,0.904583332,0.28,0.0,0.1125029824,0.0,0.261533801,0.676041666,0.8125,0.996666667
23.0,0.466478736,0.1244447168,1.0,0.3333333,0.45,0.90625,0.29,0.0,0.1127247087,0.0,0.2620973596,0.678125,0.8125,1.0
24.0,0.478011918,0.1211968418,1.0,0.3333333,0.45,0.90625,0.29,0.0,0.1127247087,0.0,0.2620973596,0.678125,0.8125,1.0
25.0,0.474305736,0.1250924772,1.0,0.3333333,0.45,0.90625,0.29,0.0,0.1127247087,0.0,0.2620973596,0.678125,0.8125,1.0
26.0,0.473450942,0.1200748894,1.0,0.3333333,0.45,0.90625,0.29,0.0,0.1127247087,0.0,0.2620973596,0.678125,0.8125,1.0
27.0,0.456359054,0.1283823258,1.0,0.3333333,0.45,0.90625,0.29,0.0,0.1127247087,0.0,0.2620973596,0.678125,0.8125,1.0
28.0,0.4451662,0.1266613936,1.0,0.3333333,0.45,0.90625,0.29,0.0,0.1127247087,0.0,0.2620973596,0.678125,0.8125,1.0
29.0,0.454627346,0.1255042746,1.0,0.3333333,0.45,0.90625,0.29,0.0,0.1127247087,0.0,0.2620973596,0.678125,0.8125,1.0
30.0,0.467892236,0.1251344508,1.0,0.3333333,0.45,0.90625,0.29,0.0,0.1127247087,0.0,0.2620973596,0.678125,0.8125,1.0
31.0,0.464625078,0.1271764262,1.0,0.3333333,0.45,0.90625,0.29,0.0,0.1127247087,0.0,0.2620973596,0.678125,0.8125,1.0
32.0,0.469087358,0.1251832314,1.0,0.3333333,0.45,0.90625,0.29,0.0,0.1127247087,0.0,0.2620973596,0.678125,0.8125,1.0
33.0,0.480938748,0.1241236736,1.0,0.3333333,0.45,0.90625,0.29,0.0,0.1127247087,0.0,0.2620973596,0.678125,0.8125,1.0
34.0,0.5166126,0.1184708064,1.0,0.3333333,0.45,0.90625,0.29,0.0,0.1127247087,0.0,0.2620973596,0.678125,0.8125,1.0
35.0,0.522806588,0.1193556628,1.0,0.3333333,0.45,0.90625,0.29,0.0,0.1127247087,0.0,0.2620973596,0.678125,0.8125,1.0
36.0,0.50627454,0.121767462,1.0,0.3333333,0.45,0.90625,0.29,0.0,0.1127247087,0.0,0.2620973596,0.678125,0.8125,1.0
37.0,0.494741358,0.125015337,1.0,0.3333333,0.45,0.90625,0.29,0.0,0.1127247087,0.0,0.2620973596,0.678125,0.8125,1.0
38.0,0.49593648,0.1250641176,1.0,0.3333333,0.45,0.90625,0.29,0.0,0.1127247087,0.0,0.2620973596,0.678125,0.8125,1.0
39.0,0.504641528,0.122004558,1.0,0.3333333,0.45,0.90625,0.29,0.0,0.1127247087,0.0,0.2620973596,0.678125,0.8125,1.0
40.0,0.525416344,0.118526394,1.0,0.3333333,0.45,0.90625,0.29,0.0,0.1127247087,0.0,0.2620973596,0.678125,0.8125,1.0
41.0,0.514005112,0.1161645084,1.0,0.3333333,0.45,0.90625,0.29,0.0,0.1127247087,0.0,0.2620973596,0.678125,0.8125,1.0
42.0,0.518906416,0.1123176536,1.0,0.3333333,0.45,0.90625,0.29,0.0,0.1127247087,0.0,0.2620973596,0.678125,0.8125,1.0
43.0,0.53163472,0.1091185592,1.0,0.3333333,0.45,0.90625,0.29,0.0,0.1127247087,0.0,0.2620973596,0.678125,0.8125,1.0
44.0,0.536316512,0.1061985344,1.0,0.3333333,0.45,0.90625,0.29,0.0,0.1127247087,0.0,0.2620973596,0.678125,0.8125,1.0
45.0,0.536536024,0.1052717044,1.0,0.3333333,0.45,0.90625,0.29,0.0,0.1127247087,0.0,0.2620973596,0.678125,0.8125,1.0
46.0,0.548605792,0.1048531,1.0,0.3333333,0.45,0.90625,0.29,0.0,0.1127247087,0.0,0.2620973596,0.678125,0.8125,1.0
47.0,0.55284856,0.1037867352,1.0,0.3333333,0.45,0.90625,0.29,0.0,0.1127247087,0.0,0.2620973596,0.678125,0.8125,1.0
