Generation,ChromosomeIndex,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,Fitness_SumOfFitnessScore
Weight,-->,0,1,1,
Tactic_Bait,Tactic_Ambush,Tactic_TwoProngedAttack,Tactic_Defense,Tactic_Clash,
False * 1,False * 1,False * 1,True * 1,False * 1,
1,68,0.1666667,0.08333334,0.9,0.3277778
1,69,0.3030303,0.1818182,0.8181818,0.3333333
1,70,0.3030303,0.1818182,0.8181818,0.3333333
1,71,0.3030303,0.1818182,0.8181818,0.3333333
1,72,0.3030303,0.1818182,0.8181818,0.3333333
1,73,0.3030303,0.1818182,0.8181818,0.3333333
1,74,0.3030303,0.1818182,0.8181818,0.3333333
1,75,0.3030303,0.1818182,0.8181818,0.3333333
1,76,0.3030303,0.1818182,0.8181818,0.3333333
1,77,0.3030303,0.1818182,0.8181818,0.3333333
1,78,0.125,0.21875,0.7916667,0.3368056
1,79,0.25,0.1875,0.8260869,0.3378623
1,80,0.25,0.1875,0.8260869,0.3378623
1,81,0.1764706,0.2352941,0.7826087,0.3393009
1,82,0.1666667,0.4166667,0.6086956,0.3417874
1,83,0.1621622,0.3513514,0.68,0.3437838
1,84,0.1212121,0.2424242,0.7916667,0.344697
1,85,0.1212121,0.2424242,0.7916667,0.344697
1,86,0.1212121,0.2424242,0.7916667,0.344697
1,87,0.1578947,0.3421053,0.6923077,0.3448043
1,88,0.1333333,0.1666667,0.875,0.3472222
1,89,0.5454546,0.1818182,0.8666667,0.349495
1,90,0.2,0.2333333,0.8571429,0.3634921
1,91,0.1333333,0.2333333,0.8695652,0.3676328
1,92,0.125,0.34375,0.7619048,0.3685516
1,93,0,0.3125,0.8,0.3708333
1,94,0,0.2413793,0.88,0.3737931
1,95,0,0.2413793,0.88,0.3737931
1,96,0,0.2413793,0.88,0.3737931
1,97,0,0.4166667,0.7142857,0.3769841
1,98,0.3333333,0.3333333,0.8,0.3777778
1,99,0,0.3571429,0.8636364,0.4069264
2,0,0.137931,0.1724138,0.8260869,0.3328336
2,1,0.3030303,0.1818182,0.8181818,0.3333333
2,2,0.3030303,0.1818182,0.8181818,0.3333333
2,3,0.3030303,0.1818182,0.8181818,0.3333333
2,4,0.3030303,0.1818182,0.8181818,0.3333333
2,5,0.3030303,0.1818182,0.8181818,0.3333333
2,6,0.3030303,0.1818182,0.8181818,0.3333333
2,7,0.3030303,0.1818182,0.8181818,0.3333333
2,8,0.3030303,0.1818182,0.8181818,0.3333333
2,9,0.3030303,0.1818182,0.8181818,0.3333333
2,10,0.3030303,0.1818182,0.8181818,0.3333333
2,11,0.3030303,0.1818182,0.8181818,0.3333333
2,12,0.3030303,0.1818182,0.8181818,0.3333333
2,13,0.3030303,0.1818182,0.8181818,0.3333333
2,14,0.3030303,0.1818182,0.8181818,0.3333333
2,15,0.3030303,0.1818182,0.8181818,0.3333333
2,16,0.3030303,0.1818182,0.8181818,0.3333333
2,17,0.3030303,0.1818182,0.8181818,0.3333333
2,18,0.3030303,0.1818182,0.8181818,0.3333333
2,19,0.3030303,0.1818182,0.8181818,0.3333333
2,20,0.3030303,0.1818182,0.8181818,0.3333333
2,21,0.3030303,0.1818182,0.8181818,0.3333333
2,22,0.2941177,0.1764706,0.8260869,0.3341858
2,23,0.2,0.1333333,0.8695652,0.3342995
2,24,0.5365854,0.04878049,0.9545454,0.334442
2,25,0.5365854,0.04878049,0.9545454,0.334442
2,26,0.1290323,0.2258064,0.7826087,0.3361384
2,27,0.125,0.21875,0.7916667,0.3368056
2,28,0.2580645,0.1935484,0.8181818,0.3372434
2,29,0.2580645,0.1935484,0.8181818,0.3372434
2,30,0.25,0.1875,0.8260869,0.3378623
2,31,0.25,0.1875,0.8260869,0.3378623
2,32,0.25,0.1875,0.8260869,0.3378623
2,33,0.1290323,0.2903226,0.7272727,0.3391984
2,34,0.1764706,0.2352941,0.7826087,0.3393009
2,35,0.1666667,0.3333333,0.6875,0.3402778
2,36,0.1666667,0.4166667,0.6086956,0.3417874
2,37,0.1621622,0.3513514,0.68,0.3437838
2,38,0.137931,0.2068966,0.8260869,0.3443278
2,39,0.1212121,0.2424242,0.7916667,0.344697
2,40,0.1212121,0.2424242,0.7916667,0.344697
2,41,0.1212121,0.2424242,0.7916667,0.344697
2,42,0.1578947,0.3421053,0.6923077,0.3448043
