Generation,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,SumOfSpaceFitnessScore,Fitness_MainPathQuality,Fitness_Defense,Fitness_OnMainPath_EnemyTrap,Fitness_OnMainPath_Treasure,Fitness_BesideMainPath_EnemyTrap,Fitness_BesideMainPath_Treasure,Fitness_TwoPronged,SumOfGameObjectFitnessScore,Fitness_Defense_Space,Fitness_Defense_GameObject
18.0,0.112421848,0.535953463,0.982350485,0.506101312,0.6428571,0.8020834,0.17875,0.0,0.112916667,0.0,0.007142855,0.7224703,0.9375,0.6666667
19.0,0.112416732,0.551529888,0.98297385,0.511501233,0.6428571,0.8020834,0.17875,0.0,0.112916667,0.0,0.007142855,0.7224703,0.9375,0.6666667
20.0,0.131684379,0.539762239,0.999285714,0.513015965,0.6428571,0.8020834,0.17875,0.0,0.112916667,0.0,0.007142855,0.7224703,0.9375,0.6666667
21.0,0.132879781,0.545555315,0.999285714,0.514947007,0.6428571,0.8020834,0.17875,0.0,0.112916667,0.0,0.007142855,0.7224703,0.9375,0.6666667
22.0,0.137704399,0.556886666,1.0,0.518962249,0.6428571,0.8020834,0.17875,0.0,0.112916667,0.0,0.007142855,0.7224703,0.9375,0.6666667
23.0,0.133868603,0.562850552,1.0,0.520950207,0.6428571,0.8020834,0.17875,0.0,0.112916667,0.0,0.007142855,0.7224703,0.9375,0.6666667
24.0,0.120565971,0.579868025,0.998605769,0.526157939,0.6428571,0.8020834,0.17875,0.0,0.112916667,0.0,0.007142855,0.7224703,0.9375,0.6666667
25.0,0.092280217,0.607821622,0.997355769,0.535059108,0.6428571,0.8020834,0.17875,0.0,0.112916667,0.0,0.007142855,0.7224703,0.9375,0.6666667
26.0,0.07638823,0.625481547,0.998564102,0.541348536,0.6428571,0.8020834,0.17875,0.0,0.112916667,0.0,0.007142855,0.7224703,0.9375,0.6666667
27.0,0.088091932,0.63725448,1.0,0.54575146,0.6428571,0.8020834,0.17875,0.0,0.112916667,0.0,0.007142855,0.7224703,0.9375,0.6666667
28.0,0.044091943,0.641013099,1.0,0.547004333,0.6428571,0.8020834,0.17875,0.0,0.112916667,0.0,0.007142855,0.7224703,0.9375,0.6666667
29.0,0.00551724,0.645435103,1.0,0.548478335,0.6428571,0.8020834,0.17875,0.0,0.112916667,0.0,0.007142855,0.7224703,0.9375,0.6666667
30.0,0.00827586,0.647643647,1.0,0.549214517,0.6428571,0.8020834,0.17875,0.0,0.112916667,0.0,0.007142855,0.7224703,0.9375,0.6666667
31.0,0.0137931,0.653021327,0.999375,0.550798745,0.6428571,0.8020834,0.17875,0.0,0.112916667,0.0,0.007142855,0.7224703,0.9375,0.6666667
32.0,0.01655172,0.657011488,1.0,0.55233714,0.6428571,0.8020834,0.17875,0.0,0.112916667,0.0,0.007142855,0.7224703,0.9375,0.6666667
33.0,0.00827586,0.658390804,1.0,0.55279692,0.6428571,0.8020834,0.17875,0.0,0.112916667,0.0,0.007142855,0.7224703,0.9375,0.6666667
34.0,0.00275862,0.663898271,0.999333333,0.554410544,0.6428571,0.8020834,0.17875,0.0,0.112916667,0.0,0.007142855,0.7224703,0.9375,0.6666667
35.0,0.0,0.668901126,1.0,0.556300406,0.6428571,0.8020834,0.17875,0.0,0.112916667,0.0,0.007142855,0.7224703,0.9375,0.6666667
36.0,0.0,0.673090165,1.0,0.557696747,0.6428571,0.8020834,0.17875,0.0,0.112916667,0.0,0.007142855,0.7224703,0.9375,0.6666667
37.0,0.0,0.682127625,1.0,0.560709224,0.6428571,0.8020834,0.17875,0.0,0.112916667,0.0,0.007142855,0.7224703,0.9375,0.6666667
38.0,0.0,0.690588277,0.999285714,0.563291358,0.6428571,0.8020834,0.17875,0.0,0.112916667,0.0,0.007142855,0.7224703,0.9375,0.6666667
39.0,0.0,0.695242171,0.999285714,0.564842668,0.6428571,0.8020834,0.17875,0.0,0.112916667,0.0,0.007142855,0.7224703,0.9375,0.6666667
40.0,0.0,0.697179491,0.999285714,0.565488447,0.6428571,0.8020834,0.17875,0.0,0.112916667,0.0,0.007142855,0.7224703,0.9375,0.6666667
41.0,0.0,0.700826211,0.999285714,0.566704031,0.6428571,0.8020834,0.17875,0.0,0.112916667,0.0,0.007142855,0.7224703,0.9375,0.6666667
42.0,0.0,0.70380952,1.0,0.567936573,0.6428571,0.8020834,0.17875,0.0,0.112916667,0.0,0.007142855,0.7224703,0.9375,0.6666667
43.0,0.0,0.70391534,1.0,0.567971846,0.6428571,0.8020834,0.17875,0.0,0.112916667,0.0,0.007142855,0.7224703,0.9375,0.6666667
44.0,0.0,0.70412698,1.0,0.568042392,0.6428571,0.8020834,0.17875,0.0,0.112916667,0.0,0.007142855,0.7224703,0.9375,0.6666667
45.0,0.0,0.70497354,1.0,0.568324576,0.6428571,0.8020834,0.17875,0.0,0.112916667,0.0,0.007142855,0.7224703,0.9375,0.6666667
46.0,0.0,0.7063492,1.0,0.568783125,0.6428571,0.8020834,0.17875,0.0,0.112916667,0.0,0.007142855,0.7224703,0.9375,0.6666667
47.0,0.0,0.70814814,1.0,0.569382766,0.6428571,0.8020834,0.17875,0.0,0.112916667,0.0,0.007142855,0.7224703,0.9375,0.6666667
48.0,0.0,0.7137566,1.0,0.571252235,0.6428571,0.8020834,0.17875,0.0,0.112916667,0.0,0.007142855,0.7224703,0.9375,0.6666667
49.0,0.0,0.7142857,1.0,0.5714286,0.6428571,0.8020834,0.17875,0.0,0.112916667,0.0,0.007142855,0.7224703,0.9375,0.6666667
50.0,0.0,0.7142857,1.0,0.5714286,0.6428571,0.8020834,0.17875,0.0,0.112916667,0.0,0.007142855,0.7224703,0.9375,0.6666667
