Generation,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,SumOfSpaceFitnessScore,Fitness_MainPathQuality,Fitness_Defense,Fitness_OnMainPath_EnemyTrap,Fitness_OnMainPath_Treasure,Fitness_BesideMainPath_EnemyTrap,Fitness_BesideMainPath_Treasure,Fitness_TwoPronged,SumOfGameObjectFitnessScore,Fitness_Defense_Space,Fitness_Defense_GameObject
35.0,0.552027616,0.0458083316,1.0,0.3333333,0.3902439,0.9375,0.19875,0.0,0.161578877,0.0,0.248346627,0.6638719,0.875,1.0
36.0,0.549503592,0.0460019752,1.0,0.3333333,0.3902439,0.9375,0.19875,0.0,0.161578877,0.0,0.248346627,0.6638719,0.875,1.0
37.0,0.548542768,0.0457477256,1.0,0.3333333,0.3902439,0.9375,0.19875,0.0,0.161578877,0.0,0.248346627,0.6638719,0.875,1.0
38.0,0.555232844,0.0455077652,1.0,0.3333333,0.3902439,0.9375,0.19875,0.0,0.161578877,0.0,0.248346627,0.6638719,0.875,1.0
39.0,0.547381152,0.0457275236,1.0,0.3333333,0.3902439,0.9375,0.19875,0.0,0.161578877,0.0,0.248346627,0.6638719,0.875,1.0
40.0,0.546018744,0.0459413692,1.0,0.3333333,0.3902439,0.9375,0.19875,0.0,0.161578877,0.0,0.248346627,0.6638719,0.875,1.0
41.0,0.534001,0.0462074444,1.0,0.3333333,0.3902439,0.9375,0.19875,0.0,0.161578877,0.0,0.248346627,0.6638719,0.875,1.0
42.0,0.523625284,0.0466208464,1.0,0.3333333,0.3902439,0.9375,0.19875,0.0,0.161578877,0.0,0.248346627,0.6638719,0.875,1.0
43.0,0.51741562,0.0469879316,1.0,0.3333333,0.3902439,0.9375,0.19875,0.0,0.161578877,0.0,0.248346627,0.6638719,0.875,1.0
44.0,0.52875216,0.0468287792,1.0,0.3333333,0.3902439,0.9375,0.19875,0.0,0.161578877,0.0,0.248346627,0.6638719,0.875,1.0
45.0,0.517896032,0.0471150564,1.0,0.3333333,0.3902439,0.9375,0.19875,0.0,0.161578877,0.0,0.248346627,0.6638719,0.875,1.0
46.0,0.514210392,0.047288498,1.0,0.3333333,0.3902439,0.9375,0.19875,0.0,0.161578877,0.0,0.248346627,0.6638719,0.875,1.0
47.0,0.502192648,0.0475545732,1.0,0.3333333,0.3902439,0.9375,0.19875,0.0,0.161578877,0.0,0.248346627,0.6638719,0.875,1.0
48.0,0.497345392,0.0477078128,1.0,0.3333333,0.3902439,0.9375,0.19875,0.0,0.161578877,0.0,0.248346627,0.6638719,0.875,1.0
49.0,0.48765088,0.048014292,1.0,0.3333333,0.3902439,0.9375,0.19875,0.0,0.161578877,0.0,0.248346627,0.6638719,0.875,1.0
50.0,0.496183776,0.0476876108,1.0,0.3333333,0.3902439,0.9375,0.19875,0.0,0.161578877,0.0,0.248346627,0.6638719,0.875,1.0
