Generation,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,SumOfSpaceFitnessScore,Fitness_MainPathQuality,Fitness_Defense,Fitness_OnMainPath_EnemyTrap,Fitness_OnMainPath_Treasure,Fitness_BesideMainPath_EnemyTrap,Fitness_BesideMainPath_Treasure,Fitness_TwoPronged,SumOfGameObjectFitnessScore
0.0,0.252108986,0.1818239534,0.3657253915,0.2737746758,0.2441666668,0.1072222216,0.11,0.08,0.0245833347,0.043333335,0.0219047594,0.1343750034
1.0,0.273187706,0.1701528925,0.660567824,0.415360355,0.490277771,0.0838888876,0.23,0.16,0.072291673,0.083333337,0.0330952351,0.281284721
2.0,0.311628698,0.1947631639,0.722579717,0.458671451,0.577499996,0.060277778,0.175,0.25,0.100625008,0.026666668,0.0347619004,0.3390625
3.0,0.257381506,0.2041430097,0.771832461,0.48798775,0.576111105,0.079166666,0.14,0.25,0.154895848,0.006666667,0.0426190414,0.365503466
4.0,0.205045715,0.2525321471,0.798781991,0.52565707,0.570555555,0.1502777786,0.13,0.2,0.1918750212,0.0,0.0642857084,0.381215282
5.0,0.14956767,0.240242744,0.898648262,0.569445523,0.568888895,0.143055553,0.13625,0.23,0.220416682,0.0,0.0697618979,0.39465279
6.0,0.123298253,0.247424051,0.927385896,0.587404996,0.575833348,0.142222219,0.145,0.18,0.240625006,0.0,0.0780952259,0.40822919
7.0,0.127791559,0.297086907,0.908824858,0.602955891,0.578611112,0.143055552,0.13,0.19,0.256875002,0.011666667,0.0602380859,0.417743081
8.0,0.122661569,0.353272307,0.887410639,0.620341461,0.582222208,0.1430555506,0.105,0.3,0.273958333,0.018333334,0.0378571367,0.428090304
9.0,0.104539817,0.386464783,0.888774192,0.637619493,0.591111107,0.0913888856,0.105,0.45,0.288749998,0.018333334,0.0390476124,0.439930578
10.0,0.076670605,0.4264766,0.878498775,0.652487682,0.593611101,0.0908333312,0.0575,0.38,0.316249994,0.013333334,0.0154761896,0.454930562
11.0,0.040790674,0.448108568,0.884492839,0.666300701,0.607777766,0.08222222,0.06625,0.36,0.326666654,0.006666667,0.0021428571,0.46722221
12.0,0.044745947,0.47370998,0.897155333,0.685432647,0.611944434,0.058888887,0.09375,0.4,0.338541637,0.0,0.0114285707,0.475243035
13.0,0.015062387,0.49644567,0.906789458,0.701617557,0.613611102,0.059999998,0.0925,0.41,0.340208305,0.0,0.0111904755,0.476909703
14.0,0.003638592,0.503794195,0.929047157,0.716420677,0.616388882,0.07333333,0.09625,0.4,0.349791645,0.0,0.0073809518,0.483090262
15.0,0.009522983,0.522645442,0.929562846,0.726104147,0.618611107,0.0819444406,0.1025,0.41,0.361458319,0.0,0.0142857127,0.49003471
16.0,0.005997835,0.532743657,0.940390812,0.736567235,0.619444441,0.0733333308,0.105,0.37,0.377916664,0.0,0.0354761857,0.498680554
17.0,0.007237076,0.53119216,0.955894486,0.743543334,0.606388877,0.0622222208,0.1,0.37,0.404791682,0.0,0.0483333277,0.505590282
18.0,0.015690538,0.552864249,0.954993136,0.753928716,0.6111111,0.0688888872,0.0925,0.35,0.418750035,0.0,0.056666659,0.514930565
19.0,0.019324672,0.562830194,0.965065972,0.763948144,0.6111111,0.0744444424,0.09,0.45,0.440833386,0.006666667,0.042142853,0.525972214
20.0,0.018076901,0.581059233,0.964842055,0.772950659,0.6111111,0.0744444418,0.07125,0.39,0.452500061,0.0,0.0359523791,0.531805539
21.0,0.0,0.598435573,0.963158334,0.780796976,0.6111111,0.0752777738,0.065,0.39,0.459166732,0.0,0.0371428572,0.535138868
22.0,0.0,0.607499479,0.969153324,0.788326435,0.6111111,0.0752777738,0.065,0.39,0.459166732,0.0,0.0371428572,0.535138868
23.0,0.0,0.642839719,0.955699937,0.799269829,0.6111111,0.0763888848,0.06375,0.4,0.460000064,0.0,0.0361904762,0.535555536
24.0,0.0,0.690482919,0.92765218,0.809067558,0.6111111,0.0813888848,0.05875,0.4,0.461666728,0.0,0.0335714285,0.536388872
25.0,0.0,0.70264767,0.927276969,0.814962329,0.6111111,0.0844444402,0.0575,0.4,0.463750058,0.0,0.0333333331,0.537430542
26.0,0.0,0.730312364,0.923555696,0.826934043,0.6111111,0.0824999956,0.05375,0.39,0.46666672,0.0,0.0316666664,0.53888888
27.0,0.0,0.741016281,0.925962886,0.833489613,0.6111111,0.0805555512,0.05125,0.42,0.471250046,0.0,0.0307142853,0.541180554
28.0,0.0,0.73748538,0.946008107,0.841746782,0.6111111,0.0952777738,0.0475,0.42,0.479583366,0.0,0.0297619043,0.545347234
29.0,0.0,0.755615442,0.944712369,0.850163898,0.6111111,0.0961111078,0.03375,0.45,0.49791667,0.0,0.0197619041,0.55451393
30.0,0.0,0.751155195,0.958619067,0.854887142,0.6111111,0.1036111078,0.0325,0.45,0.5,0.0,0.018809523,0.5555556
31.0,0.0,0.75651534,0.960005619,0.858260486,0.6111111,0.1036111078,0.0325,0.45,0.5,0.0,0.018809523,0.5555556
32.0,0.0,0.748461592,0.981971988,0.865216804,0.6111111,0.1036111078,0.0325,0.45,0.5,0.0,0.018809523,0.5555556
33.0,0.0,0.749173498,0.994333331,0.871753414,0.6111111,0.1036111078,0.0325,0.45,0.5,0.0,0.018809523,0.5555556
34.0,0.0,0.744298502,0.999333333,0.871815917,0.6111111,0.1036111078,0.0325,0.45,0.5,0.0,0.018809523,0.5555556
35.0,0.0,0.749332364,0.996666665,0.872999513,0.6111111,0.1036111078,0.0325,0.45,0.5,0.0,0.018809523,0.5555556
36.0,0.0,0.758626979,0.992666663,0.875646815,0.6111111,0.1036111078,0.0325,0.45,0.5,0.0,0.018809523,0.5555556
37.0,0.0,0.771795792,0.987999994,0.879897876,0.6111111,0.1036111078,0.0325,0.45,0.5,0.0,0.018809523,0.5555556
38.0,0.0,0.764903846,1.0,0.882451874,0.6111111,0.1036111078,0.0325,0.45,0.5,0.0,0.018809523,0.5555556
39.0,0.0,0.765165284,1.0,0.882582594,0.6111111,0.1036111078,0.0325,0.45,0.5,0.0,0.018809523,0.5555556
40.0,0.0,0.766016825,1.0,0.883008368,0.6111111,0.1036111078,0.0325,0.45,0.5,0.0,0.018809523,0.5555556
41.0,0.0,0.767690028,0.999230769,0.883460357,0.6111111,0.1036111078,0.0325,0.45,0.5,0.0,0.018809523,0.5555556
42.0,0.0,0.770252121,0.999230769,0.884741415,0.6111111,0.1036111078,0.0325,0.45,0.5,0.0,0.018809523,0.5555556
43.0,0.0,0.776767529,0.997692307,0.887229906,0.6111111,0.1036111078,0.0325,0.45,0.5,0.0,0.018809523,0.5555556
44.0,0.0,0.785553709,0.994615383,0.890084547,0.6111111,0.1036111078,0.0325,0.45,0.5,0.0,0.018809523,0.5555556
45.0,0.0,0.793246349,0.990054942,0.891650647,0.6111111,0.1036111078,0.0325,0.45,0.5,0.0,0.018809523,0.5555556
46.0,0.0,0.815355588,0.975659333,0.895507465,0.6111111,0.1036111078,0.0325,0.45,0.5,0.0,0.018809523,0.5555556
47.0,0.0,0.846779016,0.956043942,0.901411488,0.6111111,0.1036111078,0.0325,0.45,0.5,0.0,0.018809523,0.5555556
48.0,0.0,0.87980954,0.929230748,0.904520144,0.6111111,0.1036111078,0.0325,0.45,0.5,0.0,0.018809523,0.5555556
49.0,0.0,0.886139867,0.923846131,0.904992999,0.6111111,0.1036111078,0.0325,0.45,0.5,0.0,0.018809523,0.5555556
50.0,0.0,0.884413567,0.926923055,0.905668311,0.6111111,0.1036111078,0.0325,0.45,0.5,0.0,0.018809523,0.5555556
