Generation,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,SumOfSpaceFitnessScore,Fitness_MainPathQuality,Fitness_Defense,Fitness_OnMainPath_EnemyTrap,Fitness_OnMainPath_Treasure,Fitness_BesideMainPath_EnemyTrap,Fitness_BesideMainPath_Treasure,Fitness_TwoPronged,SumOfGameObjectFitnessScore
0.0,0.279056654,0.1744685039,0.3958710584,0.2249759089,0.2181818172,0.280277779,0.055,0.23,0.0646279765,0.117726189,0.0212578538,0.242819874
1.0,0.411157416,0.1354042106,0.743703356,0.384953601,0.320227266,0.088333333,0.0875,1.0,0.1074434549,0.0,0.020798113,0.46952021
2.0,0.484761071,0.121650784,0.840643707,0.441801605,0.326363624,0.1733333316,0.0925,1.0,0.1399375043,0.0,0.0271216563,0.49989898
3.0,0.59877196,0.0353383239,0.933892842,0.510888295,0.328181797,0.243333333,0.09,1.0,0.1768169663,0.0,0.0307969283,0.523838389
4.0,0.640614156,0.0208265437,0.998885449,0.546499916,0.314772709,0.319444446,0.11125,1.0,0.1889092303,0.0,0.050127362,0.544739043
5.0,0.674110617,0.0300852652,0.998421052,0.557510562,0.288636343,0.391666663,0.1,1.0,0.2081875049,0.0,0.0706160532,0.560100993
6.0,0.707144986,0.0272848101,0.999411765,0.568852233,0.283409063,0.43166666,0.105,1.0,0.2027767887,0.0,0.0829257707,0.57169191
7.0,0.729755674,0.0308044335,0.996806723,0.575520809,0.273181801,0.461666644,0.105,1.0,0.1810833383,0.0,0.1005443526,0.578282823
8.0,0.755613273,0.0300123896,0.999375,0.584996096,0.280227245,0.476111092,0.10875,1.0,0.1862574457,0.0,0.1076595905,0.585446121
9.0,0.785099366,0.0357658158,1.0,0.595033114,0.281590886,0.488333324,0.13125,1.0,0.201894352,0.0,0.1128226903,0.589974753
10.0,0.814238901,0.0434886999,1.0,0.604746288,0.281818162,0.498888888,0.14375,1.0,0.2111488147,0.0,0.1067018904,0.593569044
11.0,0.833396659,0.0417196367,1.0,0.611132218,0.292045427,0.5,0.135,1.0,0.2110461337,0.0,0.1032919516,0.597348523
12.0,0.841535997,0.0427225125,1.0,0.613845327,0.297727231,0.5,0.13875,1.0,0.2109508944,0.0,0.1036572146,0.599242469
13.0,0.851665565,0.0379999775,1.0,0.617221837,0.298636322,0.5,0.14,1.0,0.2084508944,0.0,0.1047138136,0.599545498
14.0,0.864359745,0.0330510705,1.0,0.621453222,0.300227233,0.5,0.1375,1.0,0.2098020847,0.0,0.1050289893,0.600075797
15.0,0.872773385,0.0341609243,1.0,0.62425778,0.302727236,0.5,0.13625,1.0,0.2131428587,0.0,0.1098029517,0.600909124
16.0,0.88361338,0.0250100009,1.0,0.627871129,0.303636328,0.5,0.13875,1.0,0.2113035727,0.0,0.111075688,0.601212152
