Generation,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,SumOfSpaceFitnessScore,Fitness_MainPathQuality,Fitness_Defense,Fitness_OnMainPath_EnemyTrap,Fitness_OnMainPath_Treasure,Fitness_BesideMainPath_EnemyTrap,Fitness_BesideMainPath_Treasure,Fitness_TwoPronged,SumOfGameObjectFitnessScore
0.0,0.0133650605503,0.0122021419413,0.0100772238426,0.00428083417479,0.0459575522989,0.00661414481024,0.0193826597762,0.0415812457726,0.00670460641935,0.0181264390471,0.00975461385596,0.0630229724536
1.0,0.0271012139545,0.0212475024394,0.033500934693,0.0106555381025,0.094952002178,0.0140537161571,0.0878607740974,0.0707106781187,0.0301459204639,0.0277343554024,0.0110986347107,0.112079071761
2.0,0.0436077959042,0.0353040250976,0.0591315511273,0.023668314314,0.119504825553,0.0198365423427,0.137576342443,0.0506853035899,0.0559667039364,0.0129325172453,0.0150356524822,0.122848910542
3.0,0.054971849581,0.0393582494029,0.0542050312397,0.0258695856589,0.134996899715,0.0208469586567,0.179233132052,0.0746993975879,0.0894260084968,0.0210325475869,0.0178679489104,0.129265580335
4.0,0.093865390967,0.062724300289,0.068270820542,0.0240287207224,0.144090614041,0.0318030212331,0.193795317281,0.0951892851113,0.106521599587,0.0286237278083,0.0284278517763,0.137316941173
5.0,0.104875614881,0.057466064922,0.0547251396165,0.0216808198817,0.147011171463,0.0321765605114,0.230173983108,0.0940425435641,0.124907688897,0.020779263255,0.0304803638569,0.13527378314
6.0,0.101814031803,0.0621002942599,0.0483606732074,0.0223411305182,0.152190995873,0.0334424602449,0.260988984442,0.113824426201,0.139835625596,0.0218472540954,0.0443887391719,0.135319677051
7.0,0.0922323204681,0.0626617973233,0.0441983843858,0.0229679503754,0.158394040016,0.0344498652641,0.278649225057,0.102805641869,0.153242957441,0.0307345990744,0.0572442702605,0.1338116034
8.0,0.0981920224446,0.0637062682961,0.0501954836548,0.0231398269983,0.165047188636,0.0352276548013,0.298284574693,0.101862652626,0.172542098455,0.0420551888841,0.0678198002266,0.13393164743
9.0,0.0985703115073,0.0665187635624,0.0523556200699,0.02224213627,0.168546933482,0.036243359416,0.30643690725,0.128840987267,0.188089904567,0.0293239618743,0.0618313438385,0.132851843284
10.0,0.0984283999485,0.0703341635706,0.0602510167323,0.0219993704428,0.172643668938,0.0376945987737,0.312966651578,0.12893409169,0.196834136414,0.0245589088677,0.0580783961907,0.130681999462
11.0,0.0968921988061,0.0731910099482,0.0535792961808,0.0220806663648,0.176379815535,0.0350717962145,0.311635830137,0.101138518874,0.204585020551,0.0133660433765,0.0539951534818,0.128026211268
12.0,0.107501088563,0.0785566625458,0.0584827182059,0.0241887840508,0.179969361628,0.0380738402951,0.315092347574,0.101336074524,0.214611763954,0.0166025519526,0.0546736317441,0.126838563547
13.0,0.0988523740625,0.0708565420797,0.0409334041452,0.0264284633473,0.180812323464,0.0354238993594,0.318080178571,0.0983107318659,0.221278740446,0.0158556336405,0.050903865424,0.12558969802
14.0,0.0860321905568,0.0699330172505,0.0461554132837,0.0285063743479,0.179418729739,0.0327631912844,0.319652056931,0.104517941044,0.227885720996,0.0160954188125,0.0527213133465,0.123213830259
15.0,0.0722971985616,0.0717229989186,0.0455423066879,0.0315521079472,0.17920516465,0.0338713638322,0.318044046674,0.108277421469,0.231901898694,0.0179898816962,0.0517439351313,0.122116348192
16.0,0.0687101061206,0.0685506861392,0.0412715718448,0.0322386220547,0.177187033796,0.032914369414,0.316119637163,0.103421467791,0.23350140216,0.0181819510541,0.0492216291512,0.12109804034
17.0,0.0742991033363,0.0702895639511,0.0451997307763,0.0325025189058,0.175234310244,0.0364249611325,0.315339821661,0.106061303028,0.235866458813,0.0201216029392,0.0470050604106,0.120262872614
