Generation,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,SumOfSpaceFitnessScore,Fitness_MainPathQuality,Fitness_Defense,Fitness_OnMainPath_EnemyTrap,Fitness_OnMainPath_Treasure,Fitness_BesideMainPath_EnemyTrap,Fitness_BesideMainPath_Treasure,Fitness_TwoPronged,SumOfGameObjectFitnessScore
0.0,0.270239067,0.1948291127,0.3378859768,0.2027083484,0.2386111088,0.176111111,0.08625,0.14,0.0638898816,0.059095237,0.0377886722,0.031564976104
1.0,0.456432544,0.1518010333,0.711209244,0.389213932,0.348888885,0.120833333,0.0825,0.19,0.0526309541,0.071333332,0.133605027,0.0868407423
2.0,0.518717349,0.0825968081,0.88232806,0.46701514,0.359444434,0.1102777766,0.09375,0.25,0.0554345253,0.057952381,0.237121902,0.1118454588
3.0,0.64039357,0.0238813604,0.9145408,0.518311465,0.3561111,0.110277774,0.07,0.32,0.0803988025,0.043690475,0.347248717,0.138240263
4.0,0.659950521,0.0027825312,0.966577378,0.542175994,0.352222207,0.1161111076,0.04875,0.37,0.0905178518,0.050452381,0.415719656,0.157168504
5.0,0.681381179,0.0044084968,0.994999998,0.558793754,0.346666647,0.0999999996,0.065,0.29,0.0846964394,0.052166667,0.516264478,0.17830866
6.0,0.699553101,0.0105210086,1.0,0.566517731,0.341388864,0.1244444446,0.0325,0.18,0.0897500249,0.093952383,0.58479434,0.200983279
7.0,0.723984106,0.0199526359,0.999166667,0.574383616,0.34861109,0.113611111,0.035,0.17,0.084000024,0.10661905,0.58409088,0.203425475
8.0,0.761963135,0.0111725752,0.999166667,0.587043276,0.364722214,0.119444443,0.065,0.15,0.056000016,0.131595239,0.57987012,0.205898084
9.0,0.79940025,0.0073351255,1.0,0.599800081,0.374166666,0.128888886,0.05625,0.17,0.064166685,0.114571428,0.582529746,0.209069955
10.0,0.822520756,0.0044963617,1.0,0.607506918,0.386944454,0.115833331,0.1025,0.13,0.021000006,0.133285712,0.577451312,0.210223959
11.0,0.840251764,0.0040230479,1.0,0.613417257,0.388611122,0.124166663,0.10125,0.13,0.022166673,0.128428569,0.577627177,0.210705422
12.0,0.853422873,0.002631579,1.0,0.617807617,0.388611122,0.140555551,0.0875,0.14,0.034583343,0.149142855,0.582242969,0.212192698
13.0,0.868173404,0.0,1.0,0.622724444,0.388333344,0.134999996,0.06375,0.15,0.056333349,0.111904761,0.589518387,0.214442098
14.0,0.879522651,0.0,1.0,0.62650752,0.38750001,0.152499997,0.0325,0.19,0.085083357,0.097547618,0.603739144,0.21841394
15.0,0.895578446,0.0,1.0,0.631859453,0.385000008,0.165555553,0.03125,0.2,0.0854166894,0.101761903,0.629101692,0.224358745
16.0,0.904628418,0.0,1.0,0.634876109,0.379722226,0.1772222206,0.06375,0.15,0.0546666798,0.158523806,0.665430166,0.231683937
