Generation,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,SumOfSpaceFitnessScore,Fitness_MainPathQuality,Fitness_Defense,Fitness_OnMainPath_EnemyTrap,Fitness_OnMainPath_Treasure,Fitness_BesideMainPath_EnemyTrap,Fitness_BesideMainPath_Treasure,Fitness_TwoPronged,SumOfGameObjectFitnessScore
0.0,0.262696531,0.1793460575,0.3590892535,0.1196964211,0.25975,0.0,0.11,0.0,0.0536770835,0.0,0.0126359686,0.03202430583
1.0,0.313561529,0.1215476915,0.783488314,0.261162779,0.3755,0.0,0.0625,0.0,0.020375,0.0,0.003194382,0.0975416703
2.0,0.353626225,0.1350368074,0.850257906,0.283419316,0.414,0.0,0.04,0.0,0.0153958334,0.0,0.003194382,0.11953472
3.0,0.334196753,0.1402056093,0.890967222,0.296989084,0.463,0.0,0.0425,0.0,0.0161666668,0.0,0.003194382,0.134777782
4.0,0.299242968,0.1451827992,0.918244674,0.306081565,0.48525,0.0,0.0125,0.0,0.0223750002,0.0,0.00808122,0.15012499
5.0,0.298495821,0.1247842336,0.947672278,0.315890768,0.49325,0.0,0.0,0.0,0.0162916667,0.0,0.01616244,0.158986095
6.0,0.271103131,0.112851815,0.971955677,0.323985241,0.504,0.0,0.0,0.0,0.0145208334,0.0,0.00808122,0.163159701
7.0,0.260728376,0.1051554448,0.982534986,0.327511651,0.50725,0.0,0.0,0.0,0.0109791668,0.0,0.00942809,0.165423599
8.0,0.329712343,0.0785610963,1.0,0.3333333,0.51725,0.0,0.0,0.0,0.0112291668,0.0,0.00942809,0.168673607
9.0,0.322081934,0.0827163218,1.0,0.3333333,0.52225,0.0,0.0,0.0,0.0044791667,0.0,0.00808122,0.172590286
10.0,0.321024796,0.0817564674,1.0,0.3333333,0.5325,0.0,0.0,0.0,0.0037708334,0.0,0.0,0.17624305
11.0,0.32648488,0.0804486864,1.0,0.3333333,0.5425,0.0,0.0,0.0,0.0039375,0.0,0.0,0.179520816
12.0,0.318527928,0.0806220246,1.0,0.3333333,0.5465,0.0,0.0,0.0,0.0015,0.0,0.0,0.18166664
13.0,0.314172912,0.0819016788,1.0,0.3333333,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.1833333
14.0,0.337444534,0.081208982,1.0,0.3333333,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.1833333
15.0,0.3248993,0.0838742942,1.0,0.3333333,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.1833333
16.0,0.309721998,0.0897570328,1.0,0.3333333,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.1833333
17.0,0.332471426,0.0905110438,1.0,0.3333333,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.1833333
18.0,0.338010204,0.0922561938,1.0,0.3333333,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.1833333
19.0,0.353661966,0.0920791032,1.0,0.3333333,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.1833333
20.0,0.343035946,0.0995644026,1.0,0.3333333,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.1833333
21.0,0.336619438,0.1018408244,1.0,0.3333333,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.1833333
22.0,0.340942138,0.101762025,1.0,0.3333333,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.1833333
23.0,0.327790488,0.0987986124,1.0,0.3333333,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.1833333
24.0,0.330969984,0.0904396428,1.0,0.3333333,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.1833333
25.0,0.318816144,0.0863370812,1.0,0.3333333,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.1833333
26.0,0.321694192,0.083035019,1.0,0.3333333,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.1833333
27.0,0.30706192,0.090591613,1.0,0.3333333,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.1833333
28.0,0.318087556,0.091463407,1.0,0.3333333,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.1833333
29.0,0.320576922,0.0924487096,1.0,0.3333333,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.1833333
30.0,0.326448714,0.095602554,1.0,0.3333333,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.1833333
31.0,0.320576922,0.0924487096,1.0,0.3333333,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.1833333
32.0,0.321705126,0.0956794772,1.0,0.3333333,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.1833333
33.0,0.327961542,0.0893717884,1.0,0.3333333,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.1833333
34.0,0.329205128,0.0924871712,1.0,0.3333333,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.1833333
35.0,0.344525638,0.0912692228,1.0,0.3333333,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.1833333
36.0,0.350769228,0.0879999936,1.0,0.3333333,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.1833333
37.0,0.356769228,0.0879999936,1.0,0.3333333,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.1833333
38.0,0.344153848,0.0849230724,1.0,0.3333333,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.1833333
39.0,0.348858978,0.0806282028,1.0,0.3333333,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.1833333
40.0,0.351935898,0.0826794836,1.0,0.3333333,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.1833333
41.0,0.361179484,0.0857948664,1.0,0.3333333,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.1833333
42.0,0.35688461,0.0878846088,1.0,0.3333333,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.1833333
43.0,0.349217942,0.0900128128,1.0,0.3333333,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.1833333
44.0,0.341128192,0.0973846036,1.0,0.3333333,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.1833333
45.0,0.336499986,0.097346142,1.0,0.3333333,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.1833333
46.0,0.331999988,0.094153836,1.0,0.3333333,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.1833333
47.0,0.329333324,0.089897428,1.0,0.3333333,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.1833333
48.0,0.327333324,0.089897428,1.0,0.3333333,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.1833333
49.0,0.327166658,0.088833326,1.0,0.3333333,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.1833333
50.0,0.328166654,0.095217938,1.0,0.3333333,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.1833333
