Generation,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,SumOfSpaceFitnessScore,Fitness_MainPathQuality,Fitness_Defense,Fitness_OnMainPath_EnemyTrap,Fitness_OnMainPath_Treasure,Fitness_BesideMainPath_EnemyTrap,Fitness_BesideMainPath_Treasure,Fitness_TwoPronged,SumOfGameObjectFitnessScore
0.0,0.250376375,0.1846496424,0.3821646514,0.2834071525,0.2672727261,0.1127777766,0.085,0.12,0.036104167,0.045666668,0.0247619045,0.15168845
1.0,0.289529925,0.191062022,0.704074002,0.447568018,0.399696981,0.080277777,0.0975,0.19,0.0873333334,0.033333335,0.0276190459,0.243515155
2.0,0.343812986,0.2289799878,0.832918473,0.530949243,0.415757588,0.062222221,0.1125,0.26,0.140395833,0.0,0.0571428543,0.278076712
3.0,0.356446344,0.252130373,0.873686072,0.56290823,0.418484865,0.063333334,0.12125,0.34,0.194979171,0.006666667,0.0673809477,0.306732032
4.0,0.420280435,0.280589024,0.884230354,0.582409704,0.44000003,0.080555558,0.20875,0.19,0.205333356,0.030666668,0.0530952337,0.322666698
5.0,0.401271132,0.311802793,0.891142632,0.601472768,0.42212122,0.0825000016,0.08,0.22,0.261500007,0.013333334,0.0528571415,0.341810623
6.0,0.357821734,0.343504708,0.904439249,0.623971988,0.412121221,0.109444442,0.045,0.23,0.30254167,0.038166668,0.0759523757,0.357331462
7.0,0.337817741,0.371192851,0.909632103,0.640412496,0.42363638,0.1016666652,0.05125,0.27,0.309270829,0.063000002,0.0838095191,0.3664536
8.0,0.324235975,0.382460059,0.9249156,0.653687834,0.406969693,0.0924999986,0.03375,0.26,0.349062492,0.048333335,0.0978571328,0.378016118
9.0,0.315697918,0.399733748,0.926557129,0.663145456,0.406363636,0.1158333322,0.02875,0.25,0.379354167,0.061333336,0.0838095145,0.392858903
10.0,0.314152108,0.409924644,0.941246371,0.675585529,0.408181828,0.12111111,0.0375,0.25,0.392166666,0.044000002,0.0680952291,0.400174249
11.0,0.312449901,0.423633015,0.944402556,0.684017807,0.409696973,0.1197222216,0.04125,0.3,0.410395837,0.015666667,0.0678571328,0.410046409
12.0,0.278767493,0.436506577,0.946553424,0.691530009,0.3969697,0.1122222216,0.01625,0.3,0.440895846,0.026333334,0.0816666559,0.418932778
13.0,0.23723455,0.436682914,0.963215672,0.699949289,0.39787879,0.1122222216,0.015,0.31,0.443895853,0.022333334,0.0849999871,0.420887326
14.0,0.221737315,0.462007461,0.954276708,0.708142078,0.403939391,0.0961111096,0.01625,0.32,0.44825003,0.011666667,0.0852380802,0.426094718
15.0,0.164946516,0.499530079,0.940489795,0.720009926,0.403636364,0.1005555548,0.0175,0.35,0.453500046,0.009,0.0964285549,0.428568205
16.0,0.134320749,0.505674635,0.951355371,0.728515002,0.411818176,0.1013888878,0.0175,0.34,0.450625028,0.005,0.0949999825,0.431221602
17.0,0.117549918,0.52333793,0.952666553,0.738002236,0.425151501,0.1169444456,0.02125,0.37,0.444395833,0.004,0.0938095052,0.434773667
18.0,0.114807886,0.523604412,0.970881689,0.747243052,0.426363631,0.1036111116,0.01375,0.39,0.447812497,0.0,0.0802380805,0.437088064
19.0,0.112547114,0.544050394,0.96539182,0.75472111,0.431212132,0.099722222,0.00625,0.32,0.45072916,0.0075,0.0566666585,0.440970646
20.0,0.101215177,0.560982134,0.964343362,0.762662755,0.441515181,0.0941666656,0.005,0.3,0.450124988,0.015,0.0278571414,0.445820084
21.0,0.087022202,0.559208372,0.981084643,0.770146518,0.43818184,0.0927777774,0.005,0.27,0.458999998,0.015,0.040714283,0.448590918
22.0,0.033778757,0.599917662,0.959618816,0.779768265,0.432424255,0.1011111104,0.00375,0.3,0.475041682,0.0,0.0595238066,0.453732965
23.0,0.011816865,0.626479734,0.945712642,0.786096217,0.424848485,0.1122222206,0.0025,0.29,0.499437529,0.0,0.0735714285,0.462143002
24.0,0.013245436,0.662325302,0.945969204,0.80414725,0.424242432,0.1333333314,0.005,0.28,0.511791712,0.0075,0.0554761899,0.468017069
25.0,0.0,0.6997118,0.937678923,0.818695347,0.43272729,0.13222222,0.01125,0.24,0.516875054,0.0075,0.0473809523,0.474801166
26.0,0.0,0.706423442,0.937637256,0.822030313,0.44848488,0.1463888866,0.015,0.27,0.514895881,0.015,0.0345238102,0.481690369
27.0,0.0,0.711196372,0.938253273,0.824724808,0.4545455,0.1491666642,0.02,0.24,0.51458338,0.015,0.0326190492,0.48456442
28.0,0.0,0.720880345,0.940627466,0.830753925,0.4545455,0.1352777758,0.02,0.26,0.518125055,0.014166667,0.0495238114,0.486335245
29.0,0.0,0.720572771,0.945610319,0.833091549,0.4545455,0.1224999982,0.02375,0.31,0.521666733,0.020000001,0.0740476216,0.488106067
30.0,0.0,0.714594491,0.952985313,0.833789913,0.4545455,0.1224999982,0.02375,0.31,0.521666733,0.020000001,0.0740476216,0.488106067
31.0,0.0,0.70844199,0.963355399,0.835898714,0.4545455,0.1224999982,0.02375,0.32,0.522500066,0.020000001,0.0735714311,0.488522734
32.0,0.0,0.735023443,0.943264712,0.83914408,0.4545455,0.1199999982,0.0225,0.33,0.523333399,0.013333334,0.0735714311,0.488939401
33.0,0.0,0.733550248,0.95142157,0.842485915,0.4545455,0.1180555538,0.02,0.35,0.527500064,0.013333334,0.0721428597,0.491022736
34.0,0.0,0.739708341,0.949703429,0.844705889,0.4545455,0.1113888872,0.01875,0.35,0.532500062,0.006666667,0.0711904787,0.493522738
35.0,0.0,0.731936797,0.959536761,0.845736785,0.4545455,0.112499998,0.015,0.3,0.541666725,0.006666667,0.0673809552,0.498106075
36.0,0.0,0.746500017,0.948703421,0.847601733,0.4545455,0.1172222202,0.0125,0.35,0.550833388,0.006666667,0.0640476217,0.502689412
