Generation,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,SumOfSpaceFitnessScore,Fitness_MainPathQuality,Fitness_Defense,Fitness_OnMainPath_EnemyTrap,Fitness_OnMainPath_Treasure,Fitness_BesideMainPath_EnemyTrap,Fitness_BesideMainPath_Treasure,Fitness_TwoPronged,SumOfGameObjectFitnessScore
0.0,0.280271552,0.1619560097,0.3777430446,0.2698495259,0.3193939427,0.111111111,0.12,0.09,0.0237500011,0.021666666,0.013571428,0.219696969
1.0,0.347996137,0.1740802749,0.721340216,0.447710254,0.566969709,0.0997222216,0.29125,0.18,0.0240625014,0.02,0.032619046,0.429109848
2.0,0.361752713,0.1918876081,0.839965577,0.515926606,0.632424253,0.0763888872,0.425,0.25,0.0305208341,0.0225,0.0366666619,0.52871213
3.0,0.316437672,0.236051632,0.902286758,0.56916921,0.667272733,0.060277776,0.51375,0.28,0.0309375001,0.005,0.054047613,0.590511385
4.0,0.421381075,0.235102454,0.962751093,0.598926781,0.710303037,0.0505555536,0.5575,0.34,0.0564583334,0.01,0.0635714218,0.633901535
5.0,0.484662074,0.225449908,0.998418128,0.611934037,0.717272734,0.0458333316,0.60625,0.34,0.0304166668,0.03,0.068095234,0.661761372
6.0,0.450689565,0.249820786,0.991685097,0.620752937,0.741818198,0.0444444426,0.65,0.34,0.0259375,0.0425,0.0669047557,0.695909109
7.0,0.404462337,0.265327739,0.993586521,0.629457119,0.769393965,0.0502777766,0.66875,0.31,0.0084375,0.0475,0.0664285658,0.719071983
8.0,0.369104239,0.299151855,0.986418471,0.642785133,0.772424265,0.0530555546,0.72,0.24,0.0028125,0.055,0.07214285,0.746212135
9.0,0.342025473,0.333412234,0.980464682,0.65693843,0.7787879,0.0666666658,0.75,0.24,0.0,0.055,0.0792857042,0.76439395
10.0,0.302808955,0.342358851,0.996309593,0.669334219,0.79303031,0.071944443,0.75,0.33,0.0,0.0275,0.0692857063,0.771515155
11.0,0.26270737,0.362580617,0.998489898,0.680535238,0.79909091,0.0699999984,0.75,0.33,0.0,0.0275,0.0952380833,0.774545455
12.0,0.23018378,0.38688186,0.997877338,0.6923796,0.81030302,0.0919444426,0.75,0.31,0.0,0.025,0.1342856967,0.78015151
13.0,0.176210483,0.417538859,0.996758597,0.707148706,0.8181818,0.0997222206,0.75,0.33,0.0,0.03,0.1549999785,0.7840909
14.0,0.17486674,0.442992367,0.996645399,0.719818862,0.8181818,0.0997222206,0.75,0.33,0.0,0.03,0.1549999785,0.7840909
15.0,0.130660262,0.464044509,0.995664536,0.729854505,0.8181818,0.0997222206,0.75,0.33,0.0,0.03,0.1549999785,0.7840909
16.0,0.114585859,0.476584452,0.998038276,0.737311339,0.8181818,0.0997222206,0.75,0.33,0.0,0.03,0.1549999785,0.7840909
17.0,0.078221605,0.493528319,0.997186147,0.745357214,0.8181818,0.0997222206,0.75,0.33,0.0,0.03,0.1549999785,0.7840909
18.0,0.119441238,0.512394251,0.995712121,0.754053177,0.8181818,0.0997222206,0.75,0.33,0.0,0.03,0.1549999785,0.7840909
19.0,0.072654289,0.529592669,0.994934419,0.762263551,0.8181818,0.0997222206,0.75,0.33,0.0,0.03,0.1549999785,0.7840909
