Generation,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,SumOfSpaceFitnessScore,Fitness_MainPathQuality,Fitness_Defense,Fitness_OnMainPath_EnemyTrap,Fitness_OnMainPath_Treasure,Fitness_BesideMainPath_EnemyTrap,Fitness_BesideMainPath_Treasure,Fitness_TwoPronged,SumOfGameObjectFitnessScore
0.0,0.282889853,0.1804609912,0.3912023232,0.2848510575,0.2207316986,0.0,0.07375,0.0,0.048427084,0.0,0.0344937637,0.03285154122
1.0,0.393756237,0.1882075846,0.684913966,0.422292603,0.280243896,0.0,0.0,0.0,0.0255937505,0.0,0.018571428,0.0848833882
2.0,0.441770656,0.1743731117,0.846369778,0.48750451,0.303170741,0.0,0.0,0.0,0.0133229167,0.0,0.014285714,0.0966159443
3.0,0.54004031,0.1515967653,0.886387728,0.526008264,0.325853671,0.0,0.0,0.0,0.00390625,0.0,0.014285714,0.1073158146
4.0,0.584376863,0.1517044454,0.885466606,0.540515987,0.337804895,0.0,0.0,0.0,0.0,0.0,0.014285714,0.112601625
5.0,0.593126625,0.1593694928,0.88594344,0.546146525,0.352926841,0.0,0.0,0.0,0.0,0.0,0.007142857,0.117642247
6.0,0.623986161,0.1488257857,0.892845594,0.555219171,0.360243931,0.0,0.0,0.0,0.0,0.0,0.007142857,0.120081277
7.0,0.629734855,0.150058237,0.913736362,0.5645098,0.3658537,0.0,0.0,0.0,0.0,0.0,0.0,0.1219512
8.0,0.65226822,0.144206344,0.921260609,0.572578372,0.3658537,0.0,0.0,0.0,0.0,0.0,0.0,0.1219512
9.0,0.664031234,0.150537168,0.929364901,0.581311104,0.3658537,0.0,0.0,0.0,0.0,0.0,0.0,0.1219512
10.0,0.684606421,0.152433655,0.931419386,0.589486495,0.3658537,0.0,0.0,0.0,0.0,0.0,0.0,0.1219512
11.0,0.701583731,0.154213679,0.927198945,0.594332124,0.3658537,0.0,0.0,0.0,0.0,0.0,0.0,0.1219512
12.0,0.726525767,0.153464988,0.924210451,0.601400372,0.3658537,0.0,0.0,0.0,0.0,0.0,0.0,0.1219512
