Generation,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,SumOfSpaceFitnessScore,Fitness_MainPathQuality,Fitness_Defense,Fitness_OnMainPath_EnemyTrap,Fitness_OnMainPath_Treasure,Fitness_BesideMainPath_EnemyTrap,Fitness_BesideMainPath_Treasure,Fitness_TwoPronged,SumOfGameObjectFitnessScore
0.0,0.257666589,0.1815388902,0.3500950416,0.2631001765,0.2294736928,0.1255555536,0.0625,0.11,0.0494374999,0.053,0.0172006282,0.033684202853
1.0,0.350054529,0.1533279438,0.697707217,0.400363236,0.380263159,0.1005555542,0.07375,0.21,0.0579374971,0.086333334,0.0749182942,0.0808734901
2.0,0.432616773,0.1009740242,0.835856518,0.456482437,0.374736851,0.1055555536,0.0725,0.17,0.053749996,0.114166668,0.167612767,0.1040249099
3.0,0.463603889,0.0871060973,0.962008428,0.504239468,0.37078948,0.1044444446,0.14625,0.16,0.0610833284,0.075,0.353796968,0.1293132918
4.0,0.480201805,0.0994181488,0.992368571,0.523996187,0.369736843,0.126388889,0.14375,0.12,0.0472499961,0.073333334,0.45925435,0.159497817
5.0,0.542020123,0.0894883828,0.995129868,0.542212811,0.378421045,0.1374999996,0.09875,0.16,0.0707916577,0.076666668,0.613270635,0.205537516
6.0,0.578076425,0.091726747,0.998021304,0.55594151,0.388421027,0.13611111,0.10625,0.19,0.0572499927,0.141833335,0.772048803,0.249242473
7.0,0.619930713,0.0877918884,0.997862572,0.568528413,0.372894703,0.153611113,0.10625,0.14,0.0389583337,0.162333334,0.995714286,0.305850194
8.0,0.628667247,0.1091331402,1.0,0.579266814,0.390789443,0.140833333,0.10375,0.18,0.0179166672,0.143166667,1.0,0.317280724
9.0,0.640335693,0.1183440944,1.0,0.586226588,0.41078947,0.124722222,0.09375,0.2,0.0258333342,0.137833333,1.0,0.322801543
10.0,0.692542111,0.097335837,1.0,0.596625993,0.441842092,0.118888888,0.1075,0.3,0.0125000008,0.097499999,1.0,0.330460527
11.0,0.706202549,0.101787251,1.0,0.602663288,0.460263142,0.1297222216,0.11875,0.31,0.004166667,0.126999999,1.0,0.334336606
