Generation,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,SumOfSpaceFitnessScore,Fitness_MainPathQuality,Fitness_Defense,Fitness_OnMainPath_EnemyTrap,Fitness_OnMainPath_Treasure,Fitness_BesideMainPath_EnemyTrap,Fitness_BesideMainPath_Treasure,Fitness_TwoPronged,SumOfGameObjectFitnessScore
0.0,0.285600298,0.1679549211,0.3663240306,0.2173081149,0.2005,0.116388888,0.07125,0.06,0.0448898804,0.065857143,0.0380765157,0.030609158705
1.0,0.43224677,0.0907493932,0.647922852,0.36005655,0.27675,0.1138888886,0.05125,0.1,0.0556666671,0.085190476,0.1144539882,0.0710718331
2.0,0.516964928,0.0628630259,0.796364703,0.437776547,0.27075,0.1422222216,0.05625,0.12,0.068843751,0.087785714,0.262325885,0.1019955383
3.0,0.575296963,0.0834660734,0.876556389,0.483951131,0.29,0.112777777,0.08,0.13,0.076217264,0.064190476,0.453146124,0.146732209
4.0,0.583595234,0.0589122073,0.946482347,0.510025861,0.2715,0.133055554,0.04625,0.13,0.055687503,0.058285714,0.507733543,0.169323998
5.0,0.604078862,0.0528989658,0.950770109,0.51828298,0.2575,0.135833333,0.0275,0.09,0.0669166702,0.065190475,0.565728453,0.18220294
6.0,0.624723087,0.0425635375,0.957113735,0.527278963,0.299,0.132777778,0.065,0.06,0.0591130985,0.080583333,0.636428859,0.202828936
7.0,0.653833372,0.0313972714,0.955041402,0.536291602,0.30525,0.148888889,0.06,0.01,0.0390922626,0.096690476,0.719999991,0.231539434
8.0,0.677298694,0.0183691856,0.962582723,0.546627151,0.32425,0.143888887,0.04,0.05,0.0290624995,0.090023809,0.739999996,0.248796873
9.0,0.697006052,0.0146800131,0.964669943,0.553892009,0.32225,0.129166664,0.0275,0.09,0.0257916669,0.091607143,0.760000004,0.257239595
10.0,0.716500479,0.0054363246,0.965949348,0.560816608,0.3155,0.125277775,0.0375,0.1,0.0153750001,0.06902381,0.790000016,0.263156271
11.0,0.733316261,0.002888328,0.97566071,0.569658998,0.32475,0.149444442,0.075,0.06,0.0185416671,0.099523811,0.8571429,0.272087789
12.0,0.738919974,0.0,0.992571425,0.577163815,0.328,0.145555554,0.03375,0.1,0.0312500007,0.079404763,0.8571429,0.280035712
13.0,0.752129385,0.0004878049,0.995714284,0.582614547,0.31775,0.159166664,0.0,0.11,0.0220833333,0.083499999,0.8571429,0.288202377
14.0,0.769530002,0.001457265,0.996373625,0.588634531,0.3055,0.147499998,0.0,0.09,0.0045833326,0.081499998,0.8571429,0.289514874
15.0,0.786234272,0.0020397617,1.0,0.595411416,0.309,0.153888887,0.0,0.08,0.0074999988,0.099369046,0.8571429,0.289660712
16.0,0.798086116,0.0015789474,1.0,0.599362033,0.3175,0.141666666,0.0,0.11,0.014583331,0.112035713,0.8571429,0.29001489
17.0,0.813415479,0.0005128205,1.0,0.60447183,0.325,0.149722221,0.0,0.15,0.02083333,0.137273809,0.8571429,0.2903274
18.0,0.827738733,0.0005128205,1.0,0.609246251,0.325,0.149722221,0.0,0.15,0.02083333,0.137273809,0.8571429,0.2903274
19.0,0.84081484,0.0005128205,1.0,0.613604948,0.325,0.149722221,0.0,0.15,0.02083333,0.137273809,0.8571429,0.2903274
20.0,0.856098062,0.0025641025,1.0,0.618699349,0.325,0.149722221,0.0,0.15,0.02083333,0.137273809,0.8571429,0.2903274
21.0,0.869862198,0.0,1.0,0.623287376,0.325,0.149722221,0.0,0.15,0.02083333,0.137273809,0.8571429,0.2903274
22.0,0.879157288,0.0,1.0,0.626385752,0.325,0.149722221,0.0,0.15,0.02083333,0.137273809,0.8571429,0.2903274
23.0,0.891182715,0.0,1.0,0.630394238,0.325,0.149722221,0.0,0.15,0.02083333,0.137273809,0.8571429,0.2903274
24.0,0.901527771,0.0,1.0,0.633842582,0.325,0.149722221,0.0,0.15,0.02083333,0.137273809,0.8571429,0.2903274
25.0,0.911193327,0.0,1.0,0.637064437,0.325,0.149722221,0.0,0.15,0.02083333,0.137273809,0.8571429,0.2903274
26.0,0.918958488,0.0,1.0,0.639652835,0.325,0.149722221,0.0,0.15,0.02083333,0.137273809,0.8571429,0.2903274
27.0,0.927667404,0.0,1.0,0.642555828,0.325,0.149722221,0.0,0.15,0.02083333,0.137273809,0.8571429,0.2903274
28.0,0.932599739,0.0,1.0,0.644199947,0.325,0.149722221,0.0,0.15,0.02083333,0.137273809,0.8571429,0.2903274
29.0,0.938558614,0.0,1.0,0.64618624,0.325,0.149722221,0.0,0.15,0.02083333,0.137273809,0.8571429,0.2903274
30.0,0.943956914,0.0,1.0,0.647985683,0.325,0.149722221,0.0,0.15,0.02083333,0.137273809,0.8571429,0.2903274
31.0,0.953490375,0.0,1.0,0.651163479,0.325,0.149722221,0.0,0.15,0.02083333,0.137273809,0.8571429,0.2903274
32.0,0.955316983,0.0,1.0,0.651772333,0.325,0.149722221,0.0,0.15,0.02083333,0.137273809,0.8571429,0.2903274
33.0,0.960257022,0.0,1.0,0.653418983,0.325,0.149722221,0.0,0.15,0.02083333,0.137273809,0.8571429,0.2903274
34.0,0.9673542,0.0,1.0,0.655784715,0.325,0.149722221,0.0,0.15,0.02083333,0.137273809,0.8571429,0.2903274
35.0,0.976040872,0.0,1.0,0.658680278,0.325,0.149722221,0.0,0.15,0.02083333,0.137273809,0.8571429,0.2903274
36.0,0.976761222,0.0,1.0,0.658920381,0.325,0.149722221,0.0,0.15,0.02083333,0.137273809,0.8571429,0.2903274
37.0,0.978139548,0.0,1.0,0.65937982,0.325,0.149722221,0.0,0.15,0.02083333,0.137273809,0.8571429,0.2903274
38.0,0.979767454,0.0,1.0,0.65992246,0.325,0.149722221,0.0,0.15,0.02083333,0.137273809,0.8571429,0.2903274
39.0,0.983255824,0.0,1.0,0.66108526,0.325,0.149722221,0.0,0.15,0.02083333,0.137273809,0.8571429,0.2903274
40.0,0.990000006,0.0,1.0,0.66333334,0.325,0.149722221,0.0,0.15,0.02083333,0.137273809,0.8571429,0.2903274
41.0,1.0,0.0,1.0,0.6666667,0.325,0.149722221,0.0,0.15,0.02083333,0.137273809,0.8571429,0.2903274
42.0,1.0,0.0,1.0,0.6666667,0.325,0.149722221,0.0,0.15,0.02083333,0.137273809,0.8571429,0.2903274
43.0,1.0,0.0,1.0,0.6666667,0.325,0.149722221,0.0,0.15,0.02083333,0.137273809,0.8571429,0.2903274
44.0,1.0,0.0,1.0,0.6666667,0.325,0.149722221,0.0,0.15,0.02083333,0.137273809,0.8571429,0.2903274
45.0,1.0,0.0,1.0,0.6666667,0.325,0.149722221,0.0,0.15,0.02083333,0.137273809,0.8571429,0.2903274
46.0,1.0,0.0,1.0,0.6666667,0.325,0.149722221,0.0,0.15,0.02083333,0.137273809,0.8571429,0.2903274
47.0,1.0,0.0,1.0,0.6666667,0.325,0.149722221,0.0,0.15,0.02083333,0.137273809,0.8571429,0.2903274
48.0,1.0,0.0,1.0,0.6666667,0.325,0.149722221,0.0,0.15,0.02083333,0.137273809,0.8571429,0.2903274
49.0,1.0,0.0,1.0,0.6666667,0.325,0.149722221,0.0,0.15,0.02083333,0.137273809,0.8571429,0.2903274
50.0,1.0,0.0,1.0,0.6666667,0.325,0.149722221,0.0,0.15,0.02083333,0.137273809,0.8571429,0.2903274
