Generation,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,SumOfSpaceFitnessScore,Fitness_MainPathQuality,Fitness_Defense,Fitness_OnMainPath_EnemyTrap,Fitness_OnMainPath_Treasure,Fitness_BesideMainPath_EnemyTrap,Fitness_BesideMainPath_Treasure,Fitness_TwoPronged,SumOfGameObjectFitnessScore
0.0,0.259105282,0.175803469,0.3931158439,0.1896397698,0.3320588268,0.2147222202,0.1325,0.29,0.0193124998,0.057666668,0.0250000004,0.273390521
1.0,0.369074815,0.148721347,0.74646549,0.298395609,0.480882352,0.2744444432,0.22375,0.26,0.0163333322,0.115000002,0.0376190478,0.377663401
2.0,0.34398699,0.1444030819,0.886560073,0.343654391,0.55999999,0.32138889,0.23125,0.01,0.0637499948,0.165000001,0.0611904696,0.440694443
3.0,0.274757882,0.177165838,0.956295166,0.377820351,0.605294104,0.343055552,0.26375,0.01,0.0551666628,0.286666668,0.0454761835,0.474174807
4.0,0.245362712,0.202727856,0.965662824,0.389463606,0.627352925,0.374999997,0.29625,0.0,0.023958333,0.363333338,0.0314285697,0.501176428
5.0,0.222724748,0.214199633,0.96473232,0.392977328,0.646176449,0.376111103,0.35125,0.0,0.0155208336,0.516666676,0.0266666649,0.511143729
6.0,0.229830378,0.231259154,0.969714641,0.400324614,0.644999982,0.400555552,0.355,0.0,0.0211458332,0.513333344,0.0416666614,0.522777725
7.0,0.187935505,0.257715271,0.960958054,0.406224446,0.645588224,0.442222221,0.36625,0.0,0.0248958326,0.531666681,0.0761904647,0.543905193
8.0,0.133976795,0.281391106,0.953047714,0.411479607,0.6470588,0.473333312,0.35,0.0,0.017812502,0.540000008,0.1361904559,0.560196056
9.0,0.088629082,0.296095724,0.956507605,0.417534431,0.6470588,0.473888868,0.355,0.0,0.017812502,0.541666675,0.1321428371,0.560473834
10.0,0.107176984,0.327050515,0.953565637,0.426872047,0.6470588,0.474444424,0.355,0.0,0.017812502,0.543333342,0.1307142661,0.560751612
11.0,0.069671888,0.34498383,0.961594718,0.435526174,0.647352918,0.476111092,0.36125,0.0,0.0169791686,0.55000001,0.1242856954,0.561732005
12.0,0.093270588,0.36461244,0.962084632,0.442232353,0.648235272,0.479999983,0.36625,0.0,0.016145835,0.558333345,0.1195237916,0.564117628
13.0,0.064069884,0.407338034,0.942038733,0.449792261,0.649705862,0.487222209,0.3825,0.0,0.0188541684,0.576666682,0.0999999846,0.568464037
14.0,0.040892429,0.436771847,0.93661161,0.45779448,0.652647044,0.502777776,0.41125,0.0,0.0145833344,0.611666689,0.0728571327,0.577712411
15.0,0.016790738,0.450833645,0.942111177,0.464314922,0.661470582,0.526111123,0.45,0.0,0.0161458344,0.6666667,0.0235714279,0.593790857
16.0,0.005933301,0.459071264,0.947318087,0.468796451,0.662647056,0.546666688,0.40375,0.0,0.0200000016,0.6666667,0.0183333325,0.604656879
17.0,0.015168326,0.500255382,0.924626387,0.474960592,0.658823523,0.577222257,0.36,0.0,0.0200000016,0.6666667,0.0283333311,0.6180229
18.0,0.005320058,0.516152121,0.930922242,0.482358115,0.648823512,0.605555599,0.3375,0.0,0.0084375006,0.6666667,0.0288095228,0.627189572
19.0,0.004210528,0.553570745,0.914567242,0.489379338,0.652058813,0.617222253,0.3525,0.0,0.0093750006,0.6666667,0.0373809506,0.634640557
20.0,0.0,0.594849499,0.884940908,0.4932635,0.656176463,0.631666687,0.37875,0.0,0.018750001,0.6666667,0.0540476154,0.643921609
21.0,0.002162162,0.57171962,0.922172205,0.497963965,0.662352936,0.633333354,0.38375,0.0,0.0184375012,0.6666667,0.0566666621,0.647843176
22.0,0.002192192,0.574224787,0.937757414,0.503994091,0.674411775,0.628888917,0.395,0.0,0.0241666682,0.6666667,0.0761904674,0.651650361
23.0,0.001111111,0.533184431,0.996460566,0.509881696,0.679117667,0.632777806,0.3775,0.0,0.0283333354,0.6666667,0.0930952263,0.655947738
24.0,0.002222222,0.53901123,0.99290325,0.510638184,0.659411764,0.669999994,0.35875,0.0,0.0268750022,0.6666667,0.0961904638,0.664705879
25.0,0.006666666,0.546990223,0.988041585,0.511677286,0.647058802,0.702222184,0.35,0.0,0.012291668,0.6666667,0.0983333195,0.674640492
26.0,0.020528956,0.568378964,0.977680199,0.515353048,0.647647038,0.704444408,0.35,0.0,0.012291668,0.6666667,0.0995237953,0.676045722
27.0,0.037223935,0.572004373,0.984726578,0.518910309,0.648235274,0.706666632,0.3475,0.0,0.012291668,0.6666667,0.1042856984,0.677450952
28.0,0.057969965,0.576096813,0.989599002,0.521898615,0.650588218,0.707222188,0.35625,0.0,0.011041668,0.6666667,0.1097618869,0.678905202
29.0,0.014793649,0.585715715,0.98857144,0.524762436,0.65176469,0.707777744,0.36,0.0,0.011041668,0.6666667,0.1092856962,0.679771216
30.0,0.033114843,0.583838021,0.99787115,0.527236451,0.65764705,0.709444412,0.36625,0.0,0.011250001,0.6666667,0.1138095026,0.68354573
31.0,0.07235667,0.599554588,0.994878155,0.531477632,0.670000006,0.713888863,0.38125,0.0,0.010416668,0.6666667,0.1307142586,0.691944432
32.0,0.082761895,0.607237083,0.999473684,0.535570301,0.681764726,0.718333309,0.38125,0.0,0.013958335,0.6666667,0.1378571126,0.700049016
33.0,0.039746027,0.616303981,0.998947368,0.538417131,0.7058824,0.697777736,0.33875,0.0,0.017708335,0.6666667,0.1357142518,0.701830068
34.0,0.0,0.625907591,0.998421052,0.541442883,0.7058824,0.699444404,0.34375,0.0,0.017708335,0.6666667,0.134523776,0.702663402
35.0,0.0,0.636811321,0.99736842,0.544726588,0.7058824,0.704444408,0.3575,0.0,0.017708335,0.6666667,0.1366666338,0.705163404
36.0,0.0,0.651126045,1.0,0.550375358,0.7058824,0.70555552,0.3625,0.0,0.017708335,0.6666667,0.1366666338,0.70571896
37.0,0.0,0.658313744,1.0,0.55277127,0.7058824,0.706111076,0.3625,0.0,0.017708335,0.6666667,0.1366666338,0.705996738
38.0,0.0,0.666201714,1.0,0.555400602,0.705588282,0.708888856,0.37125,0.0,0.015833335,0.6666667,0.1352380642,0.707238569
39.0,0.0,0.668039246,1.0,0.556013106,0.705588282,0.710555524,0.36875,0.0,0.015833335,0.6666667,0.1352380642,0.708071903
40.0,0.0,0.669901987,1.0,0.556634007,0.705294164,0.71388886,0.38,0.0,0.013958335,0.6666667,0.1349999689,0.709591512
41.0,0.0,0.672647079,1.0,0.557549019,0.704705928,0.718333308,0.385,0.0,0.013958335,0.6666667,0.1378571115,0.711519618
42.0,0.0,0.6764706,1.0,0.5588235,0.70441181,0.721666644,0.395,0.0,0.013958335,0.6666667,0.1378571115,0.713039227
43.0,0.0,0.6764706,1.0,0.5588235,0.703823574,0.727222204,0.4125,0.0,0.010416668,0.6666667,0.1342856861,0.715522889
44.0,0.0,0.6764706,1.0,0.5588235,0.70294122,0.732222208,0.4225,0.0,0.008750001,0.6666667,0.1307142573,0.717581714
45.0,0.0,0.6764706,1.0,0.5588235,0.702352984,0.737222212,0.43875,0.0,0.005416667,0.6666667,0.1311904471,0.719787598
46.0,0.0,0.6764706,1.0,0.5588235,0.702058866,0.743888884,0.45,0.0,0.003541667,0.6666667,0.1297618775,0.722973875
47.0,0.0,0.6764706,1.0,0.5588235,0.70147063,0.74722222,0.46,0.0,0.0,0.6666667,0.1302380695,0.724346425
48.0,0.0,0.6764706,1.0,0.5588235,0.70147063,0.748888888,0.46125,0.0,0.0,0.6666667,0.1290475942,0.725179759
49.0,0.0,0.6764706,1.0,0.5588235,0.702647102,0.75,0.465,0.0,0.0,0.6666667,0.1276190237,0.726323551
50.0,0.0,0.6764706,1.0,0.5588235,0.703529456,0.75,0.46375,0.0,0.0,0.6666667,0.1269047379,0.726764728
