Generation,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,SumOfSpaceFitnessScore,Fitness_MainPathQuality,Fitness_Defense,Fitness_OnMainPath_EnemyTrap,Fitness_OnMainPath_Treasure,Fitness_BesideMainPath_EnemyTrap,Fitness_BesideMainPath_Treasure,Fitness_TwoPronged,SumOfGameObjectFitnessScore
0.0,0.272888299,0.1831472887,0.351932615,0.2082736435,0.2438095294,0.2775,0.08,0.23,0.0695624997,0.166714286,0.0405257076,0.250436515
1.0,0.42195791,0.1377038928,0.645299413,0.355752443,0.336666676,0.163333329,0.0925,0.86,0.1017812481,0.056607144,0.0485311987,0.453333348
2.0,0.479549553,0.118574591,0.777283507,0.418944361,0.403809544,0.1788888798,0.16875,1.0,0.1146071393,0.0,0.0323536652,0.527566144
3.0,0.5170556,0.0491261045,0.869912866,0.462322821,0.435714319,0.258333321,0.2075,1.0,0.1028020764,0.0,0.0358171917,0.564682564
4.0,0.577522251,0.0213666846,0.949726417,0.509082918,0.441428607,0.302777768,0.245,1.0,0.1176874907,0.0,0.0417666275,0.581402134
5.0,0.639800687,0.0036863991,0.998086978,0.545962608,0.441190504,0.354444423,0.2225,1.0,0.1258437423,0.0,0.0512324501,0.598544975
6.0,0.687135902,0.0105072405,0.995158371,0.560764777,0.449047655,0.374444426,0.26,1.0,0.1464999937,0.0,0.0658679469,0.607830682
7.0,0.738496855,0.0050910437,0.994670328,0.577722401,0.451666698,0.407222215,0.29125,1.0,0.159541662,0.0,0.084112942,0.619629612
8.0,0.771567504,0.0015006254,1.0,0.590522477,0.458333365,0.423888878,0.295,1.0,0.1669479128,0.0,0.0960716312,0.627407388
9.0,0.796943454,0.0004878049,1.0,0.598981127,0.463333364,0.44555553,0.28375,1.0,0.1689270765,0.0,0.1156166924,0.636296272
10.0,0.814445869,0.0004878049,1.0,0.604815276,0.46619051,0.462222192,0.285,1.0,0.1697291596,0.0,0.1277921634,0.642804209
11.0,0.863284728,0.0029041408,1.0,0.621094907,0.47000003,0.470555532,0.3075,1.0,0.167687497,0.0,0.1427688994,0.646851831
12.0,0.888680546,0.0,1.0,0.629560213,0.46857146,0.481111096,0.325,1.0,0.172093747,0.0,0.1543606686,0.649894162
13.0,0.901860557,0.0,1.0,0.633953548,0.467857175,0.486666656,0.3225,1.0,0.184041664,0.0,0.1543474006,0.65150792
14.0,0.915036346,0.0,1.0,0.638345462,0.465952415,0.497777776,0.3375,1.0,0.18617708,0.0,0.1553554659,0.654576708
15.0,0.93054317,0.0,1.0,0.643514373,0.466428605,0.5,0.33875,1.0,0.184197913,0.0,0.1602800454,0.655476176
16.0,0.940274327,0.0,1.0,0.646758118,0.469285745,0.5,0.335,1.0,0.18542708,0.0,0.1593929554,0.656428544
17.0,0.955079012,0.0,1.0,0.651693025,0.472619075,0.5,0.3325,1.0,0.194677081,0.0,0.1615075174,0.65753964
18.0,0.959407922,0.0,1.0,0.653135983,0.4761905,0.5,0.33875,1.0,0.190489582,0.0,0.1699296631,0.6587301
19.0,0.969409584,0.0,1.0,0.656469846,0.4761905,0.5,0.33875,1.0,0.190489582,0.0,0.1699296631,0.6587301
20.0,0.978395214,0.0,1.0,0.659465064,0.4761905,0.5,0.33875,1.0,0.190489582,0.0,0.1699296631,0.6587301
21.0,0.980176794,0.0,1.0,0.660058916,0.4761905,0.5,0.33875,1.0,0.190489582,0.0,0.1699296631,0.6587301
22.0,0.985116288,0.0,1.0,0.66170542,0.4761905,0.5,0.33875,1.0,0.190489582,0.0,0.1699296631,0.6587301
23.0,0.99302326,0.0,1.0,0.6643411,0.4761905,0.5,0.33875,1.0,0.190489582,0.0,0.1699296631,0.6587301
24.0,1.0,0.0,1.0,0.6666667,0.4761905,0.5,0.33875,1.0,0.190489582,0.0,0.1699296631,0.6587301
25.0,1.0,0.0,1.0,0.6666667,0.4761905,0.5,0.33875,1.0,0.190489582,0.0,0.1699296631,0.6587301
26.0,1.0,0.0,1.0,0.6666667,0.4761905,0.5,0.33875,1.0,0.190489582,0.0,0.1699296631,0.6587301
27.0,1.0,0.0,1.0,0.6666667,0.4761905,0.5,0.33875,1.0,0.190489582,0.0,0.1699296631,0.6587301
28.0,1.0,0.0,1.0,0.6666667,0.4761905,0.5,0.33875,1.0,0.190489582,0.0,0.1699296631,0.6587301
29.0,1.0,0.0,1.0,0.6666667,0.4761905,0.5,0.33875,1.0,0.190489582,0.0,0.1699296631,0.6587301
30.0,1.0,0.0,1.0,0.6666667,0.4761905,0.5,0.33875,1.0,0.190489582,0.0,0.1699296631,0.6587301
31.0,1.0,0.0,1.0,0.6666667,0.4761905,0.5,0.33875,1.0,0.190489582,0.0,0.1699296631,0.6587301
32.0,1.0,0.0,1.0,0.6666667,0.4761905,0.5,0.33875,1.0,0.190489582,0.0,0.1699296631,0.6587301
33.0,1.0,0.0,1.0,0.6666667,0.4761905,0.5,0.33875,1.0,0.190489582,0.0,0.1699296631,0.6587301
34.0,1.0,0.0,1.0,0.6666667,0.4761905,0.5,0.33875,1.0,0.190489582,0.0,0.1699296631,0.6587301
35.0,1.0,0.0,1.0,0.6666667,0.4761905,0.5,0.33875,1.0,0.190489582,0.0,0.1699296631,0.6587301
36.0,1.0,0.0,1.0,0.6666667,0.4761905,0.5,0.33875,1.0,0.190489582,0.0,0.1699296631,0.6587301
37.0,1.0,0.0,1.0,0.6666667,0.4761905,0.5,0.33875,1.0,0.190489582,0.0,0.1699296631,0.6587301
38.0,1.0,0.0,1.0,0.6666667,0.4761905,0.5,0.33875,1.0,0.190489582,0.0,0.1699296631,0.6587301
39.0,1.0,0.0,1.0,0.6666667,0.4761905,0.5,0.33875,1.0,0.190489582,0.0,0.1699296631,0.6587301
40.0,1.0,0.0,1.0,0.6666667,0.4761905,0.5,0.33875,1.0,0.190489582,0.0,0.1699296631,0.6587301
41.0,1.0,0.0,1.0,0.6666667,0.4761905,0.5,0.33875,1.0,0.190489582,0.0,0.1699296631,0.6587301
42.0,1.0,0.0,1.0,0.6666667,0.4761905,0.5,0.33875,1.0,0.190489582,0.0,0.1699296631,0.6587301
43.0,1.0,0.0,1.0,0.6666667,0.4761905,0.5,0.33875,1.0,0.190489582,0.0,0.1699296631,0.6587301
44.0,1.0,0.0,1.0,0.6666667,0.4761905,0.5,0.33875,1.0,0.190489582,0.0,0.1699296631,0.6587301
45.0,1.0,0.0,1.0,0.6666667,0.4761905,0.5,0.33875,1.0,0.190489582,0.0,0.1699296631,0.6587301
46.0,1.0,0.0,1.0,0.6666667,0.4761905,0.5,0.33875,1.0,0.190489582,0.0,0.1699296631,0.6587301
47.0,1.0,0.0,1.0,0.6666667,0.4761905,0.5,0.33875,1.0,0.190489582,0.0,0.1699296631,0.6587301
48.0,1.0,0.0,1.0,0.6666667,0.4761905,0.5,0.33875,1.0,0.190489582,0.0,0.1699296631,0.6587301
49.0,1.0,0.0,1.0,0.6666667,0.4761905,0.5,0.33875,1.0,0.190489582,0.0,0.1699296631,0.6587301
50.0,1.0,0.0,1.0,0.6666667,0.4761905,0.5,0.33875,1.0,0.190489582,0.0,0.1699296631,0.6587301
