Generation,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,SumOfSpaceFitnessScore,Fitness_MainPathQuality,Fitness_Defense,Fitness_OnMainPath_EnemyTrap,Fitness_OnMainPath_Treasure,Fitness_BesideMainPath_EnemyTrap,Fitness_BesideMainPath_Treasure,Fitness_TwoPronged,SumOfGameObjectFitnessScore
0.0,0.0136171218726,0.00993634051441,0.0287235388592,0.0658663002508,0.0553628479994,0.0,0.0282555304321,0.0,0.0141562259894,0.0,0.0130951075622,0.01256472407
1.0,0.0573135755256,0.0306850324486,0.0499226615239,0.0751805015271,0.1155898628,0.0,0.0355230998788,0.0,0.00883900812221,0.0,0.0135464325938,0.0285644015904
2.0,0.114173590675,0.0492580578228,0.0562641571431,0.0927352314239,0.124391073917,0.0,0.0224614252664,0.0,0.00994134650917,0.0,0.0101080248337,0.0350197314356
3.0,0.166501365884,0.0858099182187,0.0782179940432,0.100623053269,0.131676842255,0.0,0.021089096709,0.0,0.0116516395229,0.0,0.01988759672,0.0385868621866
4.0,0.160378647377,0.0834158396982,0.0653572767593,0.103854555283,0.128402614348,0.0,0.0119268604419,0.0,0.0109402284681,0.0,0.0116498895037,0.0403227865652
5.0,0.181871159665,0.095435171264,0.0690941717224,0.103501630003,0.127743624839,0.0,0.00240117158904,0.0,0.0129522725821,0.0,0.00559389315499,0.0417195852594
6.0,0.203180147382,0.11873218389,0.0835983068157,0.105556343901,0.130919232952,0.0,0.003,0.0,0.0112043933372,0.0,0.00312668420532,0.0432321742843
7.0,0.218020764287,0.135196994153,0.0898011083738,0.107832553549,0.131247922674,0.0,0.003375,0.0,0.0114101895628,0.0,0.002828427,0.0434534105148
8.0,0.224854335186,0.151566741674,0.0931855467919,0.108683138877,0.129207344371,0.0,0.0,0.0,0.0115053151505,0.0,0.00285469120251,0.0429915492307
9.0,0.226782867035,0.151776692946,0.0818137490044,0.110863054642,0.130983352847,0.0,0.0,0.0,0.0110575205915,0.0,0.00486199348686,0.0429584174123
10.0,0.23808009607,0.160604780369,0.0723689177554,0.113824995552,0.130353087389,0.0,0.0,0.0,0.011111402916,0.0,0.0027253599,0.0430054239665
11.0,0.252969866789,0.173427243077,0.0765310524901,0.115878596357,0.132409286314,0.0,0.0,0.0,0.0146060404936,0.0,0.0027253599,0.0432445791693
12.0,0.259513073279,0.177912784166,0.0667941797805,0.118192023792,0.133859005878,0.0,0.0,0.0,0.0137238068634,0.0,0.0027253599,0.0437806691373
13.0,0.274653091296,0.196645701071,0.0702202035234,0.12012206183,0.135506929046,0.0,0.0,0.0,0.01098928596,0.0,0.0017670453,0.0445160517499
14.0,0.277204583214,0.193960651672,0.0560890446317,0.122014526065,0.135581561292,0.0,0.0,0.0,0.00820672061359,0.0,0.0,0.0447178564403
15.0,0.292611993341,0.203409425867,0.0606952622254,0.123940677302,0.136508815061,0.0,0.0,0.0,0.00790047728779,0.0,0.0,0.0450171947709
16.0,0.305381629766,0.201570074594,0.0473137783045,0.125761694239,0.13699474264,0.0,0.0,0.0,0.00598865765742,0.0,0.0,0.0453210113079
17.0,0.310352770075,0.207087982451,0.0388701273532,0.127262170694,0.13844381689,0.0,0.0,0.0,0.00691250031,0.0,0.0,0.0457050285367
18.0,0.311760971476,0.21388040293,0.0385870895966,0.128893869899,0.138428387138,0.0,0.0,0.0,0.00599375019,0.0,0.0,0.0457533101739
19.0,0.319794697039,0.220235380006,0.0341331126129,0.13089323811,0.138397633069,0.0,0.0,0.0,0.00433125003,0.0,0.0,0.0458441333576
20.0,0.329268962331,0.230748765414,0.0372501753894,0.132726028627,0.138336546996,0.0,0.0,0.0,0.0035625,0.0,0.0,0.045874136527
21.0,0.337525014896,0.237102565524,0.0369294528581,0.13419101249,0.138321363476,0.0,0.0,0.0,0.00279375,0.0,0.0,0.0459184110418
22.0,0.339248876179,0.240291171518,0.0318227971509,0.135723142733,0.138276024297,0.0,0.0,0.0,0.00223125,0.0,0.0,0.0459409444579
23.0,0.349948246122,0.247726029492,0.0292541288632,0.136991881132,0.138260981736,0.0,0.0,0.0,0.00195,0.0,0.0,0.0459546583822
24.0,0.353004942344,0.240197619298,0.0182265561726,0.138201917558,0.138171467415,0.0,0.0,0.0,0.00105,0.0,0.0,0.0459858436692
25.0,0.357425321203,0.244653702067,0.0188649237082,0.13956880073,0.138156671975,0.0,0.0,0.0,0.00045,0.0,0.0,0.0460214220147
26.0,0.358944545928,0.256322150009,0.0192626841529,0.140892877151,0.138097843817,0.0,0.0,0.0,0.0,0.0,0.0,0.0460326118668
27.0,0.361149389685,0.259691121887,0.0199951932721,0.141645924334,0.138171467415,0.0,0.0,0.0,0.0,0.0,0.0,0.046057153082
28.0,0.362555516205,0.262665085705,0.0200839001447,0.142055465263,0.138231002432,0.0,0.0,0.0,0.0,0.0,0.0,0.0460769981004
29.0,0.363951567878,0.271167851526,0.0222575741819,0.142797368269,0.138336546996,0.0,0.0,0.0,0.0,0.0,0.0,0.0461121796438
30.0,0.364356059659,0.280202887385,0.0270571121956,0.143316808524,0.138382308775,0.0,0.0,0.0,0.0,0.0,0.0,0.0461274335798
31.0,0.367186928115,0.280377402942,0.0257079324494,0.143801398374,0.138459281771,0.0,0.0,0.0,0.0,0.0,0.0,0.0461530912609
32.0,0.367191367073,0.278994378773,0.0225403856866,0.14414856471,0.138615860082,0.0,0.0,0.0,0.0,0.0,0.0,0.0462052840629
33.0,0.367623070387,0.277477269161,0.0211978101,0.144507910933,0.138615860082,0.0,0.0,0.0,0.0,0.0,0.0,0.0462052840629
34.0,0.368467770059,0.281483647371,0.0205549521,0.144721898855,0.138615860082,0.0,0.0,0.0,0.0,0.0,0.0,0.0462052840629
35.0,0.368042443063,0.283529066785,0.020604402,0.144848472889,0.138615860082,0.0,0.0,0.0,0.0,0.0,0.0,0.0462052840629
36.0,0.368331026308,0.284168869843,0.0190384674,0.145090640531,0.138615860082,0.0,0.0,0.0,0.0,0.0,0.0,0.0462052840629
37.0,0.369385828404,0.282452389726,0.0140274771,0.145371621756,0.138615860082,0.0,0.0,0.0,0.0,0.0,0.0,0.0462052840629
38.0,0.370720053244,0.279841888445,0.0053076939,0.145443375823,0.138615860082,0.0,0.0,0.0,0.0,0.0,0.0,0.0462052840629
39.0,0.370669335794,0.278634280825,0.0,0.145515077757,0.138615860082,0.0,0.0,0.0,0.0,0.0,0.0,0.0462052840629
40.0,0.370300164429,0.280117904978,0.0,0.145588254725,0.138615860082,0.0,0.0,0.0,0.0,0.0,0.0,0.0462052840629
41.0,0.369722989941,0.281002822137,0.0,0.145647700551,0.138615860082,0.0,0.0,0.0,0.0,0.0,0.0,0.0462052840629
42.0,0.369971549733,0.280721196882,0.0,0.14566147457,0.138615860082,0.0,0.0,0.0,0.0,0.0,0.0,0.0462052840629
43.0,0.371039256174,0.280529248209,0.0,0.145684202287,0.138615860082,0.0,0.0,0.0,0.0,0.0,0.0,0.0462052840629
44.0,0.371074339655,0.28055234115,0.0,0.145704497826,0.138615860082,0.0,0.0,0.0,0.0,0.0,0.0,0.0462052840629
45.0,0.371859063656,0.280165918285,0.0,0.145710911945,0.138615860082,0.0,0.0,0.0,0.0,0.0,0.0,0.0462052840629
46.0,0.372399173957,0.28106847383,0.0,0.145729121197,0.138615860082,0.0,0.0,0.0,0.0,0.0,0.0,0.0462052840629
47.0,0.372602047163,0.282202577572,0.0,0.145759514369,0.138615860082,0.0,0.0,0.0,0.0,0.0,0.0,0.0462052840629
48.0,0.372610275644,0.283348963835,0.0,0.145775491764,0.138615860082,0.0,0.0,0.0,0.0,0.0,0.0,0.0462052840629
49.0,0.372266427675,0.283746525967,0.0,0.145781894167,0.138615860082,0.0,0.0,0.0,0.0,0.0,0.0,0.0462052840629
50.0,0.372196937158,0.283581439637,0.0,0.14579604641,0.138615860082,0.0,0.0,0.0,0.0,0.0,0.0,0.0462052840629
