Generation,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,SumOfSpaceFitnessScore,Fitness_MainPathQuality,Fitness_Defense,Fitness_OnMainPath_EnemyTrap,Fitness_OnMainPath_Treasure,Fitness_BesideMainPath_EnemyTrap,Fitness_BesideMainPath_Treasure,Fitness_TwoPronged,SumOfGameObjectFitnessScore
0.0,0.28154738,0.172595941,0.3517630582,0.211103477,0.1733333258,0.3230555596,0.05,0.17,0.0396770841,0.086511902,0.0682011728,0.222129627
1.0,0.411663142,0.1239565145,0.652746195,0.354803116,0.217142844,0.1974999942,0.05625,0.83,0.0510610125,0.039821428,0.1318862936,0.414880969
2.0,0.48719206,0.1092600659,0.812105464,0.433099166,0.240238076,0.231666654,0.07625,1.0,0.0924285702,0.0,0.202869358,0.49063495
3.0,0.51631792,0.0923632137,0.910920588,0.475746169,0.239523787,0.324999988,0.09625,1.0,0.126453868,0.0,0.239554906,0.521507974
4.0,0.536586266,0.0777391671,0.940145328,0.492243868,0.239047588,0.361111091,0.09,1.0,0.14754464,0.0,0.215780154,0.533386298
5.0,0.562286576,0.0691867547,0.946939373,0.503075325,0.240238074,0.401111103,0.1225,1.0,0.158361605,0.0,0.221809576,0.547116428
6.0,0.596267607,0.0482906199,0.95129551,0.51585437,0.239523783,0.425555542,0.1175,1.0,0.165620535,0.0,0.226277256,0.555026482
7.0,0.631012868,0.0588343675,0.949126456,0.526713108,0.236190442,0.458888856,0.1,1.0,0.167436009,0.0,0.237961203,0.565026481
8.0,0.668571799,0.0385287672,0.952379177,0.540316986,0.237619014,0.46944442,0.12375,1.0,0.175117557,0.0,0.247734155,0.569021192
9.0,0.694207355,0.0312543047,0.95897969,0.551062345,0.237857114,0.47777776,0.14375,1.0,0.175346724,0.0,0.257837939,0.571878327
10.0,0.702387773,0.0293130704,0.9759834,0.55945707,0.238095215,0.493333328,0.1875,1.0,0.181302081,0.0,0.266433181,0.577142868
11.0,0.714743997,0.0364250378,0.990056452,0.568266797,0.238333301,0.5,0.1925,1.0,0.193745533,0.0,0.268295808,0.579444465
12.0,0.748790925,0.0214285711,0.978636443,0.57580913,0.24047616,0.5,0.19125,1.0,0.196968748,0.0,0.265441785,0.58015875
13.0,0.79295956,0.0148772287,0.967379154,0.586779567,0.240952352,0.5,0.1875,1.0,0.198781248,0.0,0.264446737,0.58031748
14.0,0.828083436,0.0049590513,0.959979017,0.596020809,0.241190448,0.5,0.1875,1.0,0.198973212,0.0,0.263928132,0.580396845
15.0,0.821925483,0.0013847781,0.997181818,0.606369092,0.242619024,0.5,0.185,1.0,0.198361605,0.0,0.266592411,0.580873035
16.0,0.837594853,0.0,1.0,0.612531603,0.24523808,0.5,0.1875,1.0,0.20118601,0.0,0.266102306,0.58174605
17.0,0.856278506,0.0,1.0,0.618759477,0.247857136,0.5,0.17625,1.0,0.198739582,0.0,0.266381206,0.582619065
18.0,0.868977302,0.0,1.0,0.622992415,0.251904768,0.5,0.1725,1.0,0.197822915,0.0,0.264005366,0.58396827
19.0,0.876864257,0.0,1.0,0.625621419,0.255714304,0.5,0.145,1.0,0.201924107,0.0,0.254699975,0.58523811
20.0,0.888208218,0.0,1.0,0.629402751,0.261666704,0.5,0.13875,1.0,0.20211607,0.0,0.25913077,0.587222235
21.0,0.894645005,0.0,1.0,0.631548332,0.2619048,0.5,0.14,1.0,0.201964284,0.0,0.25905543,0.5873016
22.0,0.899918512,0.0,1.0,0.633306196,0.2619048,0.5,0.14,1.0,0.201964284,0.0,0.25905543,0.5873016
23.0,0.909529839,0.0,1.0,0.636509968,0.2619048,0.5,0.14,1.0,0.201964284,0.0,0.25905543,0.5873016
24.0,0.915192461,0.0,1.0,0.638397488,0.2619048,0.5,0.14,1.0,0.201964284,0.0,0.25905543,0.5873016
25.0,0.920418253,0.0,1.0,0.640139438,0.2619048,0.5,0.14,1.0,0.201964284,0.0,0.25905543,0.5873016
26.0,0.926945488,0.0,1.0,0.642315172,0.2619048,0.5,0.14,1.0,0.201964284,0.0,0.25905543,0.5873016
27.0,0.934461218,0.0,1.0,0.644820434,0.2619048,0.5,0.14,1.0,0.201964284,0.0,0.25905543,0.5873016
28.0,0.939365933,0.0,1.0,0.646455354,0.2619048,0.5,0.14,1.0,0.201964284,0.0,0.25905543,0.5873016
29.0,0.946937138,0.0,1.0,0.648979062,0.2619048,0.5,0.14,1.0,0.201964284,0.0,0.25905543,0.5873016
30.0,0.954406186,0.0,1.0,0.651468738,0.2619048,0.5,0.14,1.0,0.201964284,0.0,0.25905543,0.5873016
