Generation,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,SumOfSpaceFitnessScore,Fitness_MainPathQuality,Fitness_Defense,Fitness_OnMainPath_EnemyTrap,Fitness_OnMainPath_Treasure,Fitness_BesideMainPath_EnemyTrap,Fitness_BesideMainPath_Treasure,Fitness_TwoPronged,SumOfGameObjectFitnessScore
0.0,0.26576475,0.1889944377,0.396678854,0.2208145412,0.1849999947,0.0,0.05875,0.0,0.0353065482,0.0,0.0445888485,0.03031448359
1.0,0.455886959,0.143490226,0.741568357,0.399151785,0.227173911,0.0,0.0075,0.0,0.0143348213,0.0,0.0249999997,0.0684463655
2.0,0.608982496,0.1066751859,0.89598212,0.501654888,0.254782603,0.0,0.0,0.0,0.0082604166,0.0,0.011428572,0.0821740675
3.0,0.653405895,0.0774228531,0.935333152,0.529579709,0.278043478,0.0,0.0,0.0,0.013145833,0.0,0.005714286,0.0882992177
4.0,0.631946958,0.0855643792,0.990315475,0.540754194,0.295652172,0.0,0.0,0.0,0.0107812492,0.0,0.005714286,0.0949569807
5.0,0.652574781,0.0799375277,0.993095235,0.548556702,0.313695633,0.0,0.0,0.0,0.0159583319,0.0,0.0,0.0992457827
6.0,0.677249056,0.076216049,0.998397436,0.558548837,0.320869546,0.0,0.0,0.0,0.0077395833,0.0,0.0,0.104376682
7.0,0.702228328,0.064020247,1.0,0.567409461,0.331521727,0.0,0.0,0.0,0.0109613095,0.0,0.0,0.106853495
8.0,0.732089045,0.0514584446,1.0,0.577363038,0.3526087,0.0,0.0,0.0,0.0177767857,0.0,0.001064794,0.111610652
9.0,0.762722511,0.0278165488,1.0,0.587574173,0.351086965,0.0,0.0,0.0,0.003360119,0.0,0.0,0.115908962
10.0,0.798415661,0.0040269412,1.0,0.599471877,0.368043463,0.0,0.0,0.0,0.0057202382,0.0,0.0,0.120774408
11.0,0.81988799,0.0009756098,1.0,0.606629329,0.3695652,0.0,0.0,0.0,0.0,0.0,0.0,0.1231884
12.0,0.837090973,0.0019512196,1.0,0.612363654,0.3695652,0.0,0.0,0.0,0.0,0.0,0.0,0.1231884
13.0,0.854242674,0.0019512196,1.0,0.618080882,0.3695652,0.0,0.0,0.0,0.0,0.0,0.0,0.1231884
14.0,0.877764497,0.0,1.0,0.625921487,0.3695652,0.0,0.0,0.0,0.0,0.0,0.0,0.1231884
15.0,0.896596092,0.0,1.0,0.632198694,0.3695652,0.0,0.0,0.0,0.0,0.0,0.0,0.1231884
