Generation,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,SumOfSpaceFitnessScore,Fitness_MainPathQuality,Fitness_Defense,Fitness_OnMainPath_EnemyTrap,Fitness_OnMainPath_Treasure,Fitness_BesideMainPath_EnemyTrap,Fitness_BesideMainPath_Treasure,Fitness_TwoPronged,SumOfGameObjectFitnessScore
0.0,0.0142582795283,0.0113334483951,0.0203859602863,0.0481223516126,0.0450428546228,0.0257069937943,0.0222429764195,0.0591692487699,0.0127261572929,0.056308745038,0.00916868037695,0.0154113497975
1.0,0.0456125003202,0.036224978036,0.0256699353141,0.059420012599,0.0780777738109,0.0375232016122,0.0395342019649,0.0774854825112,0.0212610744015,0.109194466954,0.0155659044886,0.0261381391898
2.0,0.0975272855678,0.0496243312646,0.0417689738796,0.0694589066325,0.0974755609987,0.0519923187061,0.0390264333497,0.00781024967591,0.0247108392048,0.114039482124,0.0177921519776,0.0315182109388
3.0,0.151713893235,0.0676369212204,0.0637724171844,0.0717062979482,0.101993747001,0.0736388942091,0.0414406578736,0.0144568322948,0.0300337945031,0.182643486388,0.0219354935669,0.0351640844408
4.0,0.167670950528,0.0987331416964,0.0628271637759,0.0734959731414,0.108821487866,0.079887763719,0.0444657522707,0.00921954445729,0.0411747104818,0.23283855505,0.0393118328819,0.0391918042787
5.0,0.157136210026,0.119686176425,0.0495768008724,0.0768217965472,0.110907918129,0.0886984283495,0.0617307662353,0.0149666295471,0.0480023691315,0.232572298161,0.0399765957406,0.0390493655362
6.0,0.184426755154,0.133677348792,0.0450823482407,0.0791523684235,0.114115926772,0.0934569330115,0.0677113589068,0.006,0.0412553949316,0.2484250559,0.0400280979331,0.0393050641842
7.0,0.227920425041,0.155598017498,0.046245127315,0.0845558375656,0.117448709042,0.0890641372589,0.0677920764175,0.0,0.0411384236819,0.251433780758,0.0408718281027,0.0364521803684
8.0,0.244790473145,0.168552819583,0.051590103684,0.089647188005,0.119469482535,0.086039130909,0.0663665248827,0.0,0.0476199914493,0.224196928825,0.0466562338289,0.0356139478171
9.0,0.258723388595,0.172874121049,0.041997164296,0.0935528823701,0.114228139082,0.0760170738598,0.0747558526137,0.0,0.0504365773601,0.241460414189,0.046510121648,0.034199313629
10.0,0.261061280732,0.18369717702,0.0381435917548,0.0962657422378,0.119985261271,0.0814933148617,0.0691679342253,0.0,0.0502744465674,0.233656659235,0.0473063342323,0.0345332308958
11.0,0.277584080245,0.198667425072,0.0431203807205,0.0993173739536,0.120644313511,0.0832927442949,0.0839271447447,0.0,0.0452655915607,0.275154897127,0.048425626923,0.035355371457
12.0,0.280199716909,0.204166606887,0.0409673007616,0.102199863873,0.118998985497,0.0800616175916,0.0856264598416,0.0,0.0510802189533,0.284143044455,0.0462595330157,0.0376778383743
13.0,0.290192680544,0.219529902201,0.0460051525134,0.105206540489,0.118842628979,0.0750028672786,0.0915850015013,0.0,0.054127635104,0.302250983706,0.043339998979,0.0384193788878
14.0,0.300021830816,0.232727178928,0.0498250707749,0.107713264954,0.120803161789,0.0691438005068,0.100224825393,0.0,0.0544810665149,0.307660581615,0.0424056776702,0.0397322305331
15.0,0.313086167061,0.241522118413,0.0505594031749,0.110071681506,0.122354439779,0.0646730437845,0.102398501576,0.0,0.0589086978802,0.295655391073,0.0444993532506,0.0397473326505
16.0,0.323204694782,0.245021994022,0.0479581039821,0.112432961976,0.119987466502,0.0603983721174,0.0929214217767,0.0,0.064174939758,0.289486252236,0.0463837824567,0.0399999455821
17.0,0.329438892963,0.250417582095,0.0458979624534,0.114144926687,0.118877226677,0.05373561093,0.0856632213963,0.0,0.0680906737702,0.290726205894,0.0462385326726,0.04046969168
18.0,0.337860291779,0.257594777492,0.0420675841547,0.115793792818,0.11728521724,0.0482529095377,0.0842363675914,0.0,0.0719314676495,0.289506179531,0.0474711114513,0.0412796880391
19.0,0.344656639047,0.266227645825,0.0418359765776,0.117349967978,0.118616489229,0.0464281062709,0.0866959485789,0.0,0.0708617322581,0.293844849748,0.0470605106296,0.0424896112117
20.0,0.348323413499,0.277806613406,0.0457719269416,0.118394692182,0.12067658632,0.0446405579571,0.094003407518,0.0,0.0696405867739,0.299122304427,0.0484055548405,0.0437878289362
21.0,0.351656238924,0.279690919696,0.0400888195922,0.11952590788,0.122144286532,0.0438664003799,0.0980262241699,0.0,0.0703216480054,0.292180952767,0.0495737655988,0.0446060196067
22.0,0.35964497972,0.283050958243,0.0373081492619,0.121311650312,0.1252471171,0.0437097474541,0.104540960872,0.0,0.0691610479731,0.282947819151,0.0497179013851,0.0456511435665
23.0,0.361696039604,0.28225898404,0.0360845418688,0.122430395427,0.125967471057,0.0414809079034,0.101849229869,0.0,0.0682176304974,0.280206897209,0.0494500094398,0.046613166402
24.0,0.36205048344,0.28013796145,0.0298106030273,0.123545258247,0.123579763927,0.0341060416323,0.0993230209971,0.0,0.0698120278275,0.274839361825,0.0498439084611,0.0479530292921
25.0,0.367977775057,0.281666396553,0.0239934626507,0.124804717088,0.12194388064,0.0314539155923,0.0984961928198,0.0,0.0709054680901,0.270500280951,0.0505404226935,0.0493568297318
26.0,0.372867929522,0.286551077868,0.0231224966821,0.126121492438,0.119763975505,0.030937463612,0.09760379091,0.0,0.0722256967924,0.26069912748,0.051774383753,0.0493455185105
27.0,0.37700872841,0.28767502842,0.0221650493811,0.126754387519,0.118677275092,0.0306574089362,0.103394647468,0.0,0.0724082372565,0.255220531278,0.0524514609412,0.0494908052179
28.0,0.37260618132,0.293063061028,0.0230751191922,0.127235059981,0.118678276778,0.0303782774957,0.109845345828,0.0,0.0707692760101,0.248325162777,0.0530856646383,0.049696833859
29.0,0.373433920489,0.296576411294,0.0239234717054,0.127673509057,0.118573802893,0.0296566829518,0.110661717071,0.0,0.0716952724437,0.244270615181,0.0526637154509,0.0498615575801
30.0,0.374266466317,0.298773794342,0.0211170457837,0.128161341251,0.118971203176,0.0254323834991,0.114307767125,0.0,0.071955600127,0.239859713976,0.0538190471387,0.0511017347422
31.0,0.372048617644,0.301046227764,0.0205321430943,0.128808755681,0.120222981768,0.0203348671625,0.118832931568,0.0,0.0715120862879,0.23915280435,0.0550470639597,0.0531221153261
32.0,0.370874332147,0.303026299698,0.0179535961882,0.129313586025,0.121939017246,0.0200213009033,0.118659439153,0.0,0.0707013020076,0.237974618712,0.0553735133434,0.054100102041
33.0,0.377604352649,0.30308723405,0.0185365625497,0.130022824928,0.125688278466,0.0224532615623,0.115927240112,0.0,0.0697110181323,0.240617165569,0.0547045755756,0.0542310923535
34.0,0.385197292173,0.304668844996,0.0132624248431,0.130421006045,0.125548160828,0.0220508147764,0.116797367265,0.0,0.0694093126271,0.236339869003,0.0543585134729,0.0542088450026
35.0,0.384650597184,0.305694681504,0.0108564184722,0.130926809668,0.125085627398,0.021051101092,0.118230706671,0.0,0.0691796261023,0.235157101823,0.0544713559123,0.0543319176103
36.0,0.386292889154,0.304658898166,0.0045000018,0.131457871842,0.124915011319,0.021072789063,0.121793177662,0.0,0.0682317278064,0.236122197912,0.0540230770317,0.0540942652174
37.0,0.386665482547,0.306109188639,0.00169087773865,0.131618645585,0.124378019115,0.0208297200512,0.122285526535,0.0,0.0684213455022,0.236092736697,0.0544120844368,0.0539800765027
38.0,0.386964687158,0.308469330489,0.0012857148,0.131865538316,0.123776145674,0.0202278084554,0.120923529555,0.0,0.0685101760674,0.238051586025,0.054466634965,0.054034180821
39.0,0.38798541917,0.309680355597,0.000855700216583,0.132094791758,0.123414244651,0.019901315587,0.120597730078,0.0,0.067633908783,0.237535077129,0.0547386584319,0.0540648842427
40.0,0.389146524573,0.309718003958,0.0,0.132364057349,0.122854583012,0.0193732183224,0.121573087585,0.0,0.0675870848792,0.240295067494,0.0553505140739,0.0541157478832
41.0,0.390843094762,0.311035195122,0.0001875,0.132832797974,0.121914439232,0.0185466693891,0.122646850755,0.0,0.0683053253581,0.241642839671,0.0554366488025,0.0542310744254
42.0,0.393925023411,0.311712533899,0.0001875,0.132929802585,0.121315643171,0.0181217734669,0.12330323394,0.0,0.0678583208031,0.236529521943,0.0558882242746,0.0542644320334
43.0,0.395141025713,0.312964567424,0.0007169115,0.133013865439,0.120219703754,0.0175348118825,0.127072875253,0.0,0.0686861895417,0.242694202711,0.0555590748146,0.0542584904886
44.0,0.400269397264,0.313832384988,0.000375,0.133060083721,0.119672168902,0.0171566091169,0.128496656085,0.0,0.0687350537736,0.244384955075,0.0553741427021,0.0544597831759
45.0,0.400406594092,0.314059276394,0.000375,0.133099070421,0.119271587912,0.016939357046,0.130554167398,0.0,0.0692054722601,0.247892810902,0.055197520677,0.0547115801572
46.0,0.400466701494,0.315489970469,0.001125,0.133184690899,0.118387850776,0.016827478519,0.132268429718,0.0,0.0683259582506,0.258249952096,0.0554964211425,0.0549019139205
47.0,0.400556715985,0.316406140081,0.0,0.13327964467,0.117927398674,0.0168596372552,0.133513166486,0.0,0.0684099430961,0.263541201569,0.0564583334196,0.054989276904
48.0,0.400524114066,0.316874763933,0.0,0.133317052562,0.117854466184,0.0167856076342,0.13367264118,0.0,0.0684366443914,0.263541201569,0.0563004375373,0.0552297065459
49.0,0.400588269143,0.316773863957,0.0,0.133322948693,0.117972016165,0.0167244502945,0.134445679086,0.0,0.0684366443914,0.263541201569,0.0562048660715,0.0555263386202
