Generation,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,SumOfSpaceFitnessScore,Fitness_MainPathQuality,Fitness_Defense,Fitness_OnMainPath_EnemyTrap,Fitness_OnMainPath_Treasure,Fitness_BesideMainPath_EnemyTrap,Fitness_BesideMainPath_Treasure,Fitness_TwoPronged,SumOfGameObjectFitnessScore
0.0,0.278345739,0.1855816244,0.3596576209,0.2745283325,0.2331579045,0.144444442,0.06625,0.1,0.0525684532,0.078404762,0.0117746539,0.03152852375
1.0,0.388169797,0.1820385324,0.687299629,0.41916932,0.311052649,0.09972222,0.03,0.2,0.0240773804,0.092809522,0.026856355,0.070957903
2.0,0.438301529,0.1882203048,0.848456034,0.49165929,0.333947385,0.095277776,0.02125,0.13,0.0115416673,0.106999997,0.062257603,0.0908533264
3.0,0.468212408,0.2156778682,0.918077949,0.533989411,0.3423684297,0.128888887,0.03875,0.21,0.0195833339,0.106071425,0.153868867,0.1094759878
4.0,0.461727546,0.2647398458,0.907669409,0.544712269,0.3078947594,0.162222218,0.06625,0.16,0.037875001,0.124452375,0.307122591,0.1277230821
5.0,0.473423986,0.26113126,0.924020235,0.552858496,0.2800000091,0.135277776,0.045,0.12,0.0831964312,0.075571426,0.495217837,0.161755347
6.0,0.496057265,0.2605890429,0.921753851,0.559466731,0.2781579,0.1172222226,0.01,0.14,0.0672916678,0.087952381,0.587142881,0.197002278
7.0,0.533779577,0.269306067,0.891971993,0.565019195,0.307368432,0.0888888896,0.00125,0.23,0.0793750005,0.042999999,0.620000014,0.211685864
8.0,0.541953759,0.265239563,0.903771718,0.570321672,0.343157911,0.110555557,0.0,0.2,0.0956250012,0.069833333,0.674285712,0.230454675
9.0,0.574612168,0.23272618,0.921028187,0.576122168,0.367368445,0.131388891,0.0,0.15,0.0958333336,0.080833334,0.7142857,0.24645524
10.0,0.569408724,0.242874265,0.931340871,0.581207949,0.38184215,0.132222223,0.0,0.15,0.1000000004,0.081000001,0.7142857,0.249032008
11.0,0.611845739,0.211930785,0.936100257,0.586625587,0.375000031,0.141111112,0.0,0.13,0.0854166676,0.101000001,0.7142857,0.25096731
12.0,0.618154601,0.215231142,0.943677645,0.592354479,0.360526324,0.15138889,0.0,0.13,0.054583335,0.120666668,0.7142857,0.255057212
13.0,0.621500538,0.222370746,0.956296986,0.600056106,0.337894744,0.146388889,0.0,0.16,0.008333334,0.083333335,0.7142857,0.260961802
14.0,0.607270379,0.234526563,0.980585243,0.607460725,0.35263158,0.1344444446,0.0,0.24,0.0,0.068000001,0.7142857,0.26672936
15.0,0.623594912,0.22163226,0.994089743,0.613105644,0.358947348,0.136666666,0.0,0.25,0.0,0.063000001,0.7142857,0.268308296
16.0,0.648151057,0.218700551,1.0,0.62228388,0.368421,0.131388888,0.0,0.26,0.0,0.083333335,0.7142857,0.2706767
17.0,0.651126647,0.232069468,1.0,0.62773205,0.368421,0.131388888,0.0,0.26,0.0,0.083333335,0.7142857,0.2706767
18.0,0.675444193,0.220550139,1.0,0.63199814,0.368421,0.131388888,0.0,0.26,0.0,0.083333335,0.7142857,0.2706767
19.0,0.67350575,0.229629741,1.0,0.634378506,0.368421,0.131388888,0.0,0.26,0.0,0.083333335,0.7142857,0.2706767
20.0,0.691522786,0.220456285,1.0,0.637326355,0.368421,0.131388888,0.0,0.26,0.0,0.083333335,0.7142857,0.2706767
21.0,0.703259582,0.218689977,1.0,0.640649881,0.368421,0.131388888,0.0,0.26,0.0,0.083333335,0.7142857,0.2706767
22.0,0.713008274,0.215022754,1.0,0.64267704,0.368421,0.131388888,0.0,0.26,0.0,0.083333335,0.7142857,0.2706767
23.0,0.720151258,0.212952317,1.0,0.644367874,0.368421,0.131388888,0.0,0.26,0.0,0.083333335,0.7142857,0.2706767
24.0,0.729060322,0.215338723,1.0,0.648133046,0.368421,0.131388888,0.0,0.26,0.0,0.083333335,0.7142857,0.2706767
25.0,0.743872322,0.20755721,1.0,0.650476544,0.368421,0.131388888,0.0,0.26,0.0,0.083333335,0.7142857,0.2706767
26.0,0.762766305,0.193631466,1.0,0.6521326,0.368421,0.131388888,0.0,0.26,0.0,0.083333335,0.7142857,0.2706767
27.0,0.780724909,0.183997337,1.0,0.654907406,0.368421,0.131388888,0.0,0.26,0.0,0.083333335,0.7142857,0.2706767
28.0,0.795684742,0.180212221,1.0,0.658632302,0.368421,0.131388888,0.0,0.26,0.0,0.083333335,0.7142857,0.2706767
29.0,0.797353638,0.180386846,1.0,0.659246784,0.368421,0.131388888,0.0,0.26,0.0,0.083333335,0.7142857,0.2706767
30.0,0.791455725,0.189989475,1.0,0.66048169,0.368421,0.131388888,0.0,0.26,0.0,0.083333335,0.7142857,0.2706767
31.0,0.798344583,0.191256752,1.0,0.66320044,0.368421,0.131388888,0.0,0.26,0.0,0.083333335,0.7142857,0.2706767
32.0,0.809603337,0.190396663,1.0,0.6666667,0.368421,0.131388888,0.0,0.26,0.0,0.083333335,0.7142857,0.2706767
33.0,0.807234306,0.192765694,1.0,0.6666667,0.368421,0.131388888,0.0,0.26,0.0,0.083333335,0.7142857,0.2706767
34.0,0.805735504,0.194264496,1.0,0.6666667,0.368421,0.131388888,0.0,0.26,0.0,0.083333335,0.7142857,0.2706767
35.0,0.808471264,0.191528736,1.0,0.6666667,0.368421,0.131388888,0.0,0.26,0.0,0.083333335,0.7142857,0.2706767
36.0,0.810408494,0.189591506,1.0,0.6666667,0.368421,0.131388888,0.0,0.26,0.0,0.083333335,0.7142857,0.2706767
37.0,0.809603386,0.190396614,1.0,0.6666667,0.368421,0.131388888,0.0,0.26,0.0,0.083333335,0.7142857,0.2706767
38.0,0.809180748,0.190819252,1.0,0.6666667,0.368421,0.131388888,0.0,0.26,0.0,0.083333335,0.7142857,0.2706767
39.0,0.80708009,0.19291991,1.0,0.6666667,0.368421,0.131388888,0.0,0.26,0.0,0.083333335,0.7142857,0.2706767
40.0,0.805098588,0.194901412,1.0,0.6666667,0.368421,0.131388888,0.0,0.26,0.0,0.083333335,0.7142857,0.2706767
41.0,0.80583392,0.19416608,1.0,0.6666667,0.368421,0.131388888,0.0,0.26,0.0,0.083333335,0.7142857,0.2706767
42.0,0.806018246,0.193981754,1.0,0.6666667,0.368421,0.131388888,0.0,0.26,0.0,0.083333335,0.7142857,0.2706767
43.0,0.805843132,0.194156868,1.0,0.6666667,0.368421,0.131388888,0.0,0.26,0.0,0.083333335,0.7142857,0.2706767
44.0,0.803175678,0.196824322,1.0,0.6666667,0.368421,0.131388888,0.0,0.26,0.0,0.083333335,0.7142857,0.2706767
45.0,0.802237596,0.197762404,1.0,0.6666667,0.368421,0.131388888,0.0,0.26,0.0,0.083333335,0.7142857,0.2706767
46.0,0.800559576,0.199440424,1.0,0.6666667,0.368421,0.131388888,0.0,0.26,0.0,0.083333335,0.7142857,0.2706767
47.0,0.801364684,0.198635316,1.0,0.6666667,0.368421,0.131388888,0.0,0.26,0.0,0.083333335,0.7142857,0.2706767
48.0,0.803222424,0.196777576,1.0,0.6666667,0.368421,0.131388888,0.0,0.26,0.0,0.083333335,0.7142857,0.2706767
49.0,0.800928228,0.199071772,1.0,0.6666667,0.368421,0.131388888,0.0,0.26,0.0,0.083333335,0.7142857,0.2706767
50.0,0.798753188,0.201246812,1.0,0.6666667,0.368421,0.131388888,0.0,0.26,0.0,0.083333335,0.7142857,0.2706767
