Generation,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,SumOfSpaceFitnessScore,Fitness_MainPathQuality,Fitness_Defense,Fitness_OnMainPath_EnemyTrap,Fitness_OnMainPath_Treasure,Fitness_BesideMainPath_EnemyTrap,Fitness_BesideMainPath_Treasure,Fitness_TwoPronged,SumOfGameObjectFitnessScore
0.0,0.23282042,0.1925629894,0.3669097158,0.2640977107,0.2705714413,0.276111111,0.1025,0.2,0.0622872043,0.065571428,0.0362396753,0.248894191
1.0,0.316044713,0.1720279328,0.677953745,0.388675473,0.350285731,0.1205555532,0.1325,0.92,0.0606800597,0.016857142,0.06218348,0.463613766
2.0,0.396828319,0.1947173313,0.730064658,0.440536781,0.39228572,0.1666666574,0.2125,1.0,0.0808318448,0.0,0.1075147488,0.519650781
3.0,0.518866393,0.206730694,0.716819491,0.480805538,0.427714282,0.217777767,0.26875,1.0,0.0473660717,0.0,0.1768739559,0.548497325
4.0,0.585720077,0.205445901,0.697638529,0.49626818,0.437999985,0.255555541,0.285,1.0,0.0468720254,0.0,0.1924954274,0.564518491
5.0,0.579125695,0.232554746,0.720793169,0.510824532,0.446857132,0.295555547,0.33125,1.0,0.0571279767,0.0,0.2100928601,0.580804226
6.0,0.583830814,0.230546283,0.764313581,0.526230215,0.442857134,0.34277776,0.32875,1.0,0.0719330373,0.0,0.23117764,0.595211645
7.0,0.577979838,0.254728197,0.768745398,0.53381782,0.454857146,0.375555542,0.35375,1.0,0.0759940484,0.0,0.2443826877,0.610137556
8.0,0.589352468,0.2629032,0.772309578,0.541521747,0.467142867,0.389444424,0.35,1.0,0.0788214304,0.0,0.2104321954,0.618862415
9.0,0.575866095,0.269078245,0.810664222,0.551869526,0.45342857,0.433333314,0.36875,1.0,0.097825894,0.0,0.2041308151,0.628920606
10.0,0.579944065,0.274558719,0.832155673,0.562219496,0.465142865,0.431666654,0.345,1.0,0.107355656,0.0,0.1855586328,0.63226981
11.0,0.582084637,0.297880477,0.838560257,0.572841792,0.462285731,0.450555539,0.3375,1.0,0.122529762,0.0,0.1798690261,0.637613723
12.0,0.551533159,0.336191992,0.859531507,0.582418897,0.463428588,0.4722222,0.33875,1.0,0.118110117,0.0,0.1900537554,0.6452169
13.0,0.561561352,0.297726425,0.905501319,0.588263036,0.478571449,0.469999976,0.30375,1.0,0.1042619019,0.0,0.1989773214,0.649523782
14.0,0.54399207,0.346144831,0.897146242,0.595761051,0.477714308,0.478888872,0.30625,1.0,0.1228958306,0.0,0.196131361,0.65220104
15.0,0.531053908,0.351611015,0.923483672,0.602049549,0.475428596,0.489444436,0.3125,1.0,0.1353258903,0.0,0.1947569094,0.654957662
16.0,0.56663687,0.3188869168,0.92667599,0.60406662,0.473428598,0.496111108,0.32,1.0,0.1389166653,0.0,0.1865492554,0.656513221
17.0,0.63561744,0.2553191778,0.931801879,0.607579506,0.475142882,0.5,0.31875,1.0,0.1431830349,0.0,0.1915799684,0.658380957
18.0,0.656807315,0.25361397,0.932650347,0.6143572,0.47857145,0.5,0.3075,1.0,0.1416026772,0.0,0.1919320405,0.659523825
19.0,0.68064377,0.246847507,0.934898991,0.620796734,0.48142859,0.5,0.3,1.0,0.1461383912,0.0,0.1881363116,0.660476215
20.0,0.717346197,0.198327882,0.965,0.626891324,0.485428586,0.5,0.285,1.0,0.1472946412,0.0,0.1902471864,0.661809561
21.0,0.756021457,0.144932944,0.999,0.633318112,0.4857143,0.5,0.28125,1.0,0.1490133912,0.0,0.189155332,0.6619048
22.0,0.765805964,0.1486832276,0.999,0.637829727,0.4857143,0.5,0.28125,1.0,0.1490133912,0.0,0.189155332,0.6619048
23.0,0.773625855,0.15054937,1.0,0.64139174,0.4857143,0.5,0.28125,1.0,0.1490133912,0.0,0.189155332,0.6619048
24.0,0.771700939,0.1628367508,1.0,0.644845896,0.4857143,0.5,0.28125,1.0,0.1490133912,0.0,0.189155332,0.6619048
25.0,0.762570495,0.191575933,1.0,0.651382144,0.4857143,0.5,0.28125,1.0,0.1490133912,0.0,0.189155332,0.6619048
26.0,0.766764774,0.200502363,1.0,0.655755721,0.4857143,0.5,0.28125,1.0,0.1490133912,0.0,0.189155332,0.6619048
27.0,0.714098899,0.275758017,1.0,0.66328566,0.4857143,0.5,0.28125,1.0,0.1490133912,0.0,0.189155332,0.6619048
28.0,0.711776053,0.288223947,1.0,0.6666667,0.4857143,0.5,0.28125,1.0,0.1490133912,0.0,0.189155332,0.6619048
29.0,0.7104247,0.2895753,1.0,0.6666667,0.4857143,0.5,0.28125,1.0,0.1490133912,0.0,0.189155332,0.6619048
30.0,0.7135135,0.2864865,1.0,0.6666667,0.4857143,0.5,0.28125,1.0,0.1490133912,0.0,0.189155332,0.6619048
31.0,0.7119691,0.2880309,1.0,0.6666667,0.4857143,0.5,0.28125,1.0,0.1490133912,0.0,0.189155332,0.6619048
32.0,0.7111969,0.2888031,1.0,0.6666667,0.4857143,0.5,0.28125,1.0,0.1490133912,0.0,0.189155332,0.6619048
33.0,0.7119691,0.2880309,1.0,0.6666667,0.4857143,0.5,0.28125,1.0,0.1490133912,0.0,0.189155332,0.6619048
34.0,0.7127413,0.2872587,1.0,0.6666667,0.4857143,0.5,0.28125,1.0,0.1490133912,0.0,0.189155332,0.6619048
35.0,0.7127413,0.2872587,1.0,0.6666667,0.4857143,0.5,0.28125,1.0,0.1490133912,0.0,0.189155332,0.6619048
36.0,0.7111969,0.2888031,1.0,0.6666667,0.4857143,0.5,0.28125,1.0,0.1490133912,0.0,0.189155332,0.6619048
37.0,0.7135135,0.2864865,1.0,0.6666667,0.4857143,0.5,0.28125,1.0,0.1490133912,0.0,0.189155332,0.6619048
38.0,0.7135135,0.2864865,1.0,0.6666667,0.4857143,0.5,0.28125,1.0,0.1490133912,0.0,0.189155332,0.6619048
39.0,0.7142857,0.2857143,1.0,0.6666667,0.4857143,0.5,0.28125,1.0,0.1490133912,0.0,0.189155332,0.6619048
40.0,0.7142857,0.2857143,1.0,0.6666667,0.4857143,0.5,0.28125,1.0,0.1490133912,0.0,0.189155332,0.6619048
41.0,0.7142857,0.2857143,1.0,0.6666667,0.4857143,0.5,0.28125,1.0,0.1490133912,0.0,0.189155332,0.6619048
42.0,0.7142857,0.2857143,1.0,0.6666667,0.4857143,0.5,0.28125,1.0,0.1490133912,0.0,0.189155332,0.6619048
43.0,0.7142857,0.2857143,1.0,0.6666667,0.4857143,0.5,0.28125,1.0,0.1490133912,0.0,0.189155332,0.6619048
44.0,0.7142857,0.2857143,1.0,0.6666667,0.4857143,0.5,0.28125,1.0,0.1490133912,0.0,0.189155332,0.6619048
45.0,0.7142857,0.2857143,1.0,0.6666667,0.4857143,0.5,0.28125,1.0,0.1490133912,0.0,0.189155332,0.6619048
46.0,0.7142857,0.2857143,1.0,0.6666667,0.4857143,0.5,0.28125,1.0,0.1490133912,0.0,0.189155332,0.6619048
47.0,0.7142857,0.2857143,1.0,0.6666667,0.4857143,0.5,0.28125,1.0,0.1490133912,0.0,0.189155332,0.6619048
48.0,0.7142857,0.2857143,1.0,0.6666667,0.4857143,0.5,0.28125,1.0,0.1490133912,0.0,0.189155332,0.6619048
49.0,0.7142857,0.2857143,1.0,0.6666667,0.4857143,0.5,0.28125,1.0,0.1490133912,0.0,0.189155332,0.6619048
50.0,0.7142857,0.2857143,1.0,0.6666667,0.4857143,0.5,0.28125,1.0,0.1490133912,0.0,0.189155332,0.6619048
