Generation,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,SumOfSpaceFitnessScore,Fitness_MainPathQuality,Fitness_Defense,Fitness_OnMainPath_EnemyTrap,Fitness_OnMainPath_Treasure,Fitness_BesideMainPath_EnemyTrap,Fitness_BesideMainPath_Treasure,Fitness_TwoPronged,SumOfGameObjectFitnessScore
0.0,0.282281941,0.1696884659,0.4190617085,0.2903440404,0.2671428575,0.0,0.09375,0.0,0.0682574408,0.0,0.03285114,0.03504513942
1.0,0.43389725,0.142267531,0.749942358,0.44203572,0.390714293,0.0,0.0325,0.0,0.043947918,0.0,0.0217046723,0.1047554542
2.0,0.511634363,0.1114673784,0.877006153,0.500035973,0.440952379,0.0,0.02,0.0,0.0431354186,0.0,0.0109223333,0.125938981
3.0,0.527559795,0.1329013508,0.908580486,0.52301387,0.484285723,0.0,0.01875,0.0,0.0463958361,0.0,0.006636098,0.139713289
4.0,0.543958813,0.1526135176,0.906865945,0.534479425,0.490476199,0.0,0.00375,0.0,0.0396145855,0.0,0.006537844,0.149037194
5.0,0.575773477,0.1504039581,0.918314789,0.548164077,0.521190486,0.0,0.0075,0.0,0.046302086,0.0,0.010823558,0.155796129
6.0,0.568326363,0.1704361541,0.950196525,0.562986356,0.535000011,0.0,0.01,0.0,0.0386860139,0.0,0.004517539,0.162104663
7.0,0.551258703,0.214270232,0.949276981,0.571601976,0.54595239,0.0,0.01125,0.0,0.0390595257,0.0,0.0,0.165214278
8.0,0.569665917,0.2124715963,0.958120488,0.580086013,0.541190489,0.0,0.0,0.0,0.0380267884,0.0,0.003194382,0.167721234
9.0,0.610742324,0.1904207209,0.963594559,0.588252548,0.555714295,0.0,0.0,0.0,0.0381264892,0.0,0.014974684,0.172529273
10.0,0.620536145,0.2088534307,0.957863629,0.595751086,0.561190482,0.0,0.0,0.0,0.0378422634,0.0,0.009084533,0.17444941
11.0,0.632494282,0.2073059951,0.968029641,0.602609969,0.584285721,0.0,0.0,0.0,0.0489880972,0.0,0.009084533,0.178432535
12.0,0.630536051,0.2090424285,0.987376627,0.608985026,0.587857152,0.0,0.0,0.0,0.0458883944,0.0,0.009084533,0.180656246
13.0,0.638569246,0.2046855786,0.997857142,0.613703989,0.586190485,0.0,0.0,0.0,0.0366309532,0.0,0.005890151,0.183186508
14.0,0.650656852,0.2028510817,1.0,0.617835989,0.581666674,0.0,0.0,0.0,0.027375001,0.0,0.0,0.184763893
15.0,0.68151789,0.1799681658,1.0,0.620495354,0.587380954,0.0,0.0,0.0,0.0263541676,0.0,0.0,0.187008931
16.0,0.700171533,0.173951172,1.0,0.624707548,0.586428571,0.0,0.0,0.0,0.0200416677,0.0,0.0,0.188795635
17.0,0.712440296,0.1752150646,1.0,0.62921844,0.592619055,0.0,0.0,0.0,0.0230416677,0.0,0.0,0.189859123
18.0,0.742823534,0.1584178393,1.0,0.633747116,0.59238096,0.0,0.0,0.0,0.0199791673,0.0,0.0,0.190800593
19.0,0.731735424,0.189325306,1.0,0.640353572,0.59190477,0.0,0.0,0.0,0.0144375001,0.0,0.0,0.192489087
20.0,0.719530098,0.2170117589,1.0,0.645513952,0.59095239,0.0,0.0,0.0,0.011875,0.0,0.0,0.193025796
21.0,0.772689982,0.175911213,1.0,0.649533735,0.590714295,0.0,0.0,0.0,0.0093125,0.0,0.0,0.193800601
22.0,0.771824181,0.181913126,1.0,0.651245787,0.59000001,0.0,0.0,0.0,0.0074375,0.0,0.0,0.194187511
23.0,0.761220397,0.194940994,1.0,0.652053836,0.589761915,0.0,0.0,0.0,0.0065,0.0,0.0,0.194420647
24.0,0.762124529,0.20043067,1.0,0.654185107,0.588333345,0.0,0.0,0.0,0.0035,0.0,0.0,0.194944453
25.0,0.779248203,0.196067875,1.0,0.658438706,0.58809525,0.0,0.0,0.0,0.0015,0.0,0.0,0.195531752
26.0,0.771230733,0.20811682,1.0,0.65978249,0.58714287,0.0,0.0,0.0,0.0,0.0,0.0,0.19571429
27.0,0.766131072,0.2168076,1.0,0.660979556,0.588333345,0.0,0.0,0.0,0.0,0.0,0.0,0.196111115
28.0,0.781902774,0.205824536,1.0,0.662575768,0.589285725,0.0,0.0,0.0,0.0,0.0,0.0,0.196428575
29.0,0.788047443,0.209679837,1.0,0.66590912,0.59095239,0.0,0.0,0.0,0.0,0.0,0.0,0.19698413
30.0,0.788381178,0.211618822,1.0,0.6666667,0.591666675,0.0,0.0,0.0,0.0,0.0,0.0,0.197222225
31.0,0.7871902,0.2128098,1.0,0.6666667,0.59285715,0.0,0.0,0.0,0.0,0.0,0.0,0.19761905
32.0,0.789363762,0.210636238,1.0,0.6666667,0.5952381,0.0,0.0,0.0,0.0,0.0,0.0,0.1984127
33.0,0.789324498,0.210675502,1.0,0.6666667,0.5952381,0.0,0.0,0.0,0.0,0.0,0.0,0.1984127
34.0,0.791982302,0.208017698,1.0,0.6666667,0.5952381,0.0,0.0,0.0,0.0,0.0,0.0,0.1984127
35.0,0.7906534,0.2093466,1.0,0.6666667,0.5952381,0.0,0.0,0.0,0.0,0.0,0.0,0.1984127
36.0,0.78970102,0.21029898,1.0,0.6666667,0.5952381,0.0,0.0,0.0,0.0,0.0,0.0,0.1984127
37.0,0.788372118,0.211627882,1.0,0.6666667,0.5952381,0.0,0.0,0.0,0.0,0.0,0.0,0.1984127
38.0,0.789501684,0.210498316,1.0,0.6666667,0.5952381,0.0,0.0,0.0,0.0,0.0,0.0,0.1984127
39.0,0.78874864,0.21125136,1.0,0.6666667,0.5952381,0.0,0.0,0.0,0.0,0.0,0.0,0.1984127
40.0,0.790276878,0.209723122,1.0,0.6666667,0.5952381,0.0,0.0,0.0,0.0,0.0,0.0,0.1984127
41.0,0.789501684,0.210498316,1.0,0.6666667,0.5952381,0.0,0.0,0.0,0.0,0.0,0.0,0.1984127
42.0,0.788925826,0.211074174,1.0,0.6666667,0.5952381,0.0,0.0,0.0,0.0,0.0,0.0,0.1984127
43.0,0.788925826,0.211074174,1.0,0.6666667,0.5952381,0.0,0.0,0.0,0.0,0.0,0.0,0.1984127
44.0,0.78777411,0.21222589,1.0,0.6666667,0.5952381,0.0,0.0,0.0,0.0,0.0,0.0,0.1984127
45.0,0.786622394,0.213377606,1.0,0.6666667,0.5952381,0.0,0.0,0.0,0.0,0.0,0.0,0.1984127
46.0,0.785670014,0.214329986,1.0,0.6666667,0.5952381,0.0,0.0,0.0,0.0,0.0,0.0,0.1984127
47.0,0.783543768,0.216456232,1.0,0.6666667,0.5952381,0.0,0.0,0.0,0.0,0.0,0.0,0.1984127
48.0,0.78582505,0.21417495,1.0,0.6666667,0.5952381,0.0,0.0,0.0,0.0,0.0,0.0,0.1984127
49.0,0.785249192,0.214750808,1.0,0.6666667,0.5952381,0.0,0.0,0.0,0.0,0.0,0.0,0.1984127
50.0,0.778560382,0.221439618,1.0,0.6666667,0.5952381,0.0,0.0,0.0,0.0,0.0,0.0,0.1984127
