Generation,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,SumOfSpaceFitnessScore,Fitness_MainPathQuality,Fitness_Defense,Fitness_OnMainPath_EnemyTrap,Fitness_OnMainPath_Treasure,Fitness_BesideMainPath_EnemyTrap,Fitness_BesideMainPath_Treasure,Fitness_TwoPronged,SumOfGameObjectFitnessScore
0.0,0.278710377,0.1796128161,0.4069282721,0.2884171578,0.222,0.2977777748,0.07125,0.16,0.0539226186,0.180809523,0.0365296757,0.2598888968
1.0,0.392790308,0.1955105779,0.708800485,0.432367121,0.2845,0.396111106,0.10375,0.08,0.0828139852,0.188595237,0.0582670045,0.340305566
2.0,0.463642961,0.18888807,0.866853086,0.506461376,0.3085,0.472222219,0.11375,0.02,0.1026711288,0.20428571,0.0506313579,0.390361104
3.0,0.470010911,0.228737442,0.88841507,0.52905448,0.30925,0.562777793,0.1125,0.0,0.1280327382,0.157952371,0.0807624573,0.4360139
4.0,0.49787249,0.229507283,0.891304904,0.539561553,0.2945,0.635555577,0.1625,0.0,0.1342336382,0.229666649,0.1308306123,0.465027796
5.0,0.51311505,0.241953062,0.897035908,0.550701332,0.288,0.683333309,0.13375,0.0,0.1336279831,0.224285697,0.0861751767,0.485666668
6.0,0.560202282,0.208475299,0.912676265,0.560451268,0.29525,0.709444412,0.095,0.0,0.1244375061,0.184285701,0.0631819553,0.502347206
7.0,0.58620378,0.198783482,0.92382098,0.56960276,0.29825,0.719999976,0.115,0.0,0.1215357184,0.198571414,0.0618218153,0.509124988
8.0,0.606318498,0.204303647,0.932921244,0.581181162,0.30025,0.732777764,0.155,0.0,0.1305357165,0.270952362,0.0630435247,0.516513882
9.0,0.620542146,0.199563701,0.947956889,0.589354276,0.2985,0.741111104,0.1675,0.0,0.1203139923,0.229761889,0.0562045863,0.519805552
10.0,0.641414598,0.195115526,0.942394431,0.59297488,0.29625,0.75,0.18625,0.0,0.113891377,0.200238082,0.0547770569,0.523125
11.0,0.667059407,0.191204466,0.935141719,0.597801898,0.30425,0.75,0.17375,0.0,0.1329851268,0.231666652,0.0707863118,0.527125
12.0,0.675781113,0.190801647,0.937200336,0.601261057,0.30775,0.75,0.17625,0.0,0.1379464344,0.244523794,0.073434671,0.528875
13.0,0.683335925,0.188686124,0.948865982,0.60696269,0.30925,0.75,0.175,0.0,0.1417381007,0.251428556,0.0735068819,0.529625
14.0,0.668421702,0.18634908,0.985293704,0.613354817,0.31175,0.75,0.185,0.0,0.1505119091,0.264047603,0.0718072903,0.530875
15.0,0.67471525,0.18918791,1.0,0.62130105,0.31575,0.75,0.205,0.0,0.16567411,0.295952362,0.0834798639,0.532875
16.0,0.691587504,0.198652087,1.0,0.630079893,0.3185,0.75,0.205,0.0,0.1713779795,0.322714266,0.0883840149,0.53425
17.0,0.71192316,0.192063871,1.0,0.634662387,0.32225,0.75,0.21,0.0,0.1956607186,0.362999978,0.103564453,0.536125
18.0,0.725390491,0.186094164,1.0,0.637161566,0.325,0.75,0.22875,0.0,0.209595242,0.400619023,0.1153727194,0.5375
19.0,0.742027975,0.182263418,1.0,0.641430494,0.325,0.75,0.22875,0.0,0.209595242,0.400619023,0.1153727194,0.5375
20.0,0.7521122,0.177973699,1.0,0.643361996,0.325,0.75,0.22875,0.0,0.209595242,0.400619023,0.1153727194,0.5375
21.0,0.752986843,0.179602682,1.0,0.644196534,0.325,0.75,0.22875,0.0,0.209595242,0.400619023,0.1153727194,0.5375
22.0,0.758890994,0.186186367,1.0,0.648359138,0.325,0.75,0.22875,0.0,0.209595242,0.400619023,0.1153727194,0.5375
23.0,0.770817312,0.180204633,1.0,0.650340674,0.32525,0.75,0.22875,0.0,0.208559528,0.396333309,0.1159051165,0.537625
24.0,0.771944166,0.18160004,1.0,0.65118142,0.3255,0.75,0.22625,0.0,0.209690481,0.392047595,0.1139792866,0.53775
25.0,0.774838898,0.183775468,1.0,0.652871458,0.3255,0.75,0.22625,0.0,0.209690481,0.392047595,0.1139792866,0.53775
26.0,0.786134438,0.185411072,1.0,0.657181806,0.32575,0.75,0.22375,0.0,0.210494052,0.387761881,0.1135324066,0.537875
27.0,0.788866413,0.184838031,1.0,0.65790145,0.32575,0.75,0.22375,0.0,0.210494052,0.387761881,0.1135324066,0.537875
28.0,0.788866413,0.184838031,1.0,0.65790145,0.326,0.75,0.22375,0.0,0.209089291,0.384428548,0.1114303997,0.538
29.0,0.78744941,0.18630227,1.0,0.6579172,0.32625,0.75,0.22125,0.0,0.209678577,0.381095215,0.1109835197,0.538125
30.0,0.785125525,0.188720289,1.0,0.657948587,0.3265,0.75,0.22,0.0,0.21093453,0.376809501,0.1104087068,0.53825
31.0,0.7814899,0.192510442,1.0,0.658000111,0.32675,0.75,0.21625,0.0,0.211940482,0.372523787,0.1098338939,0.538375
32.0,0.774631605,0.199697361,1.0,0.658109683,0.327,0.75,0.215,0.0,0.212321435,0.368238073,0.1111098879,0.5385
33.0,0.775482202,0.199017194,1.0,0.658166504,0.327,0.75,0.215,0.0,0.212321435,0.368238073,0.1111098879,0.5385
34.0,0.77957976,0.195015162,1.0,0.658198349,0.32725,0.75,0.21,0.0,0.213785721,0.363952359,0.1096520049,0.538625
35.0,0.793816148,0.181116008,1.0,0.65831077,0.32775,0.75,0.20875,0.0,0.214077389,0.355380931,0.1095125315,0.538875
36.0,0.801776124,0.17389462,1.0,0.658556962,0.3285,0.75,0.20625,0.0,0.213994057,0.342523789,0.1089752725,0.53925
37.0,0.803749242,0.172811464,1.0,0.6588536,0.32925,0.75,0.20375,0.0,0.212428582,0.333952361,0.1095931873,0.539625
38.0,0.807920614,0.171121232,1.0,0.659680619,0.3305,0.75,0.21,0.0,0.209452394,0.315095219,0.1110355504,0.54025
39.0,0.811310375,0.172371415,1.0,0.661227273,0.33175,0.75,0.21375,0.0,0.206446442,0.293666649,0.1110276246,0.540875
40.0,0.8162669,0.173285956,1.0,0.663184302,0.3335,0.75,0.21375,0.0,0.2052083481,0.261952365,0.1130618849,0.54175
41.0,0.821312061,0.178687939,1.0,0.6666667,0.3345,0.75,0.2075,0.0,0.2070476361,0.247380937,0.1134594379,0.54225
42.0,0.821051264,0.178948736,1.0,0.6666667,0.33525,0.75,0.21,0.0,0.2053393041,0.240523795,0.1144797664,0.542625
43.0,0.821320496,0.178679504,1.0,0.6666667,0.3395,0.75,0.19,0.0,0.2087143078,0.173857133,0.1123241705,0.54475
44.0,0.821589728,0.178410272,1.0,0.6666667,0.34175,0.75,0.185,0.0,0.2098274078,0.146476182,0.1146885561,0.545875
45.0,0.821499984,0.178500016,1.0,0.6666667,0.343,0.75,0.1825,0.0,0.2098690748,0.12861904,0.1132484443,0.5465
46.0,0.821769216,0.178230784,1.0,0.6666667,0.3475,0.75,0.18625,0.0,0.2039405058,0.054809521,0.1241509849,0.54875
47.0,0.821679472,0.178320528,1.0,0.6666667,0.35,0.75,0.19,0.0,0.2016428868,0.014571428,0.1370085683,0.55
48.0,0.82141024,0.17858976,1.0,0.6666667,0.35,0.75,0.19,0.0,0.2016428868,0.014571428,0.1370085683,0.55
49.0,0.82141024,0.17858976,1.0,0.6666667,0.35,0.75,0.19,0.0,0.2016428868,0.014571428,0.1370085683,0.55
50.0,0.822397424,0.177602576,1.0,0.6666667,0.35,0.75,0.19,0.0,0.2016428868,0.014571428,0.1370085683,0.55
