Generation,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,SumOfSpaceFitnessScore,Fitness_MainPathQuality,Fitness_Defense,Fitness_OnMainPath_EnemyTrap,Fitness_OnMainPath_Treasure,Fitness_BesideMainPath_EnemyTrap,Fitness_BesideMainPath_Treasure,Fitness_TwoPronged,SumOfGameObjectFitnessScore
0.0,0.243982883,0.1887978746,0.360861876,0.1832199165,0.316875,0.2222222226,0.11375,0.26,0.0355208345,0.095,0.0078571431,0.269548622
1.0,0.289660223,0.1914062369,0.749299625,0.313568617,0.451875,0.313333332,0.16125,0.04,0.0545208342,0.139999997,0.0128571425,0.382604184
2.0,0.374210387,0.1577456082,0.883215383,0.346986993,0.5159375,0.358333334,0.16875,0.02,0.0696041697,0.159999995,0.0126190478,0.437135437
3.0,0.381603227,0.197441041,0.886780672,0.361407229,0.5328125,0.434166667,0.16875,0.05,0.0679791698,0.113333325,0.0142857125,0.483489601
4.0,0.428772415,0.213682737,0.913319236,0.375667335,0.5553125,0.50361112,0.17875,0.01,0.0903333351,0.196666647,0.0178571408,0.52946181
5.0,0.431377871,0.233991708,0.926177149,0.386722965,0.5703125,0.543055586,0.19375,0.01,0.1023125008,0.269999973,0.0204761887,0.556684041
6.0,0.412436488,0.238481139,0.942120816,0.393533999,0.5640625,0.589444503,0.1875,0.0,0.114291664,0.326666634,0.0230952361,0.576753498
7.0,0.416512939,0.26180024,0.945541363,0.402447207,0.5646875,0.598333384,0.18375,0.0,0.107937498,0.323333301,0.0226190457,0.581510436
8.0,0.387926732,0.277435906,0.94871796,0.408717964,0.5646875,0.616111144,0.16,0.0,0.098145832,0.323333301,0.0209523793,0.590399311
9.0,0.344016686,0.295189958,0.952608377,0.415932772,0.5703125,0.631666681,0.15125,0.0,0.0941041667,0.303333303,0.0183333317,0.600989577
10.0,0.330482695,0.33439232,0.947973989,0.427455417,0.5653125,0.660555546,0.13625,0.0,0.081145833,0.303333303,0.0138095223,0.612934007
11.0,0.274552158,0.390872921,0.917870103,0.436247654,0.5678125,0.674999977,0.1425,0.0,0.0773958344,0.279999972,0.0114285696,0.621406235
