Generation,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,SumOfSpaceFitnessScore,Fitness_MainPathQuality,Fitness_Defense,Fitness_OnMainPath_EnemyTrap,Fitness_OnMainPath_Treasure,Fitness_BesideMainPath_EnemyTrap,Fitness_BesideMainPath_Treasure,Fitness_TwoPronged,SumOfGameObjectFitnessScore
0.0,0.277242807,0.1639419711,0.4135445496,0.2849097725,0.2533333393,0.108888889,0.08875,0.11,0.0622723226,0.051500001,0.0122466967,0.02863942837
1.0,0.401669394,0.1402862518,0.748116557,0.430024068,0.347142867,0.0827777786,0.035,0.2,0.0413005967,0.094523812,0.0219860082,0.0732070708
2.0,0.463998328,0.1203122464,0.873233531,0.48584804,0.386428578,0.114444445,0.025,0.15,0.0452291684,0.114357146,0.0241249862,0.085081101
3.0,0.539633732,0.1148504603,0.877272656,0.510585621,0.40952383,0.087499999,0.0275,0.28,0.0364732153,0.138952386,0.038621509,0.0960430291
4.0,0.587071113,0.1197070151,0.866572801,0.524450307,0.417142871,0.083888888,0.0475,0.28,0.0359047623,0.124952385,0.083456902,0.1042987519
5.0,0.573503862,0.1236434226,0.905809885,0.534319051,0.439047637,0.066388888,0.04875,0.29,0.0320863105,0.10059524,0.099633225,0.114461131
6.0,0.595744791,0.1404289118,0.904986845,0.547053502,0.44476193,0.095833333,0.075,0.33,0.0282380966,0.141357145,0.195071891,0.134148903
7.0,0.634110009,0.1576078524,0.887952542,0.559890138,0.44523811,0.1266666652,0.1375,0.31,0.0664523848,0.133083334,0.382920921,0.156051651
8.0,0.681654447,0.1631367289,0.880551263,0.575114146,0.45357145,0.097499998,0.09,0.22,0.0621279764,0.091416667,0.404899336,0.176585696
9.0,0.71259093,0.17301879,0.868662567,0.584757427,0.469285742,0.110555553,0.1,0.29,0.0606249959,0.137130953,0.432857116,0.185379464
10.0,0.717026429,0.1564242486,0.901200604,0.591550423,0.46595241,0.108888887,0.09,0.25,0.0683749929,0.154130953,0.43571426,0.18582292
11.0,0.711178268,0.1611275556,0.932487157,0.601597643,0.462857175,0.108888887,0.0725,0.24,0.0814374884,0.143178573,0.43617791,0.186274404
12.0,0.726505265,0.161637808,0.940370447,0.609504489,0.4519048,0.116944443,0.03375,0.23,0.1109999772,0.154214287,0.443552595,0.187676868
13.0,0.742128712,0.1454814354,0.969219111,0.618943095,0.447619088,0.123888887,0.015,0.21,0.124458307,0.156464287,0.447568864,0.188932427
14.0,0.7441173,0.1364378757,1.0,0.626851741,0.441666698,0.135555554,0.03375,0.16,0.113770816,0.189809525,0.471083869,0.191307442
15.0,0.744484809,0.1430353294,1.0,0.629173408,0.430952395,0.126666664,0.07,0.19,0.0928958337,0.178690476,0.516221657,0.196069538
16.0,0.764158768,0.1369105505,1.0,0.633689804,0.441904777,0.120555553,0.0575,0.16,0.099166676,0.17052381,0.506804262,0.19801057
17.0,0.779552821,0.134535134,1.0,0.638029362,0.469523839,0.1211111076,0.00625,0.27,0.127187517,0.152202382,0.457737635,0.198455971
18.0,0.79232983,0.1346125965,1.0,0.64231415,0.474523834,0.1127777746,0.0075,0.26,0.131041698,0.164869049,0.458934382,0.198729106
19.0,0.813079822,0.1324464678,1.0,0.648508759,0.473333359,0.1127777746,0.01375,0.25,0.127395863,0.154452382,0.464918117,0.199276381
20.0,0.825513247,0.1310654388,1.0,0.652192886,0.471666693,0.1188888856,0.0225,0.24,0.122291694,0.164452382,0.473295346,0.200042566
21.0,0.830215545,0.1333903313,1.0,0.654535268,0.469285741,0.1252777746,0.03375,0.25,0.115729191,0.175785715,0.48549464,0.20132528
22.0,0.83901664,0.137567247,1.0,0.658861287,0.464285742,0.1333333296,0.0575,0.22,0.101875018,0.199726192,0.509661404,0.20364302
23.0,0.845067003,0.133148736,1.0,0.659405242,0.454285743,0.1269444416,0.09625,0.24,0.078645841,0.203226191,0.549617703,0.207251898
24.0,0.851553906,0.130168307,1.0,0.660574086,0.452380993,0.113333331,0.125,0.23,0.061875,0.180309524,0.584285739,0.212447939
25.0,0.862864792,0.1253218652,1.0,0.662728916,0.450476226,0.098888887,0.125,0.24,0.0625,0.15797619,0.597142878,0.215029785
26.0,0.861745814,0.1382541866,1.0,0.6666667,0.449523837,0.091388887,0.125,0.27,0.0624999997,0.138035715,0.618571443,0.220148835
27.0,0.861864888,0.1381351132,1.0,0.6666667,0.437857167,0.0922222206,0.125,0.26,0.0629166651,0.157083336,0.662857144,0.228199426
28.0,0.862662232,0.1373377704,1.0,0.6666667,0.428571454,0.0766666656,0.125,0.3,0.0695833299,0.141333337,0.7142857,0.237068464
29.0,0.863785154,0.1362148484,1.0,0.6666667,0.440714318,0.0819444432,0.125,0.24,0.0625,0.149500003,0.7142857,0.24187502
30.0,0.865541524,0.1344584808,1.0,0.6666667,0.454523855,0.0927777762,0.125,0.23,0.0625,0.158142859,0.7142857,0.245327407
31.0,0.868662236,0.13133777,1.0,0.6666667,0.455952425,0.0913888872,0.125,0.25,0.0625,0.162011906,0.7142857,0.245684545
32.0,0.865286816,0.1347131876,1.0,0.6666667,0.457857185,0.0852777762,0.125,0.24,0.0625,0.139511906,0.7142857,0.246160729
33.0,0.867851602,0.132148404,1.0,0.6666667,0.462142895,0.0999999976,0.125,0.23,0.0625,0.169035716,0.7142857,0.247232143
34.0,0.867807306,0.1321927024,1.0,0.6666667,0.466904795,0.1052777756,0.125,0.19,0.0625,0.164952383,0.7142857,0.248422603
35.0,0.866245842,0.1337541628,1.0,0.6666667,0.475476215,0.116111109,0.125,0.25,0.0625,0.182619048,0.7142857,0.250565431
36.0,0.86382059,0.1361794136,1.0,0.6666667,0.4761905,0.11972222,0.125,0.25,0.0625,0.192619048,0.7142857,0.250744
37.0,0.863366548,0.136633458,1.0,0.6666667,0.4761905,0.11972222,0.125,0.25,0.0625,0.192619048,0.7142857,0.250744
38.0,0.86739756,0.1326024484,1.0,0.6666667,0.4761905,0.11972222,0.125,0.25,0.0625,0.192619048,0.7142857,0.250744
39.0,0.869933554,0.1300664568,1.0,0.6666667,0.4761905,0.11972222,0.125,0.25,0.0625,0.192619048,0.7142857,0.250744
