Generation,ChromosomeIndex,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,Fitness_SumOfFitnessScore
Weight,-->,0,1,1,
Tactic_Bait,Tactic_Ambush,Tactic_TwoProngedAttack,Tactic_Defense,Tactic_Clash,
False * 1,False * 1,False * 1,True * 1,False * 1,
0,0,0.2285714,0.2,0.44,0.2133333
0,1,0.2068966,0.1724138,0.2380952,0.1368363
0,2,0.2857143,0.1785714,0.368421,0.1823308
0,3,0.5,0.04545455,0.9166667,0.3207071
0,4,0.5,0.1176471,0.7777778,0.2984749
0,5,0.3225806,0.2580645,0.2105263,0.1561969
0,6,0.2,0.2666667,0.1904762,0.152381
0,7,0,0.1724138,0.1153846,0.0959328
0,8,0.368421,0.1578947,0.7272727,0.2950558
0,9,0,0.1538462,0.125,0.09294872
0,10,0.2285714,0.05714286,0.1428571,0.06666667
0,11,0.4117647,0.1176471,0.3333333,0.1503268
0,12,0.2758621,0.1724138,0.15,0.1074713
0,13,0.1481481,0.1851852,0.2380952,0.1410935
0,14,0.125,0.28125,0.4583333,0.2465278
0,15,0.5806451,0.1290323,0.6,0.2430108
0,16,0.2758621,0.137931,0.4285714,0.1888342
0,17,0.3870968,0.1612903,0.1578947,0.106395
0,18,0.5641026,0.05128205,0.15,0.06709402
0,19,0.1212121,0.1212121,0.3928571,0.1713564
0,20,0.5641026,0.1538462,0.2777778,0.1438746
0,21,0.4848485,0.06060606,0.3157895,0.1254652
0,22,0.25,0.125,0.4583333,0.1944444
0,23,0,0.5,0.05555556,0.1851852
0,24,0.3589744,0.1794872,0.7083333,0.2959402
0,25,0.5,0.21875,0.1428571,0.1205357
0,26,0.1111111,0.1388889,0.2333333,0.1240741
0,27,0,0.4137931,0.1818182,0.1985371
0,28,0.5142857,0.1142857,0.6842105,0.2661654
0,29,0.3636364,0.1212121,0.2857143,0.1356421
0,30,0,0.2857143,0.2777778,0.1878307
0,31,0.1290323,0.3225806,0.3913043,0.2379617
0,32,0.25,0.2,0.9642857,0.3880953
0,33,0,0.1111111,0.02941176,0.04684096
0,34,0,0.1388889,0.7272727,0.2887205
0,35,0,0.5769231,0.0625,0.213141
0,36,0.3030303,0.1818182,0.5454546,0.2424242
0,37,0.4117647,0.1176471,0.8571429,0.32493
0,38,0.4444444,0.1388889,0.1,0.07962963
0,39,0,0.2222222,0.1666667,0.1296296
0,40,0.1875,0.1875,0.25,0.1458333
0,41,0.3333333,0.08333334,0.2941177,0.125817
0,42,0.6451613,0,0.6666667,0.2222222
0,43,0.2666667,0.06666667,0.173913,0.08019324
0,44,0.5714286,0.1190476,0.7894737,0.3028404
0,45,0.2580645,0.09677419,0.5,0.1989247
0,46,0.5454546,0.1212121,0.5294118,0.2168746
0,47,0.4210526,0.1578947,0.7826087,0.3135011
