Generation,ChromosomeIndex,Fitness_MainPathQuality,Fitness_Defense,Fitness_OnMainPath_EnemyTrap,Fitness_OnMainPath_Treasure,Fitness_BesideMainPath_EnemyTrap,Fitness_BesideMainPath_Treasure,Fitness_TwoPronged,Fitness_SumOfFitnessScore
Weight,-->,1,0,0,0,0,0,0,
MAX[1/ 1/ 1/ 0/ 1],min[1/ 1/ 4/ 1/ 1],,,,,,,,
0,0,0.1538462,0.4444445,0,0,0.07142857,0.375,0,0.1994302
0,1,0.1538462,0.5386905,0,0,0.046875,0.5,0,0.2308456
0,2,0.03846154,0.4236111,0,0,0.03571429,0,0,0.1540242
0,3,0.2115385,0.5173611,0,0,0.140625,0,0.2776644,0.2429665
0,4,0.1538462,0.8506944,0.125,0,0.015625,0,0.1540985,0.3348469
0,5,0.1730769,0.40625,0,0,0.15,0,0,0.193109
0,6,0.03846154,0.5173611,0,0,0,0,0,0.1852742
0,7,0.1346154,0.28125,0,0,0,0.6666667,0,0.1386218
0,8,0.03846154,0.46875,0,0,0.03125,0,0,0.1690705
0,9,0.2307692,0.46875,0.125,0,0,0.4,0.4088116,0.2331731
0,10,0.2115385,0.25,0.125,0,0.07142857,0,0.5050262,0.1538462
0,11,0.1730769,0.5833334,0.25,0,0.09375,0.5,0.1821496,0.2521368
0,12,0.1153846,0.25,0,0,0.1904762,0,0,0.1217949
0,13,0.05769231,0.3055556,0,0,0.07738096,0,0,0.1210826
0,14,0.2115385,0.1111111,0,1,0.08333334,0,0,0.4408832
0,15,0.1923077,0.3611111,0,0,0.04166667,0,0,0.1844729
0,16,0.03846154,0.3611111,0,0,0.04166667,0.1666667,0.2428104,0.1331909
0,17,0.1538462,0.3611111,0,0,0,0.2,0,0.1716524
0,18,0.1538462,0.4722222,0.125,0,0,0,0.5150787,0.2086895
0,19,0.2115385,0.1666667,0.125,1,0,0,0,0.4594017
0,20,0.1923077,0.25,0.25,0,0,0.5,0.2911136,0.1474359
0,21,0.2115385,0.4722222,0,0,0.09375,0,0.404061,0.2279202
0,22,0.07692308,0.3055556,0,0,0.04166667,0,0,0.1274929
0,23,0.2692308,0.5833334,0,0,0.1302083,0.3333333,0.05323971,0.2841881
0,24,0.1730769,0.3055556,0,0,0.1071429,0.5,0,0.1595442
0,25,0.07692308,0.3611111,0,0,0.03125,0,0,0.1460114
0,26,0.1923077,0.3333333,0.125,1,0.046875,0,0.2438724,0.508547
0,27,0.2115385,0.1666667,0,1,0,0,0,0.4594017
0,28,0.1730769,0.4722222,0,0,0,0.375,0,0.2150997
