Generation,ChromosomeIndex,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,Fitness_SumOfFitnessScore
Weight,-->,1,1,1,
Tactic_Bait,Tactic_Ambush,Tactic_TwoProngedAttack,Tactic_Defense,Tactic_Clash,
False * 1,False * 1,True * 1,False * 1,False * 1,
0,0,0.2068966,0.2068966,0.3333333,0.2490422
0,1,0.2857143,0.1428571,0.45,0.2928571
0,2,0.25,0.0625,0.32,0.2108333
0,3,0.1428571,0.25,0.1904762,0.1944444
0,4,0.4736842,0.1842105,0.7,0.4526316
0,5,0.1176471,0.4117647,0.375,0.3014706
0,6,0,0.3103448,0.04166667,0.1173372
0,7,0.3225806,0.1935484,0.15,0.222043
0,8,0.2857143,0.1428571,0.2,0.2095238
0,9,0,0.1428571,0.1923077,0.1117216
0,10,0.3125,0.125,0.6818182,0.3731061
0,11,0.137931,0.06896552,0.44,0.2156322
0,12,0.125,0.25,0.12,0.165
0,13,0.1176471,0.2352941,0.07692308,0.1432881
0,14,0.2352941,0.3823529,0.0952381,0.2376284
0,15,0.4,0,0.4285714,0.2761905
0,16,0.1935484,0.1935484,0.2608696,0.2159888
0,17,0.1176471,0.2352941,0.2962963,0.2164125
0,18,0.2352941,0.1764706,0.12,0.1772549
0,19,0.2857143,0.1428571,0.25,0.2261905
0,20,0.4848485,0,0.1,0.1949495
0,21,0.2777778,0.1111111,0.2307692,0.2065527
0,22,0.2857143,0.3428572,0.2,0.2761905
0,23,0.2142857,0.2142857,0.3,0.2428571
0,24,0.3529412,0.1176471,0.2608696,0.2438193
0,25,0.1818182,0.1212121,0.2307692,0.1779332
0,26,0.3,0.1,0.8928571,0.4309524
0,27,0.2666667,0.2,0.2,0.2222222
0,28,0.2941177,0.0882353,0.7916667,0.3913399
0,29,0.5454546,0.1212121,0.125,0.2638889
0,30,0.2068966,0.2068966,0.1904762,0.2014231
0,31,0,0.21875,0.03571429,0.08482143
0,32,0,0.6666667,0.06666667,0.2444445
0,33,0.2758621,0.2068966,0.368421,0.2837266
0,34,0.2777778,0.3333333,0.5454546,0.3855219
0,35,0.5,0.0625,0.1052632,0.2225877
0,36,0.3888889,0.2222222,0.7,0.4370371
