Generation,ChromosomeIndex,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,Fitness_SumOfFitnessScore
Weight,-->,0,1,1,
Tactic_Bait,Tactic_Ambush,Tactic_TwoProngedAttack,Tactic_Defense,Tactic_Clash,
False * 1,False * 1,False * 1,True * 1,False * 1,
0,0,0.3333333,0.2222222,0.7619048,0.3280423
0,1,0.4,0.1,0.56,0.22
0,2,0.1290323,0.3870968,0.0952381,0.1607783
0,3,0.2580645,0.3225806,0.05263158,0.1250707
0,4,0.3414634,0.09756097,0.8928571,0.3301394
0,5,0.2777778,0.05555556,0.6296296,0.2283951
0,6,0.2727273,0.2121212,0.6666667,0.2929293
0,7,0.2580645,0.3548387,0.2777778,0.2108722
0,8,0.2758621,0.137931,0.1428571,0.09359606
0,9,0,0.1290323,0.03448276,0.05450501
0,10,0,0.3636364,0.1764706,0.1800357
0,11,0.3333333,0.05555556,0.1538462,0.06980057
0,12,0,0.3125,0.03846154,0.1169872
0,13,0.2424242,0.2424242,0.173913,0.1387791
0,14,0.375,0.21875,0.4736842,0.2308114
0,15,0.5,0.0625,0.2631579,0.1085526
0,16,0.2068966,0.137931,0.2727273,0.1368861
0,17,0.1290323,0.09677419,0.4615385,0.1861042
0,18,0.2962963,0.2962963,0.0625,0.1195988
0,19,0.4375,0.28125,0.625,0.3020833
0,20,0.3125,0.125,0.1363636,0.08712121
0,21,0.4705882,0.05882353,0.35,0.1362745
0,22,0.4324324,0.2702703,0.1666667,0.1456456
0,23,0.4390244,0.09756097,0.8260869,0.3078826
0,24,0.1818182,0.3181818,0.3333333,0.2171717
0,25,0.3333333,0.2777778,0.8,0.3592593
0,26,0.4,0,0.7083333,0.2361111
0,27,0.25,0.125,0.4166667,0.1805556
0,28,0.375,0.1875,0.4736842,0.2203947
0,29,0.3333333,0.1111111,0.92,0.3437037
0,30,0.5,0.07142857,0.125,0.06547619
0,31,0.137931,0.2413793,0.09090909,0.1107628
0,32,0.4242424,0.1212121,0.6315789,0.2509303
0,33,0.5294118,0.05882353,0.1052632,0.05469556
0,34,0.2352941,0.05882353,0.3703704,0.1430646
0,35,0.2222222,0.07407407,0.1428571,0.07231041
0,36,0.3589744,0.05128205,0.4230769,0.1581197
0,37,0.5675676,0.05405406,0.6111111,0.2217217
0,38,0.137931,0.2413793,0.1818182,0.1410658
0,39,0.1290323,0.2258064,0.7083333,0.3113799
0,40,0.125,0.3125,0.6666667,0.3263889
0,41,0.3870968,0.1612903,0.6666667,0.2759857
0,42,0,0.3225806,0.04,0.1208602
0,43,0.2352941,0.05882353,0.6153846,0.224736
0,44,0,0.3928571,0.04545455,0.1461039
0,45,0.4848485,0.06060606,0.4210526,0.1605529
0,46,0.2285714,0.1714286,0.64,0.2704762
0,47,0.3030303,0.06060606,0.3333333,0.1313131
