Generation,ChromosomeIndex,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,Fitness_SumOfFitnessScore
Weight,-->,1,0,1,
Tactic_Bait,Tactic_Ambush,Tactic_TwoProngedAttack,Tactic_Defense,Tactic_Clash,
True * 1,False * 1,False * 1,False * 1,False * 1,
0,0,0.4516129,0.06451613,0.1578947,0.2031692
0,1,0.3333333,0.05555556,0.4615385,0.2649573
0,2,0.3030303,0.1818182,0.3181818,0.2070707
0,3,0.2857143,0.1714286,0.8333333,0.3730159
0,4,0.1428571,0.3571429,0.4210526,0.1879699
0,5,0.1714286,0.2571429,0.72,0.2971429
0,6,0.5,0,0.1578947,0.2192982
0,7,0.2105263,0.131579,0.5,0.2368421
0,8,0.3571429,0.1428571,0.1111111,0.1560847
0,9,0.4242424,0.1818182,0.6315789,0.3519405
0,10,0.4242424,0.2121212,0.7647059,0.3963161
0,11,0.3225806,0.4516129,0.4285714,0.250384
0,12,0,0.4642857,0.04761905,0.01587302
0,13,0,0.24,0.1818182,0.06060606
0,14,0.1142857,0.2,0.5357143,0.2166667
0,15,0.516129,0.06451613,0.5882353,0.3681214
0,16,0.5555556,0.1666667,0.2222222,0.2592593
0,17,0.4615385,0.2051282,0.3,0.2538462
0,18,0.125,0.25,0.28,0.135
0,19,0.3529412,0.05882353,0.4166667,0.2565359
0,20,0.4,0.1714286,0.6666667,0.3555556
0,21,0.3333333,0.05555556,0.84,0.3911111
0,22,0.1818182,0,0.2142857,0.1320346
0,23,0.5555556,0.05555556,0.15,0.2351852
0,24,0.3125,0.0625,0.3913043,0.2346015
0,25,0.1333333,0.3,0.2272727,0.120202
0,26,0.1578947,0.2631579,0.4814815,0.2131254
0,27,0.3225806,0.3548387,0.5294118,0.2839975
0,28,0,0.3103448,0.375,0.125
0,29,0.4375,0.21875,0.1176471,0.185049
0,30,0.3589744,0.2564103,0.8636364,0.4075369
0,31,0.5263158,0.1578947,0.2222222,0.2495127
0,32,0.5555556,0,0.65,0.4018519
0,33,0.1081081,0.08108108,0.5,0.2027027
0,34,0.2285714,0.2,0.2,0.1428571
0,35,0.6486486,0.2432432,0.5384616,0.3957034
0,36,0,0.2142857,0.04,0.01333333
0,37,0.2352941,0.1764706,0.2083333,0.1478758
0,38,0.3529412,0,0.44,0.2643137
0,39,0.3529412,0.2352941,0.0952381,0.1493931
0,40,0.5142857,0.1142857,0.5294118,0.3478992
0,41,0.2285714,0.05714286,0.2857143,0.1714286
0,42,0.4,0.2571429,0.5789474,0.3263158
0,43,0,0.2333333,0.03846154,0.01282051
0,44,0,0.4444444,0.2,0.06666667
0,45,0.3888889,0.1111111,0.7391304,0.3760065
0,46,0.368421,0.1052632,0.7083333,0.3589181
0,47,0.2,0.2,0.5,0.2333333
0,48,0.1538462,0.1538462,0.3333333,0.1623932
0,49,0.3448276,0.06896552,0.4,0.2482759
0,50,0.137931,0.06896552,0.4,0.1793104
0,51,0.1176471,0.0882353,0.7241379,0.280595
0,52,0.3636364,0.1212121,0.1363636,0.1666667
0,53,0.5294118,0,0.65,0.3931372
0,54,0.2424242,0.1212121,0.4,0.2141414
0,55,0,0.40625,0.25,0.08333334
0,56,0.2857143,0.1428571,0.2105263,0.1654135
0,57,0.4242424,0.06060606,0.2857143,0.2366522
0,58,0.16,0.44,0.1875,0.1158333
0,59,0.2142857,0.3214286,0.4444444,0.2195767
0,60,0.3,0.15,0.2142857,0.1714286
0,61,0.16,0.16,0.15,0.1033333
0,62,0.2777778,0.1944444,0.8695652,0.3824477
0,63,0.4333333,0,0.1052632,0.1795322
0,64,0.1333333,0.2666667,0.3043478,0.1458937
0,65,0,0.0625,0.03225806,0.01075269
0,66,0,0.5,0.2857143,0.0952381
0,67,0.25,0.0625,0.56,0.27
0,68,0.2666667,0.06666667,0.4347826,0.2338164
0,69,0.2580645,0.1935484,0.1363636,0.131476
0,70,0.3243243,0.2162162,0.09090909,0.1384111
0,71,0.4705882,0,0.1363636,0.2023173
0,72,0.125,0.21875,0.68,0.2683333
0,73,0.2424242,0.06060606,0.8076923,0.3500389
0,74,0.3888889,0.1388889,0.8636364,0.4175084
0,75,0.3030303,0.1212121,0.3913043,0.2314449
0,76,0.5555556,0.1111111,0.6470588,0.4008715
0,77,0.1212121,0.1818182,0.3333333,0.1515152
0,78,0.3030303,0.1515152,0.5909091,0.2979798
