Generation,ChromosomeIndex,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,Fitness_SumOfFitnessScore
Weight,-->,1,1,1,
Tactic_Bait,Tactic_Ambush,Tactic_TwoProngedAttack,Tactic_Defense,Tactic_Clash,
True * 1,False * 1,False * 1,False * 1,False * 1,
0,0,0,0.2592593,0.3043478,0.187869
0,1,0.3333333,0.1111111,0.7916667,0.412037
0,2,0.25,0.21875,0.5454546,0.3380682
0,3,0.3030303,0.06060606,0.6666667,0.3434344
0,4,0.2666667,0.06666667,0.2173913,0.1835749
0,5,0.3703704,0.07407407,0.05555556,0.1666667
0,6,0.4324324,0.08108108,0.5909091,0.3681409
0,7,0.2941177,0.3235294,0.2105263,0.2760578
0,8,0.2580645,0.3870968,0.1111111,0.2520908
0,9,0.3030303,0.06060606,0.625,0.3295455
0,10,0.2777778,0.2222222,0.8333333,0.4444444
0,11,0.3125,0.21875,0.45,0.3270833
0,12,0.4,0.15,0.7083333,0.4194444
0,13,0.1481481,0.1111111,0.1818182,0.1470258
0,14,0.1212121,0.3333333,0.375,0.2765152
0,15,0.1481481,0.2222222,0.1428571,0.1710758
0,16,0.125,0.25,0.16,0.1783333
0,17,0.2352941,0.2352941,0.4166667,0.2957516
0,18,0.3225806,0.1290323,0.2380952,0.2299027
0,19,0.1333333,0.2,0.2916667,0.2083333
0,20,0,0.1785714,0.32,0.1661905
0,21,0.1428571,0.1428571,0.6086956,0.2981367
0,22,0.2580645,0.2580645,0.5714286,0.3625192
0,23,0.2222222,0.1111111,0.1785714,0.1706349
0,24,0.3333333,0,0.6923077,0.3418804
0,25,0.3125,0.09375,0.4545455,0.2869318
0,26,0.6486486,0.05405406,0.1176471,0.2734499
0,27,0.1428571,0.2857143,0.15,0.1928571
0,28,0.1333333,0.3333333,0.3,0.2555556
0,29,0.2777778,0.08333334,0.7307692,0.3639601
0,30,0.3589744,0.1025641,0.32,0.2605128
0,31,0.3902439,0.07317073,0.7307692,0.3980613
0,32,0.4117647,0.05882353,0.5,0.3235294
0,33,0,0.1764706,0.7,0.2921569
0,34,0,0.3478261,0.05263158,0.1334859
0,35,0.1935484,0.3225806,0.6666667,0.3942652
