Generation,ChromosomeIndex,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,Fitness_SumOfFitnessScore
Weight,-->,0,1,1,
Tactic_Bait,Tactic_Ambush,Tactic_TwoProngedAttack,Tactic_Defense,Tactic_Clash,
False * 1,False * 1,False * 1,False * 1,True * 1,
0,0,0.2702703,0.05405406,0.2142857,0.1341699
0,1,0.5714286,0.2285714,0.6428571,0.4357143
0,2,0.1818182,0.1515152,0.76,0.4557576
0,3,0.2857143,0.1428571,0.2105263,0.1766917
0,4,0.137931,0.137931,0.3333333,0.2356322
0,5,0.2758621,0.06896552,0.5909091,0.3299373
0,6,0.125,0.1875,0.2692308,0.2283654
0,7,0.2666667,0.1666667,0.1904762,0.1785714
0,8,0.2,0.3333333,0.35,0.3416667
0,9,0.1764706,0.2941177,0.6956522,0.4948849
0,10,0.6315789,0.07894737,0.2352941,0.1571207
0,11,0.2424242,0.2424242,0.5909091,0.4166667
0,12,0.1666667,0.1111111,0.2413793,0.1762452
0,13,0.2857143,0.05714286,0.7307692,0.393956
0,14,0.4242424,0.1818182,0.6315789,0.4066986
0,15,0.3714286,0.1714286,0.3809524,0.2761905
0,16,0.137931,0.2413793,0.5909091,0.4161442
0,17,0.4242424,0.1212121,0.5,0.3106061
0,18,0.5,0.05882353,0.4736842,0.2662539
0,19,0.2666667,0.1666667,0.0952381,0.1309524
0,20,0.1818182,0.1212121,0.3461539,0.233683
0,21,0.2857143,0.1428571,0.45,0.2964286
0,22,0.4102564,0.1025641,0.5416667,0.3221154
0,23,0.5142857,0.1142857,0.4736842,0.293985
0,24,0.2777778,0.1111111,0.3461539,0.2286325
0,25,0.2222222,0.1666667,0.5925926,0.3796296
0,26,0.1142857,0.2857143,0.3846154,0.3351648
0,27,0.4615385,0.05128205,0.7391304,0.3952062
0,28,0,0.2142857,0.2,0.2071429
0,29,0.2068966,0.2068966,0.6,0.4034483
0,30,0.3636364,0.2121212,0.4210526,0.3165869
0,31,0,0.4230769,0.35,0.3865384
0,32,0.2631579,0.05263158,0.5172414,0.2849365
0,33,0.1818182,0.1818182,0.16,0.1709091
0,34,0.1818182,0.1818182,0.08,0.1309091
0,35,0.16,0.36,0.5882353,0.4741177
0,36,0.2424242,0,0.03703704,0.01851852
0,37,0.2424242,0.1818182,0.5,0.3409091
0,38,0.137931,0.2068966,0.2608696,0.2338831
0,39,0.4848485,0.1515152,0.6666667,0.4090909
0,40,0.3125,0.125,0.5454546,0.3352273
0,41,0.1538462,0.07692308,0.09090909,0.08391608
0,42,0.2068966,0.06896552,0.173913,0.1214393
0,43,0.25,0.0625,0.04,0.05125
0,44,0.2758621,0.2068966,0.3,0.2534483
0,45,0.1538462,0.1923077,0.2,0.1961538
0,46,0.5454546,0.09090909,0.2352941,0.1631016
