Generation,ChromosomeIndex,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,Fitness_SumOfFitnessScore
Weight,-->,1,0,1,
Tactic_Bait,Tactic_Ambush,Tactic_TwoProngedAttack,Tactic_Defense,Tactic_Clash,
False * 1,False * 1,True * 1,False * 1,False * 1,
0,0,0.5882353,0.1176471,0.8125,0.4669118
0,1,0.1481481,0.3333333,0.2105263,0.1195582
0,2,0.3448276,0.2068966,0.2222222,0.1890166
0,3,0.3333333,0.06666667,0.5238096,0.2857143
0,4,0,0.3448276,0.7083333,0.2361111
0,5,0.4242424,0.06060606,0.3333333,0.2525253
0,6,0.1935484,0.1612903,0.5217391,0.2384292
0,7,0.1714286,0.2,0.3076923,0.159707
0,8,0,0.2083333,0.2857143,0.0952381
0,9,0,0.0625,0.5483871,0.1827957
0,10,0.137931,0.3103448,0.6666667,0.2681992
0,11,0.5714286,0.1428571,0.7333333,0.4349206
0,12,0.1538462,0.1923077,0.4,0.1846154
0,13,0.125,0.1875,0.8846154,0.3365385
0,14,0.375,0.125,0.3333333,0.2361111
0,15,0.2580645,0.2580645,0.0952381,0.1177675
0,16,0.1428571,0.1785714,0.4545455,0.1991342
0,17,0.1935484,0.1935484,0.4782609,0.2239364
0,18,0.5185185,0.07407407,0.06666667,0.1950617
0,19,0,0.2068966,0.1153846,0.03846154
0,20,0.1212121,0.1212121,0.1785714,0.09992785
0,21,0.5294118,0.05882353,0.368421,0.2992776
0,22,0,0.2580645,0.03703704,0.01234568
0,23,0.5853658,0.04878049,0.952381,0.5125822
0,24,0.3428572,0.1714286,0.3333333,0.2253968
0,25,0.3225806,0.2258064,0.2105263,0.1777023
0,26,0.1212121,0.3636364,0.4782609,0.1998243
0,27,0.1818182,0.1212121,0.4615385,0.2144522
0,28,0.4242424,0.2424242,0.2777778,0.2340067
0,29,0.1764706,0.3235294,0.4782609,0.2182438
0,30,0.2666667,0.06666667,0.3913043,0.2193237
0,31,0.4375,0,0.1,0.1791667
0,32,0.2777778,0.1111111,0.1923077,0.1566952
0,33,0.1764706,0.05882353,0.5714286,0.2492997
0,34,0.4285714,0.1428571,0.1764706,0.2016807
0,35,0.5263158,0,0.6,0.3754386
0,36,0.1764706,0.3235294,0.2173913,0.1312873
0,37,0.2941177,0.05882353,0.52,0.2713726
0,38,0.137931,0.137931,0.2083333,0.1154215
0,39,0.25,0.0625,0.28,0.1766667
0,40,0.4864865,0.1081081,0.6,0.3621622
0,41,0.1481481,0.2222222,0.1904762,0.1128748
0,42,0.1481481,0.2962963,0.5263158,0.2248213
0,43,0.1212121,0.1818182,0.3076923,0.1429681
0,44,0.4848485,0.2424242,0.3125,0.2657828
0,45,0.1428571,0.07142857,0.375,0.172619
0,46,0,0.06451613,0.1333333,0.04444445
0,47,0.1935484,0.1290323,0.5,0.2311828
0,48,0.137931,0.2068966,0.08695652,0.07496252
0,49,0.4102564,0.1538462,0.04545455,0.1519037
0,50,0.3125,0.25,0.55,0.2875
0,51,0.1666667,0.1666667,0.1052632,0.09064328
0,52,0.4864865,0.1891892,0.3157895,0.2674253
0,53,0.2285714,0.2285714,0.2916667,0.1734127
0,54,0.3870968,0.1290323,0.45,0.2790323
0,55,0.4516129,0.2258064,0.1333333,0.1949821
0,56,0.2941177,0.2058824,0.3636364,0.2192513
0,57,0.3636364,0.3030303,0.5555556,0.3063973
0,58,0.3030303,0.06060606,0.5416667,0.2815657
0,59,0.3225806,0.1935484,0.15,0.1575269
0,60,0.2352941,0,0.8518519,0.362382
0,61,0.3448276,0.06896552,0.25,0.1982759
0,62,0.5454546,0,0.2222222,0.2558923
0,63,0.2580645,0.1290323,0.4347826,0.230949
0,64,0.28125,0.1875,0.65,0.3104167
0,65,0.4375,0.1875,0.5555556,0.3310185
0,66,0.5,0.05555556,0.0952381,0.1984127
0,67,0.4848485,0.1818182,0.5294118,0.3380868
0,68,0.45,0.05,0.88,0.4433333
0,69,0.3125,0.125,0.2727273,0.1950758
0,70,0.3125,0.1875,0.25,0.1875
0,71,0.1875,0.34375,0.2857143,0.1577381
0,72,0.3888889,0.05555556,0.08333334,0.1574074
0,73,0.25,0.25,0.4285714,0.2261905
0,74,0.125,0.28125,0.08695652,0.07065217
0,75,0.2857143,0.1785714,0.5789474,0.2882206
0,76,0.3571429,0.25,0.125,0.1607143
