Generation,ChromosomeIndex,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,Fitness_SumOfFitnessScore
Weight,-->,0,1,1,
Tactic_Bait,Tactic_Ambush,Tactic_TwoProngedAttack,Tactic_Defense,Tactic_Clash,
False * 1,False * 1,False * 1,False * 1,True * 1,
0,0,0.137931,0.2413793,0.4090909,0.3252351
0,1,0.1212121,0.2121212,0.2692308,0.240676
0,2,0.1333333,0.4,0.368421,0.3842105
0,3,0,0,0.7586207,0.3793103
0,4,0.1875,0.21875,0.2173913,0.2180707
0,5,0,0.2857143,0.25,0.2678571
0,6,0.1714286,0.05714286,0.6896552,0.373399
0,7,0.4117647,0.2352941,0.5263158,0.380805
0,8,0,0.137931,0.6296296,0.3837803
0,9,0.2352941,0.05882353,0.2592593,0.1590414
0,10,0.4117647,0.05882353,0.7272727,0.3930481
0,11,0.4375,0.1875,0.7222222,0.4548611
0,12,0.2352941,0.1176471,0.3461539,0.2319005
0,13,0.5641026,0.05128205,0.7142857,0.3827839
0,14,0,0.1333333,0.03571429,0.08452381
0,15,0.3636364,0.09090909,0.2727273,0.1818182
0,16,0.4,0.2666667,0.2,0.2333333
0,17,0.1428571,0.3214286,0.2,0.2607143
0,18,0.3783784,0.1621622,0.7391304,0.4506463
0,19,0.2,0.1333333,0.1304348,0.1318841
0,20,0.16,0.16,0.15,0.155
0,21,0.2352941,0.2941177,0.5,0.3970588
0,22,0.1333333,0.3,0.3809524,0.3404762
0,23,0.16,0.4,0.1176471,0.2588235
0,24,0.2777778,0.05555556,0.2962963,0.1759259
0,25,0.1333333,0.3333333,0.09090909,0.2121212
0,26,0.2580645,0.2580645,0.4285714,0.343318
0,27,0.2580645,0.1290323,0.5217391,0.3253857
0,28,0.2758621,0.2758621,0.2222222,0.2490422
0,29,0.3157895,0.1052632,0.7777778,0.4415205
0,30,0.3030303,0.1818182,0.2272727,0.2045455
0,31,0.2352941,0.05882353,0.1851852,0.1220044
0,32,0.3125,0,0.25,0.125
0,33,0.4516129,0.09677419,0.3333333,0.2150538
0,34,0.173913,0.173913,0.2777778,0.2258454
0,35,0.1428571,0.2142857,0.04761905,0.1309524
0,36,0.2424242,0.3030303,0.3181818,0.3106061
0,37,0.3636364,0.1515152,0.1428571,0.1471862
0,38,0.1176471,0.05882353,0.5,0.2794118
0,39,0.3333333,0.1333333,0.15,0.1416667
0,40,0.2857143,0.1142857,0.8,0.4571429
0,41,0.2857143,0.07142857,0.04761905,0.05952381
0,42,0.2580645,0,0.16,0.08
0,43,0.1290323,0.2258064,0.4166667,0.3212366
0,44,0,0.2758621,0.36,0.3179311
0,45,0.2758621,0,0.04347826,0.02173913
0,46,0.1081081,0.1891892,0.9666666,0.5779279
0,47,0,0.3846154,0.04761905,0.2161172
0,48,0.7692308,0.05128205,0.4615385,0.2564103
