Generation,ChromosomeIndex,Fitness_MainPathQuality,Fitness_Defense,Fitness_OnMainPath_EnemyTrap,Fitness_OnMainPath_Treasure,Fitness_BesideMainPath_EnemyTrap,Fitness_BesideMainPath_Treasure,Fitness_TwoPronged,Fitness_SumOfFitnessScore
Weight,-->,1,0,0,0,0,0,0,
MAX[1/ 1/ 1/ 0/ 1],min[1/ 1/ 4/ 1/ 1],,,,,,,,
0,0,0.4285714,0,0,1,0.09375,0,0,0.4761905
0,1,0.1666667,0.1111111,0,1,0,0,0,0.4259259
0,2,0.452381,0,0.125,1,0.075,0,0,0.484127
0,3,0.452381,0,0.125,1,0.3166667,0,0.02380952,0.484127
0,4,0.04761905,0.3611111,0,0,0,0,0,0.1362434
0,5,0.1666667,0.5833334,0.25,0,0,0,0,0.25
0,6,0.3333333,0.1111111,0,1,0,0,0,0.4814815
0,7,0.452381,0.1111111,0,1,0.203125,0,0,0.521164
0,8,0.452381,0.3611111,0.125,0,0.325,0.8,0.07529233,0.271164
0,9,0.4047619,0,0.125,1,0,0,0,0.468254
0,10,0.3333333,0.25,0.375,0,0.075,0,0.1904762,0.1944444
0,11,0.0952381,0.3611111,0,0,0.025,0,0,0.1521164
0,12,0.3571429,0.4722222,0,0,0.2395833,0.1428571,0,0.276455
0,13,0.4285714,0.25,0,0,0.1208333,0.75,0,0.2261905
0,14,0.1428571,0,0,1,0.05,0,0,0.3809524
0,15,0.3333333,0.3055556,0,0,0.075,0.4,0,0.212963
0,16,0.2380952,0.25,0.125,0,0.025,0.6,0.4285714,0.1626984
0,17,0.2142857,0.25,0,0,0.0875,0,0,0.1547619
0,18,0.452381,0.2777778,0.375,1,0.05,0,0,0.5767196
0,19,0.04761905,0.25,0,0,0.025,0,0.1963384,0.09920635
0,20,0.452381,0.3611111,0.375,0,0.2833333,0.2,0.1149626,0.271164
0,21,0.3809524,0.25,0,0,0.25,0,0,0.2103175
0,22,0.04761905,0.25,0,0,0,0,0,0.09920635
0,23,0.1428571,0.4722222,0.125,0,0,0,0.1064794,0.2050264
0,24,0.3095238,0,0.125,1,0,0,0,0.4365079
0,25,0.452381,0.3611111,0,0,0.2,0.6,0.07529233,0.271164
0,26,0.2857143,0.1111111,0,1,0.2,0,0,0.4656085
0,27,0.2619048,0.3611111,0,0,0.075,1,0.1963384,0.207672
0,28,0.04761905,0.25,0,0,0,0,0,0.09920635
0,29,0.2857143,0.3611111,0.125,0,0,0,0,0.2156085
0,30,0.4285714,0.1111111,0.125,1,0.05,0,0.1064794,0.5132275
