Generation,ChromosomeIndex,Fitness_MainPathQuality,Fitness_Defense,Fitness_OnMainPath_EnemyTrap,Fitness_OnMainPath_Treasure,Fitness_BesideMainPath_EnemyTrap,Fitness_BesideMainPath_Treasure,Fitness_TwoPronged,Fitness_SumOfFitnessScore
Weight,-->,1,0,0,0,0,0,0,
MAX[1/ 1/ 1/ 0/ 1],min[1/ 1/ 4/ 1/ 1],,,,,,,,
0,0,0.04545455,0.5277778,0,0,0,0,0,0.1910774
0,1,0.1136364,0.4722222,0,0,0.04166667,0,0,0.1952862
0,2,0.25,0,0.125,1,0,0,0.09816918,0.4166667
0,3,0.3181818,0.1111111,0.25,1,0,0,0,0.476431
0,4,0.2272727,0,0,1,0.08333334,0,0,0.4090909
0,5,0.2272727,0.3055556,0,0,0.0625,0,0,0.1776094
0,6,0.4090909,0.05555556,0.25,1,0.09375,0,0,0.4882155
0,7,0.06818182,0.4722222,0,0,0,0,0,0.1801347
0,8,0.1590909,0.25,0,0,0,0,0,0.1363636
0,9,0.04545455,0.25,0,0,0,0,0,0.09848485
0,10,0.3636364,0.3611111,0,0,0.1375,0.6666667,0,0.2415825
0,11,0.1590909,0.25,0.375,0,0,0,0,0.1363636
0,12,0.1363636,0.3611111,0,0,0.025,0.4,0,0.1658249
0,13,0.1818182,0.25,0,0,0.01785714,0.1428571,0,0.1439394
0,14,0.06818182,0.25,0,0,0,0,0,0.1060606
0,15,0.1136364,0.4722222,0,0,0,0,0,0.1952862
0,16,0.2954545,0.25,0,0,0.1333333,0,0.7142857,0.1818182
0,17,0.09090909,0.25,0.125,0,0,0,0.1149626,0.1136364
0,18,0.3863636,0.5277778,0,0,0.1,0.4285714,0,0.3047138
0,19,0.2045455,0.25,0,0,0,0,0,0.1515152
0,20,0.25,0.2222222,0,1,0.1837798,0,0.07529233,0.4907407
0,21,0.2272727,0.05555556,0.125,1,0.175,0,0.05323971,0.4276094
0,22,0.25,0.25,0.25,0,0.1208333,0.2,0,0.1666667
0,23,0.1590909,0.5277778,0,0,0.1071429,0,0,0.2289562
0,24,0.09090909,0.25,0,0,0,0,0,0.1136364
0,25,0.2272727,0.3611111,0.125,0,0.05357143,0,0,0.196128
0,26,0.25,0.5833334,0.125,0,0.05357143,0.4285714,0.1505847,0.2777778
0,27,0.25,0.25,0.25,0,0.1607143,0,0.1219787,0.1666667
0,28,0.25,0.4722222,0.125,0,0.025,0.4,0,0.2407407
0,29,0.2272727,0.1111111,0,1,0.075,0,0,0.446128
0,30,0.2954545,0.25,0,0,0,0.6666667,0,0.1818182
