Generation,ChromosomeIndex,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,Fitness_SumOfFitnessScore
Weight,-->,0,1,1,
Tactic_Bait,Tactic_Ambush,Tactic_TwoProngedAttack,Tactic_Defense,Tactic_Clash,
False * 1,False * 1,False * 1,False * 1,True * 1,
0,0,0.5454546,0.1818182,0.625,0.4034091
0,1,0.4878049,0.04878049,0.7391304,0.3939555
0,2,0.2666667,0.3333333,0.5263158,0.4298246
0,3,0.125,0.28125,0.1666667,0.2239583
0,4,0,0.3043478,0.05263158,0.1784897
0,5,0.2962963,0.2592593,0.3529412,0.3061002
0,6,0.4137931,0.2068966,0.3125,0.2596983
0,7,0.5294118,0.05882353,0.3333333,0.1960784
0,8,0.137931,0.4137931,0.15,0.2818966
0,9,0.4242424,0.06060606,0.3333333,0.1969697
0,10,0.5238096,0.0952381,1,0.547619
0,11,0.2857143,0.2857143,0.1428571,0.2142857
0,12,0.2941177,0.1764706,0.8260869,0.5012788
0,13,0.5142857,0.1142857,0.6842105,0.3992481
0,14,0.4,0.1714286,0.9047619,0.5380952
0,15,0,0.2413793,0.04,0.1406897
0,16,0.4444444,0.1388889,0.6,0.3694445
0,17,0.5142857,0.05714286,0.55,0.3035714
0,18,0.4102564,0.05128205,0.5,0.275641
0,19,0,0.1481481,0.64,0.3940741
0,20,0.2857143,0.3571429,0.7058824,0.5315126
0,21,0.2631579,0.1052632,0.8928571,0.4990602
0,22,0.2424242,0.3030303,0.6190476,0.461039
0,23,0.2666667,0.3,0.2941177,0.2970588
0,24,0,0.3793103,0.3043478,0.3418291
0,25,0.125,0.21875,0.32,0.269375
0,26,0.2,0.2666667,0.15,0.2083333
0,27,0.1714286,0,0.5,0.25
0,28,0.3571429,0.1428571,0.3333333,0.2380953
0,29,0.4848485,0,0.6315789,0.3157895
0,30,0.1481481,0,0.1666667,0.08333334
0,31,0.1818182,0.06060606,0.1481481,0.1043771
0,32,0,0.2258064,0.03703704,0.1314217
0,33,0.1290323,0.2258064,0.125,0.1754032
0,34,0.1875,0.15625,0.8333333,0.4947917
0,35,0.2580645,0.06451613,0.5416667,0.3030914
0,36,0.1481481,0.4074074,0.2777778,0.3425926
0,37,0.1333333,0.1333333,0.08,0.1066667
0,38,0.1538462,0.1923077,0.25,0.2211539
0,39,0,0.2962963,0.04545455,0.1708754
0,40,0,0.1290323,0.4482759,0.2886541
0,41,0.137931,0.137931,0.04166667,0.08979885
0,42,0.1481481,0.2222222,0.5238096,0.3730159
0,43,0,0.1612903,0.5,0.3306451
0,44,0.125,0.28125,0.7916667,0.5364584
0,45,0.1428571,0.3928571,0.05263158,0.2227444
0,46,0.4,0.05714286,0.3478261,0.2024845
0,47,0.137931,0.3448276,0.1428571,0.2438424
0,48,0.1935484,0.06451613,0.28,0.1722581
