Generation,ChromosomeIndex,Fitness_MainPathQuality,Fitness_Defense,Fitness_OnMainPath_EnemyTrap,Fitness_OnMainPath_Treasure,Fitness_BesideMainPath_EnemyTrap,Fitness_BesideMainPath_Treasure,Fitness_TwoPronged,Fitness_SumOfFitnessScore
Weight,-->,1,0,0,0,0,0,0,
MAX[1/ 1/ 1/ 0/ 0],min[1/ 1/ 4/ 1/ 0],,,,,,,,
0,0,0.1081081,0,0,0,0,0,0,0.03603604
0,1,0.05405406,0,0,0,0.04166667,0,0,0.004129129
0,2,0.1891892,0,0,0,0,0,0,0.06306306
0,3,0.05405406,0,0,0,0,0,0,0.01801802
0,4,0.1351351,0,0,0,0,0,0,0.04504504
0,5,0.2162162,0,0,0,0.25,0,0,-0.01126126
0,6,0.2702703,0,0,0,0.15,0,0,0.04009008
0,7,0.2162162,0,0.125,0,0.08333334,0,0,0.002627629
0,8,0.3513514,0,0.125,0,0,0,0,0.07545045
0,9,0.2432432,0,0.25,0,0,0,0.1428571,-0.002252251
0,10,0.2702703,0,0.125,0,0,0,0,0.04842342
0,11,0.05405406,0,0,0,0.05,0,0,0.001351352
0,12,0.2432432,0,0.125,0,0,0,0,0.03941442
0,13,0.2702703,0,0.125,0,0.04166667,0,0.04761905,0.03453453
0,14,0.4054054,0,0.25,0,0.125,0,0,0.01013513
0,15,0.2432432,0,0,0,0.1083333,0,0,0.04496997
0,16,0.05405406,0,0,0,0,0,0,0.01801802
0,17,0.05405406,0,0,0,0,0,0,0.01801802
0,18,0.2162162,0,0,0,0,0,0,0.07207207
0,19,0.3783784,0,0.125,0,0,0,0,0.08445946
0,20,0.05405406,0,0,0,0,0,0,0.01801802
0,21,0.1351351,0,0.375,0,0,0,0,-0.07995496
0,22,0.05405406,0,0,0,0,0,0,0.01801802
0,23,0.2432432,0,0.25,0,0.03125,0,0,-0.01266892
0,24,0.05405406,0,0,0,0,0,0,0.01801802
0,25,0.2702703,0,0.375,0,0,0,0,-0.03490992
0,26,0.2702703,0,0.125,0,0.125,0,0,0.006756753
0,27,0.1621622,0,0,0,0,0,0,0.05405405
0,28,0.05405406,0,0,0,0,0,0,0.01801802
0,29,0.1891892,0,0,0,0,0,0,0.06306306
0,30,0.2702703,0,0,0,0,0,0,0.09009009
0,31,0.2432432,0,0,0,0,0,0,0.08108108
0,32,0.2972973,0,0,0,0.0625,0,0,0.07826576
0,33,0.3243243,0,0.125,0,0.125,0,0.03367176,0.02477477
0,34,0.4594595,0,0,0,0.2,0,0,0.08648648
0,35,0.05405406,0,0,0,0,0,0,0.01801802
0,36,0.2432432,0,0.25,0,0.125,0,0,-0.04391892
0,37,0.05405406,0,0,0,0,0,0,0.01801802
0,38,0.05405406,0,0,0,0,0,0,0.01801802
0,39,0.2162162,0,0,0,0.375,0,0,-0.05292793
0,40,0.2702703,0,0.25,0,0,0,0,0.006756753
0,41,0.3783784,0,0.125,0,0,0,0,0.08445946
0,42,0.2972973,0,0,0,0.0625,0,0,0.07826576
0,43,0.4324324,0,0,0,0.25,0,0,0.06081082
0,44,0.2432432,0,0,0,0.0625,0,0,0.06024775
0,45,0.3513514,0,0,0,0,0,0,0.1171171
0,46,0.2702703,0,0,0,0,0,0,0.09009009
0,47,0.4324324,0,0.125,0,0,0,0,0.1024775
0,48,0.2972973,0,0.125,0,0,0,0,0.05743243
0,49,0.2702703,0,0.125,0,0.125,0,0,0.006756753
0,50,0.2432432,0,0,0,0.125,0,0,0.03941442
0,51,0.2162162,0,0,0,0,0,0,0.07207207
0,52,0.3243243,0,0,0,0.125,0,0,0.06644144
0,53,0.05405406,0,0,0,0,0,0,0.01801802
0,54,0.1351351,0,0,0,0,0,0,0.04504504
0,55,0.3783784,0,0,0,0.4166667,0,0,-0.01276277
0,56,0.3513514,0,0,0,0,0,0,0.1171171
0,57,0.2972973,0,0.125,0,0.3125,0,0,-0.04673423
0,58,0.3513514,0,0,0,0.08333334,0,0,0.08933934
0,59,0.2432432,0,0.375,0,0,0,0.1190476,-0.04391892
0,60,0.3243243,0,0,0,0,0,0,0.1081081
0,61,0.3783784,0,0.375,0,0,0,0,0.00112613
0,62,0.2972973,0,0,0,0.025,0,0,0.09076577
0,63,0.4324324,0,0.375,0,0.075,0,0,-0.005855853
0,64,0.2432432,0,0,0,0,0,0,0.08108108
0,65,0.1621622,0,0,0,0,0,0,0.05405405
0,66,0.4054054,0,0.25,0,0.125,0,0.02380952,0.01013513
0,67,0.2162162,0,0,0,0,0,0,0.07207207
0,68,0.05405406,0,0,0,0,0,0,0.01801802
0,69,0.2162162,0,0.125,0,0,0,0,0.03040541
0,70,0.3513514,0,0,0,0,0,0,0.1171171
0,71,0.2432432,0,0,0,0,0,0,0.08108108
0,72,0.1081081,0,0,0,0,0,0,0.03603604
0,73,0.1891892,0,0,0,0,0,0,0.06306306
0,74,0.1351351,0,0,0,0,0,0,0.04504504
0,75,0.2702703,0,0,0,0,0,0,0.09009009
0,76,0.4324324,0,0.125,0,0.1666667,0,0,0.04692192
0,77,0.3783784,0,0.25,0,0.125,0,0,0.00112613
0,78,0.1891892,0,0.125,0,0,0,0,0.0213964
0,79,0.2702703,0,0.125,0,0,0,0,0.04842342
0,80,0.05405406,0,0,0,0,0,0,0.01801802
0,81,0.3783784,0,0.125,0,0.125,0,0,0.0427928
0,82,0.2702703,0,0,0,0,0,0,0.09009009
0,83,0.1081081,0,0,0,0,0,0,0.03603604
0,84,0.4054054,0,0.25,0,0.125,0,0,0.01013513
0,85,0.2702703,0,0,0,0.05,0,0,0.07342342
0,86,0.3243243,0,0.125,0,0,0,0,0.06644144
0,87,0.2972973,0,0.125,0,0,0,0,0.05743243
0,88,0.4864865,0,0.125,0,0.0625,0,0,0.09966216
0,89,0.2432432,0,0.125,0,0,0,0,0.03941442
0,90,0.2972973,0,0.125,0,0,0,0,0.05743243
0,91,0.2702703,0,0,0,0,0,0,0.09009009
0,92,0.05405406,0,0,0,0.05,0,0,0.001351352
0,93,0.1621622,0,0,0,0,0,0,0.05405405
0,94,0.4054054,0,0.125,0,0.1625,0,0,0.0393018
0,95,0.2702703,0,0,0,0.1375,0,0,0.04425675
0,96,0.2432432,0,0.375,0,0,0,0,-0.04391892
0,97,0.3783784,0,0.125,0,0.45,0,0.02380952,-0.06554053
0,98,0.2972973,0,0.125,0,0.1458333,0,0,0.008821319
0,99,0.2702703,0,0,0,0.0625,0,0,0.06925675
1,0,0.2162162,0,0,0,0,0,0,0.07207207
1,1,0.2162162,0,0,0,0,0,0,0.07207207
1,2,0.2432432,0,0,0,0.025,0,0,0.07274775
1,3,0.2702703,0,0,0,0.05,0,0,0.07342342
1,4,0.2702703,0,0,0,0.05,0,0,0.07342342
1,5,0.2702703,0,0,0,0.05,0,0,0.07342342
1,6,0.2702703,0,0,0,0.05,0,0,0.07342342
1,7,0.3513514,0,0,0,0.125,0,0,0.07545045
1,8,0.3513514,0,0.125,0,0,0,0,0.07545045
1,9,0.3513514,0,0.125,0,0,0,0,0.07545045
1,10,0.4324324,0,0.125,0,0.075,0,0,0.07747748
1,11,0.2972973,0,0,0,0.0625,0,0,0.07826576
1,12,0.2972973,0,0,0,0.0625,0,0,0.07826576
1,13,0.2972973,0,0,0,0.0625,0,0,0.07826576
1,14,0.2432432,0,0,0,0,0,0,0.08108108
1,15,0.2432432,0,0,0,0,0,0,0.08108108
1,16,0.2432432,0,0,0,0,0,0,0.08108108
1,17,0.2432432,0,0,0,0,0,0,0.08108108
1,18,0.2432432,0,0,0,0,0,0,0.08108108
1,19,0.2432432,0,0,0,0,0,0,0.08108108
1,20,0.2432432,0,0,0,0,0,0,0.08108108
1,21,0.2432432,0,0,0,0,0,0,0.08108108
1,22,0.2432432,0,0,0,0,0,0,0.08108108
1,23,0.2432432,0,0,0,0,0,0,0.08108108
1,24,0.2432432,0,0,0,0,0,0,0.08108108
1,25,0.2432432,0,0,0,0,0,0,0.08108108
1,26,0.2432432,0,0,0,0,0,0,0.08108108
