Generation,ChromosomeIndex,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,Fitness_SumOfFitnessScore
Weight,-->,0,1,1,
Tactic_Bait,Tactic_Ambush,Tactic_TwoProngedAttack,Tactic_Defense,Tactic_Clash,
False * 1,False * 1,False * 1,False * 1,True * 1,
0,0,0.5588235,0.2058824,0.5714286,0.3886555
0,1,0.4375,0.0625,0.2105263,0.1365132
0,2,0.137931,0.3103448,0.6,0.4551724
0,3,0.4,0.06666667,0.45,0.2583333
0,4,0,0.4516129,0.04166667,0.2466398
0,5,0.3888889,0,0.84,0.42
0,6,0.25,0.1875,0.3043478,0.2459239
0,7,0.1212121,0.3030303,0.375,0.3390152
0,8,0.4473684,0.05263158,0.7826087,0.4176201
0,9,0.1538462,0.2307692,0.3,0.2653846
0,10,0.2758621,0.2758621,0.1578947,0.2168784
0,11,0.1290323,0.3870968,0.6363636,0.5117302
0,12,0.3125,0.125,0.6818182,0.4034091
0,13,0.3125,0.0625,0.4347826,0.2486413
0,14,0.45,0,0.8076923,0.4038461
0,15,0.2222222,0,0.5172414,0.2586207
0,16,0,0.3793103,0.04347826,0.2113943
0,17,0.5294118,0,0.5,0.25
0,18,0.4242424,0.2727273,0.1764706,0.2245989
0,19,0.3448276,0.137931,0.1578947,0.1479129
0,20,0.4242424,0.06060606,0.1904762,0.1255411
0,21,0.4651163,0.1395349,1,0.5697675
0,22,0.4516129,0.1935484,0.375,0.2842742
0,23,0.1428571,0.4285714,0.5294118,0.4789916
0,24,0.5714286,0.2285714,0.5333334,0.3809524
0,25,0.3783784,0,0.6153846,0.3076923
0,26,0.2777778,0.05555556,0.7037037,0.3796296
0,27,0.5365854,0.09756097,0.75,0.4237805
0,28,0.3076923,0.2307692,0.3529412,0.2918552
0,29,0.4117647,0,0.1304348,0.06521739
0,30,0.1875,0.0625,0.1538462,0.1081731
0,31,0.3125,0.25,0.45,0.35
0,32,0,0.3571429,0.04347826,0.2003106
0,33,0.368421,0.05263158,0.7692308,0.4109312
0,34,0.3636364,0.2424242,0.5263158,0.38437
0,35,0.4210526,0.05263158,0.08333334,0.06798246
0,36,0.3243243,0.05405406,0.1481481,0.1011011
0,37,0,0.1818182,0.2,0.1909091
0,38,0.3571429,0.1785714,0.05882353,0.1186975
0,39,0,0.137931,0.03703704,0.08748403
0,40,0.1333333,0,0.4444444,0.2222222
0,41,0,0.1666667,0.03125,0.09895834
0,42,0,0.28125,0.03846154,0.1598558
0,43,0.5,0,0.1578947,0.07894737
0,44,0.1666667,0.1388889,0.3928571,0.265873
0,45,0.3225806,0.1935484,0.7,0.4467742
0,46,0.375,0.0625,0.5909091,0.3267045
0,47,0.1428571,0.25,0.2380952,0.2440476
0,48,0,0.1212121,0.1290323,0.1251222
0,49,0.2,0.4333333,0.2222222,0.3277778
