Generation,ChromosomeIndex,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,Fitness_SumOfFitnessScore
Weight,-->,1,0,1,
Tactic_Bait,Tactic_Ambush,Tactic_TwoProngedAttack,Tactic_Defense,Tactic_Clash,
False * 1,False * 1,False * 1,True * 1,False * 1,
1,3,0.2424242,0.2727273,0.7272727,0.3232323
1,4,0.4705882,0.1176471,0.5,0.3235294
1,5,0.25,0.21875,0.7272727,0.3257576
1,6,0.25,0.21875,0.7272727,0.3257576
1,7,0.25,0.21875,0.7272727,0.3257576
1,8,0.2857143,0.05714286,0.6923077,0.3260073
1,9,0.4444444,0.05555556,0.5454546,0.3299663
1,10,0.4705882,0.05882353,0.5263158,0.3323013
1,11,0.5555556,0.05555556,0.4444444,0.3333333
1,12,0.2580645,0.06451613,0.75,0.3360215
1,13,0.2941177,0.05882353,0.72,0.3380392
1,14,0.3030303,0.2121212,0.7142857,0.3391053
1,15,0.5,0.05555556,0.5238096,0.3412699
1,16,0.5555556,0.1111111,0.4705882,0.3420479
1,17,0.5555556,0.1111111,0.4705882,0.3420479
1,18,0.5555556,0.1111111,0.4705882,0.3420479
1,19,0.5714286,0.05714286,0.4705882,0.3473389
1,20,0.2424242,0.1212121,0.8,0.3474748
1,21,0.3125,0.28125,0.7368421,0.3497807
1,22,0.25,0.0625,0.8,0.35
1,23,0.25,0.0625,0.8,0.35
1,24,0.25,0.0625,0.8,0.35
1,25,0.5555556,0.05555556,0.5,0.3518519
1,26,0.5128205,0,0.5652174,0.359346
1,27,0.2941177,0.1176471,0.7916667,0.3619281
1,28,0.3333333,0.06666667,0.7619048,0.3650794
1,29,0.4242424,0.2121212,0.7222222,0.3821549
1,30,0.4242424,0.2121212,0.7222222,0.3821549
1,31,0.4242424,0.2121212,0.7222222,0.3821549
1,32,0.4242424,0.2121212,0.7222222,0.3821549
1,33,0.4242424,0.2121212,0.7222222,0.3821549
1,34,0.4242424,0.2121212,0.7222222,0.3821549
1,35,0.4242424,0.2121212,0.7222222,0.3821549
1,36,0.2857143,0.0952381,0.862069,0.3825944
1,37,0.2790698,0.04651163,0.875,0.3846899
1,38,0.2790698,0.04651163,0.875,0.3846899
1,39,0.2790698,0.04651163,0.875,0.3846899
1,40,0.2790698,0.04651163,0.875,0.3846899
1,41,0.2790698,0.04651163,0.875,0.3846899
1,42,0.2857143,0.04761905,0.8709677,0.3855607
1,43,0.35,0,0.8275862,0.3925287
1,44,0.2727273,0.04545455,0.9090909,0.3939394
1,45,0.6285715,0.05714286,0.5882353,0.4056022
1,46,0.4390244,0.2439024,0.8,0.4130081
1,47,0.3783784,0.1351351,0.8695652,0.4159812
1,48,0.3,0.2,0.962963,0.4209877
1,49,0.3,0.2,0.962963,0.4209877
1,50,0.3,0.2,0.962963,0.4209877
1,51,0.3636364,0.04545455,0.9,0.4212121
1,52,0.6285715,0.05714286,0.6470588,0.4252101
1,53,0.5789474,0.05263158,0.7,0.4263158
1,54,0.5789474,0.05263158,0.7,0.4263158
1,55,0.5789474,0.05263158,0.7,0.4263158
1,56,0.5789474,0.05263158,0.7,0.4263158
1,57,0.5789474,0.05263158,0.7,0.4263158
1,58,0.35,0,0.9310345,0.4270115
1,59,0.5945946,0,0.7,0.4315315
1,60,0.4102564,0,0.8846154,0.4316239
1,61,0.6111111,0,0.6842105,0.4317739
1,62,0.6111111,0,0.6842105,0.4317739
1,63,0.6111111,0,0.6842105,0.4317739
1,64,0.6111111,0,0.6842105,0.4317739
1,65,0.6111111,0,0.6842105,0.4317739
1,66,0.6111111,0,0.6842105,0.4317739
1,67,0.6111111,0,0.6842105,0.4317739
1,68,0.6111111,0,0.6842105,0.4317739
1,69,0.6111111,0,0.6842105,0.4317739
1,70,0.4117647,0.2647059,0.8888889,0.4335512
1,71,0.5128205,0.2051282,0.7894737,0.4340981
