Generation,ChromosomeIndex,Fitness_MainPathQuality,Fitness_Defense,Fitness_OnMainPath_EnemyTrap,Fitness_OnMainPath_Treasure,Fitness_BesideMainPath_EnemyTrap,Fitness_BesideMainPath_Treasure,Fitness_TwoPronged,Fitness_SumOfFitnessScore
Weight,-->,1,0,0,0,0,0,0,
MAX[1/ 1/ 1/ 0/ 0],min[1/ 1/ 4/ 1/ 1],,,,,,,,
0,0,0.2439024,0.3611111,0.25,0,0.21875,0,0,-0.05621189
0,1,0.2682927,0.25,0.25,0,0.075,0.5,0,-0.01417683
0,2,0.1463415,0,0,0,0,0,0,0.03658536
0,3,0.2682927,0,0,0,0,0,0,0.06707317
0,4,0.2195122,0,0,0,0.08333334,0,0,0.03404471
0,5,0.1707317,0.25,0,0,0.0625,0,0,0.02705793
0,6,0.2682927,0,0.125,0,0.08333334,0,0.1428571,0.05070413
0,7,0.04878049,0,0,0,0.1,0,0,-0.01280488
0,8,0.2926829,0.1111111,0.125,1,0.2791667,0,0.2142857,0.02570049
0,9,0.2195122,0,0.125,1,0.05357143,0,0.06734351,0.02707107
0,10,0.2439024,0.3611111,0,0,0,0,0,0.06097561
0,11,0.07317073,0,0,0,0,0,0,0.01829268
0,12,0.2926829,0,0,0,0.1,0,0,0.04817073
0,13,0.2682927,0,0.125,0,0.1375,0,0,0.001448173
0,14,0.04878049,0.25,0,0,0,0,0,0.01219512
0,15,0.2682927,0,0,0,0.03571429,0,0,0.0581446
0,16,0.04878049,0.3055556,0,0,0,0,0,0.01219512
0,17,0.1219512,0,0,0,0,0,0,0.03048781
0,18,0.04878049,0,0,0,0,0,0,0.01219512
0,19,0.2926829,0,0.125,0,0,0,0,0.04192073
0,20,0.1951219,0.3611111,0,0,0,0,0,0.04878049
0,21,0.2682927,0.3611111,0.125,0,0.125,0,0.1428571,0.04028746
0,22,0.1951219,0,0,0,0.09375,0,0,0.02534299
0,23,0.2439024,0,0,0,0.05,0,0,0.04847561
0,24,0.2439024,0.1111111,0,1,0.19375,0,0,0.01253811
0,25,0.1463415,0,0,0,0,0,0,0.03658536
0,26,0.1707317,0,0,0,0.1107143,0,0,0.01500436
0,27,0.2926829,0,0,0,0.35,0,0,-0.01432928
0,28,0.1707317,0.25,0,0,0,0.6,0,0.04268293
0,29,0.3658537,0.1666667,0.125,1,0.05,0,0,0.04771342
0,30,0.09756097,0,0,0,0,0,0,0.02439024
0,31,0.09756097,0.3611111,0,0,0.125,0,0,-0.006859757
0,32,0.09756097,0,0,0,0,0,0,0.02439024
0,33,0.04878049,0,0,0,0,0,0,0.01219512
0,34,0.1951219,0,0.125,0,0.04166667,0,0,0.007113819
0,35,0.04878049,0,0,0,0.03125,0,0,0.004382621
0,36,0.1707317,0,0.125,0,0,0,0,0.01143293
0,37,0.1219512,0,0,0,0,0,0,0.03048781
0,38,0.09756097,0,0,0,0.125,0,0,-0.006859757
0,39,0.04878049,0.25,0,0,0,0.25,0,0.01219512
0,40,0.2926829,0,0.125,0,0.04166667,0,0.0952381,0.05531359
0,41,0.1463415,0,0.25,0,0,0,0,-0.02591464
0,42,0.2439024,0.5833334,0,0,0,0,0,0.06097561
0,43,0.2195122,0,0,0,0.03571429,0,0,0.04594948
0,44,0.07317073,0.25,0,0,0,0.3333333,0,0.01829268
