Generation,ChromosomeIndex,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,Fitness_SumOfFitnessScore
0,48,0.1081081,0.2702703,0.3448276,0.2050326
0,49,0.2285714,0.1142857,0.2222222,0.1121693
0,50,0.1212121,0.1212121,0.4285714,0.1832612
0,51,0.1935484,0.1935484,0.2608696,0.1514726
0,52,0.1176471,0.1764706,0.3571429,0.1778712
0,53,0.1875,0.21875,0.3478261,0.1888587
0,54,0.3076923,0.1025641,0.5185185,0.2070275
0,55,0.1764706,0.3529412,0.3636364,0.2388592
0,56,0,0.4347826,0.05555556,0.1634461
0,57,0.2702703,0.05405406,0.6428571,0.2323037
0,58,0.2666667,0,0.1666667,0.05555556
0,59,0.1904762,0.2857143,0.2,0.1619048
0,60,0.2857143,0.1714286,0.2083333,0.1265873
0,61,0.2857143,0.2857143,0.3809524,0.2222222
0,62,0,0.2666667,0.03846154,0.1017094
0,63,0.4,0.05714286,0.04347826,0.03354037
0,64,0.1333333,0.2333333,0.4782609,0.2371981
0,65,0.2222222,0.1111111,0.4444444,0.1851852
0,66,0.1764706,0.2058824,0.4,0.2019608
0,67,0.1142857,0.1428571,0.4482759,0.1970443
0,68,0.3333333,0.1111111,0.4,0.1703704
0,69,0.3333333,0.1666667,0.8333333,0.3333333
0,70,0.4242424,0.1212121,0.5,0.2070707
0,71,0.1538462,0.2307692,0.25,0.1602564
0,72,0.2424242,0.1212121,0.48,0.200404
0,73,0.2285714,0.2,0.2,0.1333333
0,74,0.137931,0.06896552,0.44,0.1696552
0,75,0.125,0.0625,0.5,0.1875
0,76,0.3703704,0.07407407,0.2777778,0.117284
0,77,0,0.55,0.07142857,0.2071429
0,78,0.3870968,0.2258064,0.1666667,0.1308244
0,79,0.7111111,0.1333333,1,0.3777778
0,80,0.2352941,0.2352941,0.1666667,0.1339869
0,81,0.3333333,0.06666667,0.0952381,0.05396825
0,82,0.3243243,0.05405406,0.8461539,0.3000693
0,83,0.125,0.25,0.48,0.2433333
0,84,0.1935484,0.1935484,0.5217391,0.2384292
0,85,0.2857143,0.2142857,0.368421,0.1942356
0,86,0.2222222,0.1481481,0.45,0.1993827
0,87,0.5454546,0.06060606,0.625,0.2285354
0,88,0.1333333,0.2333333,0.2272727,0.1535354
0,89,0.5263158,0.1052632,0.3,0.1350877
0,90,0.5555556,0.1111111,1,0.3703704
0,91,0.137931,0.2068966,0.5652174,0.2573713
0,92,0.1714286,0.1142857,0.25,0.1214286
0,93,0,0.2903226,0.3846154,0.2249793
0,94,0.3030303,0.1818182,0.3636364,0.1818182
0,95,0.1875,0.28125,0.4545455,0.2452652
0,96,0.5714286,0.07142857,0.1428571,0.07142857
0,97,0.3333333,0.05555556,0.5384616,0.1980057
0,98,0.4444444,0.2222222,0.1333333,0.1185185
0,99,0.4,0.1142857,0.7142857,0.2761905
1,0,0.2424242,0.2727273,0.5,0.2575758
1,1,0.3783784,0.1351351,0.6521739,0.2624364
1,2,0.3333333,0.2333333,0.5555556,0.262963
1,3,0.3333333,0.2333333,0.5555556,0.262963
1,4,0.3333333,0.2333333,0.5555556,0.262963
1,5,0.3333333,0.2333333,0.5555556,0.262963
1,6,0.3333333,0.2333333,0.5555556,0.262963
1,7,0.5555556,0.05555556,0.7368421,0.2641326
1,8,0.5,0.1111111,0.6842105,0.2651072
1,9,0.3529412,0.1176471,0.6818182,0.2664884
1,10,0,0.5,0.3,0.2666667
1,11,0,0.5,0.3,0.2666667
1,12,0,0.5,0.3,0.2666667
1,13,0,0.5,0.3,0.2666667
1,14,0,0.5,0.3,0.2666667
1,15,0.5882353,0.3529412,0.4545455,0.2691622
1,16,0.5882353,0.3529412,0.4545455,0.2691622
1,17,0.5882353,0.3529412,0.4545455,0.2691622
1,18,0.4,0.1428571,0.6666667,0.2698413
1,19,0.4,0.1428571,0.6666667,0.2698413
1,20,0.4,0.1428571,0.6666667,0.2698413
1,21,0.4,0.1428571,0.6666667,0.2698413
1,22,0.4,0.1428571,0.6666667,0.2698413
1,23,0.4117647,0.1176471,0.7,0.272549
1,24,0.4,0.1142857,0.7142857,0.2761905
1,25,0.3333333,0,0.8461539,0.2820513
1,26,0.3888889,0.25,0.6,0.2833333
1,27,0.5454546,0.3636364,0.5,0.2878788
1,28,0.3333333,0.1111111,0.76,0.2903704
1,29,0.3888889,0.1666667,0.7142857,0.2936508
1,30,0.3783784,0.1081081,0.7826087,0.2969056
1,31,0.3243243,0.05405406,0.8461539,0.3000693
1,32,0.5714286,0.2857143,0.6153846,0.3003663
1,33,0.2285714,0.1714286,0.7307692,0.3007326
1,34,0.2285714,0.1714286,0.7307692,0.3007326
1,35,0.2285714,0.1714286,0.7307692,0.3007326
1,36,0.2222222,0.08333334,0.8214286,0.3015873
1,37,0,0.1428571,0.7692308,0.3040293
1,38,0,0.1428571,0.7692308,0.3040293
1,39,0,0.1428571,0.7692308,0.3040293
1,40,0.4736842,0.1052632,0.8095238,0.304929
1,41,0.4615385,0.1025641,0.8181818,0.3069153
1,42,0.4615385,0.1025641,0.8181818,0.3069153
1,43,0.4615385,0.1025641,0.8181818,0.3069153
1,44,0.4324324,0.1081081,0.8181818,0.3087633
1,45,0.3333333,0.1111111,0.8333333,0.3148148
1,46,0.2424242,0.3030303,0.65,0.3176768
1,47,0.2424242,0.3030303,0.65,0.3176768
1,48,0.2424242,0.3030303,0.65,0.3176768
1,49,0.2424242,0.3030303,0.65,0.3176768
1,50,0.2424242,0.3030303,0.65,0.3176768
1,51,0.2424242,0.3030303,0.65,0.3176768
1,52,0.2424242,0.3030303,0.65,0.3176768
1,53,0.4705882,0.2058824,0.75,0.3186274
1,54,0.3589744,0.1282051,0.84,0.322735
1,55,0.2285714,0.1714286,0.8,0.3238095
1,56,0.3783784,0.1621622,0.8260869,0.3294164
1,57,0.3783784,0.1621622,0.8260869,0.3294164
1,58,0.5714286,0.1142857,0.8823529,0.3322129
1,59,0.3333333,0.1666667,0.8333333,0.3333333
1,60,0.1176471,0.1470588,0.8571429,0.3347339
1,61,0.1290323,0.3225806,0.6818182,0.3347996
1,62,0.2352941,0.1764706,0.8333333,0.3366013
1,63,0.2285714,0.1714286,0.84,0.3371429
1,64,0.2222222,0.1388889,0.8846154,0.3411681
1,65,0.2285714,0.1428571,0.8846154,0.3424909
1,66,0.2285714,0.1428571,0.8846154,0.3424909
1,67,0.2285714,0.1428571,0.8846154,0.3424909
1,68,0.2285714,0.1428571,0.8846154,0.3424909
1,69,0.2285714,0.1428571,0.8846154,0.3424909
1,70,0.1818182,0.3636364,0.6666667,0.3434344
1,71,0.3783784,0.1621622,0.8695652,0.3439091
1,72,0.1176471,0.1470588,0.8928571,0.3466386
1,73,0.7272727,0.1363636,0.9090909,0.3484849
1,74,0.3428572,0.2285714,0.8181818,0.3489178
1,75,0.1333333,0.3333333,0.7142857,0.3492064
1,76,0.1333333,0.3333333,0.7142857,0.3492064
1,77,0.1333333,0.3333333,0.7142857,0.3492064
1,78,0.1333333,0.3333333,0.7142857,0.3492064
1,79,0.1333333,0.3333333,0.7142857,0.3492064
1,80,0.1333333,0.3333333,0.7142857,0.3492064
1,81,0.1333333,0.3333333,0.7142857,0.3492064
1,82,0.1333333,0.3333333,0.7142857,0.3492064
1,83,0.1333333,0.3333333,0.7142857,0.3492064
1,84,0.5405405,0.05405406,1,0.3513514
1,85,0.3333333,0.1388889,0.9166667,0.3518519
1,86,0.1176471,0.2058824,0.8888889,0.3649237
1,87,0.5945946,0.1081081,1,0.3693694
1,88,0.5405405,0.1081081,1,0.3693694
1,89,0.5555556,0.1111111,1,0.3703704
1,90,0.5555556,0.1111111,1,0.3703704
1,91,0.5555556,0.1111111,1,0.3703704
1,92,0.5555556,0.1111111,1,0.3703704
1,93,0.5555556,0.1111111,1,0.3703704
1,94,0.7272727,0.1136364,1,0.3712121
1,95,0.6956522,0.1304348,1,0.3768116
1,96,0.6956522,0.1304348,1,0.3768116
1,97,0.7111111,0.1333333,1,0.3777778
1,98,0.3428572,0.2285714,0.9090909,0.3792208
1,99,0.6590909,0.2272727,1,0.4090909
2,0,0.2285714,0.1428571,0.8846154,0.3424909
2,1,0.2285714,0.1428571,0.8846154,0.3424909
2,2,0.3888889,0.1666667,0.8636364,0.3434343
2,3,0.1818182,0.3636364,0.6666667,0.3434344
2,4,0.1818182,0.3636364,0.6666667,0.3434344
2,5,0.1818182,0.3636364,0.6666667,0.3434344
2,6,0.3783784,0.1621622,0.8695652,0.3439091
2,7,0.368421,0.1578947,0.875,0.3442982
2,8,0.368421,0.2105263,0.8260869,0.3455378
2,9,0.1176471,0.1470588,0.8928571,0.3466386
2,10,0.1176471,0.1470588,0.8928571,0.3466386
2,11,0.1176471,0.1470588,0.8928571,0.3466386
2,12,0.7272727,0.1363636,0.9090909,0.3484849
2,13,0.7272727,0.1363636,0.9090909,0.3484849
2,14,0.7272727,0.1363636,0.9090909,0.3484849
2,15,0.7272727,0.1363636,0.9090909,0.3484849
2,16,0.7272727,0.1363636,0.9090909,0.3484849
2,17,0.3428572,0.2285714,0.8181818,0.3489178
2,18,0.1333333,0.3333333,0.7142857,0.3492064
2,19,0.1333333,0.3333333,0.7142857,0.3492064
2,20,0.1333333,0.3333333,0.7142857,0.3492064
2,21,0.1333333,0.3333333,0.7142857,0.3492064
2,22,0.1333333,0.3333333,0.7142857,0.3492064
2,23,0.1333333,0.3333333,0.7142857,0.3492064
2,24,0.1333333,0.3333333,0.7142857,0.3492064
2,25,0.1333333,0.3333333,0.7142857,0.3492064
2,26,0.1333333,0.3333333,0.7142857,0.3492064
2,27,0.1333333,0.3333333,0.7142857,0.3492064
2,28,0.1333333,0.3333333,0.7142857,0.3492064
2,29,0.1333333,0.3333333,0.7142857,0.3492064
2,30,0.1333333,0.3333333,0.7142857,0.3492064
2,31,0.1333333,0.3333333,0.7142857,0.3492064
2,32,0.1333333,0.3333333,0.7142857,0.3492064
2,33,0.3243243,0.2162162,0.8333333,0.3498498
2,34,0.1290323,0.3225806,0.7272727,0.3499511
2,35,0.5405405,0.05405406,1,0.3513514
2,36,0.5405405,0.05405406,1,0.3513514
2,37,0.5405405,0.1081081,0.9473684,0.3518255
2,38,0.5405405,0.1081081,0.9473684,0.3518255
2,39,0.3333333,0.1388889,0.9166667,0.3518519
2,40,0.3333333,0.1388889,0.9166667,0.3518519
2,41,0.3333333,0.1388889,0.9166667,0.3518519
2,42,0.7111111,0.1333333,0.9230769,0.3521368
2,43,0.1212121,0.2121212,0.8461539,0.3527583
2,44,0.2352941,0.2941177,0.7727273,0.355615
2,45,0.744186,0.06976745,1,0.3565891
2,46,0.627907,0.1395349,0.9333333,0.3576227
2,47,0.1176471,0.2058824,0.8888889,0.3649237
2,48,0.1290323,0.3870968,0.7142857,0.3671275
2,49,0.1290323,0.3870968,0.7142857,0.3671275
2,50,0.5263158,0.1052632,1,0.368421
2,51,0.5789474,0.1052632,1,0.368421
2,52,0.5263158,0.1052632,1,0.368421
2,53,0.5945946,0.1081081,1,0.3693694
2,54,0.5405405,0.1081081,1,0.3693694
2,55,0.5405405,0.1081081,1,0.3693694
2,56,0.5405405,0.1081081,1,0.3693694
2,57,0.5405405,0.1081081,1,0.3693694
2,58,0.5405405,0.1081081,1,0.3693694
2,59,0.5945946,0.1081081,1,0.3693694
2,60,0.5945946,0.1081081,1,0.3693694
2,61,0.3428572,0.2,0.9090909,0.369697
2,62,0.5555556,0.1111111,1,0.3703704
2,63,0.5555556,0.1111111,1,0.3703704
2,64,0.5555556,0.1111111,1,0.3703704
2,65,0.5555556,0.1111111,1,0.3703704
2,66,0.5555556,0.1111111,1,0.3703704
2,67,0.5,0.1111111,1,0.3703704
2,68,0.3888889,0.1111111,1,0.3703704
2,69,0.5555556,0.1111111,1,0.3703704
2,70,0.5555556,0.1111111,1,0.3703704
2,71,0.5555556,0.1111111,1,0.3703704
2,72,0.5555556,0.1111111,1,0.3703704
2,73,0.7272727,0.1136364,1,0.3712121
2,74,0.7272727,0.1136364,1,0.3712121
2,75,0.7272727,0.1136364,1,0.3712121
2,76,0.7272727,0.1136364,1,0.3712121
2,77,0.7272727,0.1136364,1,0.3712121
2,78,0.7272727,0.1136364,1,0.3712121
2,79,0.7272727,0.1136364,1,0.3712121
2,80,0.7272727,0.1136364,1,0.3712121
2,81,0.7272727,0.1136364,1,0.3712121
2,82,0.4,0.1142857,1,0.3714286
2,83,0.5714286,0.1142857,1,0.3714286
2,84,0.6744186,0.2093023,0.9166667,0.375323
2,85,0.6956522,0.1304348,1,0.3768116
2,86,0.6956522,0.1304348,1,0.3768116
2,87,0.7111111,0.1333333,1,0.3777778
2,88,0.7111111,0.1333333,1,0.3777778
2,89,0.7111111,0.1333333,1,0.3777778
2,90,0.7111111,0.1333333,1,0.3777778
2,91,0.7111111,0.1333333,1,0.3777778
2,92,0.3428572,0.2285714,0.9090909,0.3792208
2,93,0.1290323,0.3870968,0.7619048,0.3830005
2,94,0.6511628,0.1627907,1,0.3875969
2,95,0.6590909,0.2272727,1,0.4090909
2,96,0.6590909,0.2272727,1,0.4090909
2,97,0.6590909,0.2272727,1,0.4090909
2,98,0.3783784,0.2432432,1,0.4144144
2,99,0,0.4827586,0.8571429,0.4466338
3,0,0.5555556,0.1111111,1,0.3703704
3,1,0.5555556,0.1111111,1,0.3703704
3,2,0.5555556,0.1111111,1,0.3703704
3,3,0.5555556,0.1111111,1,0.3703704
3,4,0.5555556,0.1111111,1,0.3703704
3,5,0.5,0.1111111,1,0.3703704
3,6,0.5,0.1111111,1,0.3703704
3,7,0.5555556,0.1111111,1,0.3703704
3,8,0.5555556,0.1111111,1,0.3703704
3,9,0.5555556,0.1111111,1,0.3703704
3,10,0.5555556,0.1111111,1,0.3703704
3,11,0.7272727,0.1136364,1,0.3712121
3,12,0.7272727,0.1136364,1,0.3712121
3,13,0.7272727,0.1136364,1,0.3712121
3,14,0.7272727,0.1136364,1,0.3712121
3,15,0.7272727,0.1136364,1,0.3712121
3,16,0.7272727,0.1136364,1,0.3712121
3,17,0.7272727,0.1136364,1,0.3712121
3,18,0.7272727,0.1136364,1,0.3712121
3,19,0.7272727,0.1136364,1,0.3712121
3,20,0.7272727,0.1136364,1,0.3712121
3,21,0.7272727,0.1136364,1,0.3712121
3,22,0.7272727,0.1136364,1,0.3712121
3,23,0.7272727,0.1136364,1,0.3712121
3,24,0.7272727,0.1136364,1,0.3712121
3,25,0.7272727,0.1136364,1,0.3712121
3,26,0.4,0.1142857,1,0.3714286
3,27,0.5714286,0.1142857,1,0.3714286
3,28,0.5714286,0.1142857,1,0.3714286
3,29,0.5142857,0.1142857,1,0.3714286
3,30,0.5714286,0.1142857,1,0.3714286
3,31,0.5714286,0.1142857,1,0.3714286
3,32,0.5714286,0.1142857,1,0.3714286
3,33,0.4,0.1142857,1,0.3714286
3,34,0.4,0.1142857,1,0.3714286
3,35,0.5581396,0.1162791,1,0.372093
3,36,0.6976744,0.1162791,1,0.372093
3,37,0.4705882,0.1176471,1,0.372549
3,38,0.6744186,0.2093023,0.9166667,0.375323
3,39,0.680851,0.1276596,1,0.3758865
3,40,0.6956522,0.1304348,1,0.3768116
3,41,0.6956522,0.1304348,1,0.3768116
3,42,0.6956522,0.1304348,1,0.3768116
3,43,0.6956522,0.1304348,1,0.3768116
3,44,0.6956522,0.1304348,1,0.3768116
3,45,0.6956522,0.1304348,1,0.3768116
3,46,0.2424242,0.3939394,0.7368421,0.3769272
3,47,0.7111111,0.1333333,1,0.3777778
3,48,0.7111111,0.1333333,1,0.3777778
3,49,0.7111111,0.1333333,1,0.3777778
3,50,0.7111111,0.1333333,1,0.3777778
3,51,0.7111111,0.1333333,1,0.3777778
3,52,0.7111111,0.1333333,1,0.3777778
3,53,0.5777778,0.1333333,1,0.3777778
3,54,0.7111111,0.1333333,1,0.3777778
3,55,0.7111111,0.1333333,1,0.3777778
3,56,0.7111111,0.1333333,1,0.3777778
3,57,0.7111111,0.1333333,1,0.3777778
3,58,0.7111111,0.1333333,1,0.3777778
3,59,0.7111111,0.1333333,1,0.3777778
3,60,0.6363636,0.1363636,1,0.3787879
3,61,0.6428571,0.2142857,0.9230769,0.3791209
3,62,0.3428572,0.2285714,0.9090909,0.3792208
3,63,0.6744186,0.1395349,1,0.379845
3,64,0.6744186,0.1395349,1,0.379845
3,65,0.1290323,0.3870968,0.7619048,0.3830005
3,66,0.1290323,0.3870968,0.7619048,0.3830005
3,67,0.1290323,0.3870968,0.7619048,0.3830005
3,68,0.7111111,0.1555556,1,0.3851852
3,69,0.6590909,0.1590909,1,0.3863636
3,70,0.6511628,0.1627907,1,0.3875969
3,71,0.5581396,0.2325581,0.9375,0.3900194
3,72,0.1290323,0.3225806,0.8636364,0.3954057
3,73,0.6744186,0.2093023,1,0.4031008
3,74,0.6888889,0.2222222,1,0.4074074
3,75,0.6444445,0.2222222,1,0.4074074
3,76,0.6590909,0.2272727,1,0.4090909
3,77,0.6590909,0.2272727,1,0.4090909
3,78,0.6590909,0.2272727,1,0.4090909
3,79,0.6590909,0.2272727,1,0.4090909
3,80,0.6590909,0.2272727,1,0.4090909
3,81,0.6590909,0.2272727,1,0.4090909
3,82,0.6590909,0.2272727,1,0.4090909
3,83,0.6590909,0.2272727,1,0.4090909
3,84,0.6590909,0.2272727,1,0.4090909
3,85,0.6590909,0.2272727,1,0.4090909
3,86,0.6590909,0.2272727,1,0.4090909
3,87,0.6590909,0.2272727,1,0.4090909
3,88,0.6590909,0.2272727,1,0.4090909
3,89,0.6590909,0.2272727,1,0.4090909
3,90,0.6590909,0.2272727,1,0.4090909
3,91,0.6590909,0.2272727,1,0.4090909
3,92,0.6590909,0.2272727,1,0.4090909
3,93,0.6590909,0.2272727,1,0.4090909
3,94,0.6590909,0.2272727,1,0.4090909
3,95,0.3783784,0.2432432,1,0.4144144
3,96,0.3783784,0.2432432,1,0.4144144
3,97,0.3783784,0.2432432,1,0.4144144
3,98,0,0.4827586,0.8571429,0.4466338
3,99,0,0.4666667,0.9090909,0.4585859
4,0,0.6590909,0.1590909,1,0.3863636
4,1,0.6511628,0.1627907,1,0.3875969
4,2,0.6511628,0.1627907,1,0.3875969
4,3,0.6744186,0.1627907,1,0.3875969
4,4,0.6511628,0.1627907,1,0.3875969
4,5,0.6511628,0.1627907,1,0.3875969
4,6,0.6511628,0.1627907,1,0.3875969
4,7,0.6511628,0.1627907,1,0.3875969
4,8,0.125,0.34375,0.8260869,0.3899457
4,9,0.5581396,0.2325581,0.9375,0.3900194
4,10,0.627907,0.255814,0.9166667,0.3908269
4,11,0.6363636,0.1818182,1,0.3939394
4,12,0.368421,0.1842105,1,0.3947368
4,13,0.6046512,0.1860465,1,0.3953488
4,14,0.1290323,0.3225806,0.8636364,0.3954057
4,15,0.5952381,0.1904762,1,0.3968254
4,16,0.6304348,0.1956522,1,0.3985507
4,17,0.6444445,0.2,1,0.4
4,18,0.6744186,0.2093023,1,0.4031008
4,19,0.6744186,0.2093023,1,0.4031008
4,20,0.6744186,0.2093023,1,0.4031008
4,21,0.6744186,0.2093023,1,0.4031008
4,22,0.6744186,0.2093023,1,0.4031008
4,23,0.6739131,0.2173913,1,0.4057971
4,24,0.6739131,0.2173913,1,0.4057971
4,25,0.6888889,0.2222222,1,0.4074074
4,26,0.6444445,0.2222222,1,0.4074074
4,27,0.5777778,0.2222222,1,0.4074074
4,28,0.6444445,0.2222222,1,0.4074074
4,29,0.6444445,0.2222222,1,0.4074074
4,30,0.6590909,0.2272727,1,0.4090909
4,31,0.6590909,0.2272727,1,0.4090909
4,32,0.6590909,0.2272727,1,0.4090909
4,33,0.6590909,0.2272727,1,0.4090909
4,34,0.6590909,0.2272727,1,0.4090909
4,35,0.6590909,0.2272727,1,0.4090909
4,36,0.6590909,0.2272727,1,0.4090909
4,37,0.6590909,0.2272727,1,0.4090909
4,38,0.6590909,0.2272727,1,0.4090909
4,39,0.6590909,0.2272727,1,0.4090909
4,40,0.6590909,0.2272727,1,0.4090909
4,41,0.6590909,0.2272727,1,0.4090909
4,42,0.6590909,0.2272727,1,0.4090909
4,43,0.6590909,0.2272727,1,0.4090909
4,44,0.6590909,0.2272727,1,0.4090909
4,45,0.6590909,0.2272727,1,0.4090909
4,46,0.6590909,0.2272727,1,0.4090909
4,47,0.6590909,0.2272727,1,0.4090909
4,48,0.6590909,0.2272727,1,0.4090909
4,49,0.6590909,0.2272727,1,0.4090909
4,50,0.5909091,0.2272727,1,0.4090909
4,51,0.5681818,0.2272727,1,0.4090909
4,52,0.6136364,0.2272727,1,0.4090909
4,53,0.6590909,0.2272727,1,0.4090909
4,54,0.6590909,0.2272727,1,0.4090909
4,55,0.6590909,0.2272727,1,0.4090909
4,56,0.6590909,0.2272727,1,0.4090909
4,57,0.6590909,0.2272727,1,0.4090909
4,58,0.6590909,0.2272727,1,0.4090909
4,59,0.6590909,0.2272727,1,0.4090909
4,60,0.6590909,0.2272727,1,0.4090909
4,61,0.6590909,0.2272727,1,0.4090909
4,62,0.6590909,0.2272727,1,0.4090909
4,63,0.6590909,0.2272727,1,0.4090909
4,64,0.6590909,0.2272727,1,0.4090909
4,65,0.6590909,0.2272727,1,0.4090909
4,66,0.6590909,0.2272727,1,0.4090909
4,67,0.6590909,0.2272727,1,0.4090909
4,68,0.6590909,0.2272727,1,0.4090909
4,69,0.6590909,0.2272727,1,0.4090909
4,70,0.3888889,0.2777778,0.95,0.4092593
4,71,0.6046512,0.2325581,1,0.4108527
4,72,0.6744186,0.2325581,1,0.4108527
4,73,0.6046512,0.2325581,1,0.4108527
4,74,0.4651163,0.2325581,1,0.4108527
4,75,0.627907,0.2325581,1,0.4108527
4,76,0.627907,0.2325581,1,0.4108527
4,77,0.6046512,0.2325581,1,0.4108527
4,78,0.3783784,0.2432432,1,0.4144144
4,79,0.3783784,0.2432432,1,0.4144144
4,80,0.3783784,0.2432432,1,0.4144144
4,81,0.3783784,0.2432432,1,0.4144144
4,82,0.3783784,0.2432432,1,0.4144144
4,83,0.3783784,0.2432432,1,0.4144144
4,84,0.3783784,0.2432432,1,0.4144144
4,85,0.3783784,0.2432432,1,0.4144144
4,86,0.3783784,0.2432432,1,0.4144144
4,87,0.2777778,0.25,1,0.4166667
4,88,0.3888889,0.25,1,0.4166667
4,89,0.5813953,0.2790698,1,0.4263566
4,90,0,0.4,0.9130435,0.4376812
4,91,0,0.4516129,0.8695652,0.4403927
4,92,0,0.4827586,0.8571429,0.4466338
4,93,0,0.4827586,0.8571429,0.4466338
4,94,0,0.4827586,0.8571429,0.4466338
4,95,0,0.5,0.85,0.45
4,96,0,0.4666667,0.9090909,0.4585859
4,97,0,0.4666667,0.9090909,0.4585859
4,98,0,0.4666667,0.9090909,0.4585859
4,99,0,0.4827586,0.9047619,0.4625068
5,0,0.6590909,0.2272727,1,0.4090909
5,1,0.6590909,0.2272727,1,0.4090909
5,2,0.5909091,0.2272727,1,0.4090909
5,3,0.5909091,0.2272727,1,0.4090909
5,4,0.6590909,0.2272727,1,0.4090909
5,5,0.6590909,0.2272727,1,0.4090909
5,6,0.6590909,0.2272727,1,0.4090909
5,7,0.6590909,0.2272727,1,0.4090909
5,8,0.6590909,0.2272727,1,0.4090909
5,9,0.6590909,0.2272727,1,0.4090909
5,10,0.6590909,0.2272727,1,0.4090909
5,11,0.6590909,0.2272727,1,0.4090909
5,12,0.6590909,0.2272727,1,0.4090909
5,13,0.6590909,0.2272727,1,0.4090909
5,14,0.6590909,0.2272727,1,0.4090909
5,15,0.6590909,0.2272727,1,0.4090909
5,16,0.3888889,0.2777778,0.95,0.4092593
5,17,0.3888889,0.2777778,0.95,0.4092593
5,18,0.6046512,0.2325581,1,0.4108527
5,19,0.6744186,0.2325581,1,0.4108527
5,20,0.6046512,0.2325581,1,0.4108527
5,21,0.4651163,0.2325581,1,0.4108527
5,22,0.627907,0.2325581,1,0.4108527
5,23,0.627907,0.2325581,1,0.4108527
5,24,0.6046512,0.2325581,1,0.4108527
5,25,0.6046512,0.2325581,1,0.4108527
5,26,0.5813953,0.2325581,1,0.4108527
5,27,0.6046512,0.2325581,1,0.4108527
5,28,0.6046512,0.2325581,1,0.4108527
5,29,0.5581396,0.2325581,1,0.4108527
5,30,0.5348837,0.2325581,1,0.4108527
5,31,0.6046512,0.2325581,1,0.4108527
5,32,0.6744186,0.2325581,1,0.4108527
5,33,0.5813953,0.2325581,1,0.4108527
5,34,0.6744186,0.2325581,1,0.4108527
5,35,0.4651163,0.2325581,1,0.4108527
5,36,0.4651163,0.2325581,1,0.4108527
5,37,0.6046512,0.2325581,1,0.4108527
5,38,0.6046512,0.2325581,1,0.4108527
5,39,0.4651163,0.2325581,1,0.4108527
5,40,0.4651163,0.2325581,1,0.4108527
5,41,0.6046512,0.2325581,1,0.4108527
5,42,0.6046512,0.2325581,1,0.4108527
5,43,0.6046512,0.2325581,1,0.4108527
5,44,0.6046512,0.2325581,1,0.4108527
5,45,0.368421,0.2368421,1,0.4122807
