Generation,ChromosomeIndex,Fitness_MainPathQuality,Fitness_Defense,Fitness_OnMainPath_EnemyTrap,Fitness_OnMainPath_Treasure,Fitness_BesideMainPath_EnemyTrap,Fitness_BesideMainPath_Treasure,Fitness_TwoPronged,Fitness_SumOfFitnessScore
Weight,-->,1,0,0,0,0,0,0,
MAX[1/ 1/ 1/ 0/ 0],min[1/ 1/ 4/ 1/ 0],,,,,,,,
0,0,0.5,0,0.125,0,0,0,0,0.125
0,1,0.2352941,0,0.125,0,0,0,0.5238095,0.03676471
0,2,0.3235294,0,0.25,0,0,0,0,0.02450981
0,3,0.2647059,0,0.25,0,0,0,0,0.004901966
0,4,0.05882353,0,0,0,0,0,0,0.01960784
0,5,0.1470588,0,0,0,0,0,0,0.04901961
0,6,0.5,0,0.25,0,0,0,0,0.08333334
0,7,0.1764706,0,0,0,0,0,0,0.05882353
0,8,0.05882353,0,0,0,0.0625,0,0,-0.00122549
0,9,0.4117647,0,0.375,0,0,0,0,0.0122549
0,10,0.0882353,0,0,0,0,0,0,0.02941176
0,11,0.3823529,0,0.125,0,0,0,0,0.08578432
0,12,0.2352941,0,0.125,0,0.09375,0,0,0.005514706
0,13,0.1764706,0,0,0,0,0,0,0.05882353
0,14,0.5,0,0.25,0,0,0,0.04761905,0.08333334
0,15,0.1176471,0,0,0,0,0,0,0.03921569
0,16,0.0882353,0,0,0,0,0,0,0.02941176
0,17,0.3235294,0,0,0,0,0,0,0.1078431
0,18,0.05882353,0,0,0,0,0,0,0.01960784
0,19,0.5588235,0,0.375,0,0,0,0,0.06127451
0,20,0.3823529,0,0,0,0,0,0,0.127451
0,21,0.5882353,0,0,0,0,0,0,0.1960784
0,22,0.05882353,0,0,0,0,0,0,0.01960784
0,23,0.1470588,0,0,0,0,0,0,0.04901961
0,24,0.5294118,0,0.125,0,0,0,0,0.1348039
0,25,0.3823529,0,0.375,0,0.0625,0,0,-0.01838235
0,26,0.0882353,0,0,0,0,0,0,0.02941176
0,27,0.0882353,0,0,0,0.0625,0,0,0.008578432
0,28,0.2647059,0,0,0,0.09375,0,0,0.0569853
0,29,0.1470588,0,0,0,0,0,0,0.04901961
0,30,0.2058824,0,0,0,0.0625,0,0,0.04779412
0,31,0.6470588,0,0.25,0,0.125,0,0,0.09068628
0,32,0.5,0,0.125,0,0,0,0,0.125
0,33,0.0882353,0,0,0,0,0,0,0.02941176
0,34,0.2058824,0,0.125,0,0.125,0,0,-0.01470588
0,35,0.1176471,0,0,0,0,0,0,0.03921569
0,36,0.3529412,0,0.125,0,0,0,0,0.0759804
0,37,0.05882353,0,0,0,0.0625,0,0,-0.00122549
0,38,0.2352941,0,0.125,0,0,0,0,0.03676471
0,39,0.2647059,0,0,0,0,0,0,0.0882353
0,40,0.0882353,0,0,0,0,0,0,0.02941176
0,41,0.0882353,0,0,0,0,0,0,0.02941176
0,42,0.3235294,0,0,0,0,0,0,0.1078431
0,43,0.3823529,0,0.125,0,0.08333334,0,0,0.05800654
0,44,0.5,0,0.125,0,0.08333334,0,0,0.09722222
0,45,0.1176471,0,0,0,0,0,0,0.03921569
0,46,0.3235294,0,0,0,0,0,0,0.1078431
0,47,0.05882353,0,0,0,0,0,0,0.01960784
0,48,0.0882353,0,0,0,0,0,0,0.02941176
0,49,0.4705882,0,0.375,0,0.08333334,0,0.04761905,0.004084967
0,50,0.05882353,0,0,0,0.0625,0,0,-0.00122549
0,51,0.5,0,0.25,0,0.08333334,0,0,0.05555556
0,52,0.4411765,0,0.125,0,0.125,0,0,0.06372549
0,53,0.5,0,0.5,0,0,0,0,0
0,54,0.4705882,0,0,0,0.0625,0,0,0.1360294
0,55,0.2941177,0,0.25,0,0,0,0,0.01470589
0,56,0.05882353,0,0,0,0,0,0,0.01960784
0,57,0.6176471,0,0.25,0,0,0,0,0.122549
0,58,0.1176471,0,0,0,0,0,0,0.03921569
0,59,0.4705882,0,0.25,0,0.0625,0,0,0.05269608
0,60,0.4117647,0,0.25,0,0,0,0,0.05392157
0,61,0.3529412,0,0.25,0,0.125,0,0.8571429,-0.007352938
0,62,0.7058824,0,0.25,0,0,0,0.2380952,0.1519608
0,63,0.1176471,0,0,0,0,0,0,0.03921569
0,64,0.5,0,0.375,0,0,0,0,0.04166667
0,65,0.6470588,0,0.5,0,0,0,0,0.04901962
0,66,0.5588235,0,0.25,0,0,0,0,0.1029412
0,67,0.4117647,0,0.125,0,0,0,0,0.09558824
0,68,0.5,0,0.25,0,0,0,0.4285714,0.08333334
0,69,0.5,0,0,0,0,0,0,0.1666667
0,70,0.05882353,0,0,0,0.0625,0,0,-0.00122549
0,71,0.2941177,0,0,0,0.0625,0,0,0.07720589
0,72,0.4117647,0,0.125,0,0,0,0,0.09558824
0,73,0.3529412,0,0.125,0,0,0,0,0.0759804
0,74,0.05882353,0,0,0,0.125,0,0,-0.02205882
0,75,0.2941177,0,0.125,0,0,0,0,0.05637255
0,76,0.5,0,0.25,0,0.0625,0,0,0.0625
0,77,0.6764706,0,0.125,0,0,0,0,0.1838235
0,78,0.5294118,0,0.25,0,0,0,0,0.09313726
0,79,0.05882353,0,0,0,0,0,0,0.01960784
0,80,0.0882353,0,0,0,0,0,0,0.02941176
0,81,0.0882353,0,0,0,0,0,0,0.02941176
0,82,0.5,0,0.375,0,0,0,0,0.04166667
0,83,0.5588235,0,0.375,0,0,0,0.02380952,0.06127451
0,84,0.0882353,0,0,0,0,0,0,0.02941176
0,85,0.2058824,0,0,0,0,0,0,0.06862745
0,86,0.0882353,0,0.125,0,0.0625,0,0.04761905,-0.03308823
0,87,0.5588235,0,0.375,0,0,0,0.02380952,0.06127451
0,88,0.6176471,0,0.25,0,0,0,0,0.122549
0,89,0.7058824,0,0.125,0,0,0,0.7142857,0.1936275
0,90,0.7058824,0,0.25,0,0,0,0.1904762,0.1519608
0,91,0.3823529,0,0.5,0,0,0,0.04761905,-0.03921568
0,92,0.1176471,0,0,0,0,0,0,0.03921569
0,93,0.5,0,0.375,0,0.0625,0,0,0.02083333
0,94,0.05882353,0,0,0,0,0,0,0.01960784
0,95,0.1470588,0,0,0,0.05,0,0,0.03235294
0,96,0.0882353,0,0,0,0,0,0,0.02941176
0,97,0.1764706,0,0.125,0,0,0,0,0.01715686
0,98,0.4411765,0,0,0,0.0625,0,0,0.1262255
0,99,0.2058824,0,0,0,0.125,0,0,0.02696078
1,0,0.6764706,0,0.375,0,0,0,0,0.1004902
1,1,0.6764706,0,0.375,0,0,0,0,0.1004902
1,2,0.5588235,0,0.25,0,0,0,0,0.1029412
1,3,0.5588235,0,0.25,0,0,0,0,0.1029412
1,4,0.5588235,0,0.25,0,0,0,0,0.1029412
1,5,0.5588235,0,0.25,0,0,0,0,0.1029412
1,6,0.5588235,0,0.25,0,0,0,0,0.1029412
1,7,0.5588235,0,0.25,0,0,0,0,0.1029412
1,8,0.5588235,0,0.25,0,0,0,0,0.1029412
1,9,0.4411765,0,0.125,0,0,0,0,0.1053922
1,10,0.4411765,0,0.125,0,0,0,0,0.1053922
1,11,0.3235294,0,0,0,0,0,0,0.1078431
1,12,0.3235294,0,0,0,0,0,0,0.1078431
1,13,0.3235294,0,0,0,0,0,0,0.1078431
1,14,0.3235294,0,0,0,0,0,0,0.1078431
1,15,0.3235294,0,0,0,0,0,0,0.1078431
1,16,0.3235294,0,0,0,0,0,0,0.1078431
1,17,0.7058824,0,0.375,0,0,0,0.7142857,0.1102941
1,18,0.5882353,0,0.25,0,0,0,0,0.1127451
1,19,0.4705882,0,0.125,0,0,0,0.5238095,0.1151961
1,20,0.4705882,0,0.125,0,0,0,0,0.1151961
1,21,0.5588235,0,0.125,0,0.08333334,0,0,0.1168301
1,22,0.6176471,0,0.25,0,0,0,0,0.122549
1,23,0.6176471,0,0.25,0,0,0,0,0.122549
1,24,0.6176471,0,0.25,0,0,0,0,0.122549
1,25,0.6176471,0,0.25,0,0,0,0,0.122549
1,26,0.6176471,0,0.25,0,0,0,0,0.122549
