Generation,ChromosomeIndex,Fitness_MainPathQuality,Fitness_Defense,Fitness_OnMainPath_EnemyTrap,Fitness_OnMainPath_Treasure,Fitness_BesideMainPath_EnemyTrap,Fitness_BesideMainPath_Treasure,Fitness_TwoPronged,Fitness_SumOfFitnessScore
Weight,-->,1,0,0,0,0,0,0,
MAX[1/ 1/ 1/ 0/ 0],min[1/ 1/ 4/ 1/ 1],,,,,,,,
0,0,0.3421053,0.25,0,0,0.1625,0,0,0.04490132
0,1,0.2368421,0.2222222,0,1,0.1904762,0,0,0.01159148
0,2,0.3947369,0,0,1,0,0,0,0.09868421
0,3,0.3421053,0.4166667,0.375,0,0.125,0.2,0,-0.03947368
0,4,0.05263158,0,0,0,0,0,0,0.01315789
0,5,0.2368421,0.25,0.375,0,0,0,0,-0.03453947
0,6,0.3157895,0,0,0,0.0625,0,0,0.06332237
0,7,0.3421053,0,0,0,0.25,0,0,0.02302632
0,8,0.3947369,0.4166667,0.125,0,0.0625,0.4,0,0.05180921
0,9,0.05263158,0.3611111,0,0,0.0625,0,0,-0.002467105
0,10,0.2894737,0,0,0,0.0625,0,0,0.05674342
0,11,0.1842105,0.25,0.125,0,0,0,0,0.01480263
0,12,0.3421053,0,0.125,0,0.1125,0,0.1505847,0.06379748
0,13,0.3947369,0,0.125,0,0.2291667,0,0.1428571,0.04585683
0,14,0.2368421,0,0,0,0.14375,0,0,0.02327303
0,15,0.3157895,0,0.125,0,0,0,0,0.04769737
0,16,0.2631579,0,0,1,0,0,0,0.06578948
0,17,0.3421053,0.25,0,0,0.1083333,0,0,0.05844298
0,18,0.3421053,0,0,0,0.04166667,0,0,0.07510965
0,19,0.05263158,0,0,0,0,0,0,0.01315789
0,20,0.2631579,0.25,0.125,0,0.0625,0,0,0.01891448
0,21,0.3157895,0,0.125,0,0.0625,0,0,0.03207237
0,22,0.07894737,0,0,0,0.04166667,0,0,0.009320174
0,23,0.05263158,0,0,0,0,0,0,0.01315789
0,24,0.05263158,0,0,0,0,0,0,0.01315789
0,25,0.3157895,0,0.125,1,0,0,0,0.04769737
0,26,0.3157895,0,0,0,0.0625,0,0,0.06332237
0,27,0.05263158,0,0,0,0,0,0,0.01315789
0,28,0.368421,0.4722222,0.375,0,0.1041667,0,0,-0.02768641
0,29,0.05263158,0,0,0,0.02083333,0,0,0.007949561
0,30,0.2631579,0,0.25,0,0.08333334,0,0.0952381,0.006265666
0,31,0.3421053,0.2222222,0.25,1,0.0625,0,0.0812908,0.02772402
0,32,0.2894737,0.3611111,0.125,0,0.1,0,0.06734351,0.0329543
0,33,0.3947369,0,0.125,0,0.08333334,0,0.0952381,0.0704104
0,34,0.3421053,0.3611111,0.125,0,0,0.4285714,0,0.05427632
0,35,0.1578947,0,0,0,0,0,0,0.03947368
0,36,0.2894737,0,0.125,1,0,0,0.1064794,0.06773827
0,37,0.131579,0,0.125,0,0,0,0,0.001644738
0,38,0.2368421,0.3611111,0,0,0.05357143,0,0,0.04581767
0,39,0.3421053,0.25,0.125,0,0.075,0,0,0.03552632
0,40,0.1578947,0,0,0,0.05,0,0,0.02697368
0,41,0.05263158,0.25,0,0,0,1,0,0.01315789
0,42,0.05263158,0.3611111,0,0,0,0,0,0.01315789
0,43,0.05263158,0,0,0,0,0,0,0.01315789
