Generation,ChromosomeIndex,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,Fitness_SumOfFitnessScore
Weight,-->,1,0,1,
Tactic_Bait,Tactic_Ambush,Tactic_TwoProngedAttack,Tactic_Defense,Tactic_Clash,
False * 1,True * 1,False * 1,False * 1,False * 1,
0,0,0.45,0.15,0.7272727,0.3924243
0,1,0.4,0.1142857,0.5454546,0.3151515
0,2,0.3870968,0.1290323,0.1052632,0.16412
0,3,0.25,0.34375,0.7,0.3166667
0,4,0.1176471,0.05882353,0.5,0.2058824
0,5,0.5128205,0.05128205,0.3181818,0.2770008
0,6,0.2424242,0.2727273,0.1818182,0.1414142
0,7,0.1714286,0.1714286,0.5185185,0.2299824
0,8,0.2580645,0.2903226,0.5263158,0.2614601
0,9,0.2857143,0.1428571,0.4210526,0.235589
0,10,0.4137931,0.137931,0.7647059,0.392833
0,11,0.2777778,0.2222222,0.2608696,0.1795491
0,12,0.3589744,0.1794872,0.6956522,0.3515422
0,13,0.1935484,0.09677419,0.4166667,0.203405
0,14,0.2857143,0.4285714,0.4375,0.2410714
0,15,0.137931,0.137931,0.2916667,0.1431992
0,16,0.3939394,0.1212121,0.5,0.2979798
0,17,0.3703704,0.1851852,0.4375,0.2692901
0,18,0.3823529,0.05882353,0.3636364,0.2486631
0,19,0.3225806,0.06451613,0.2272727,0.1832845
0,20,0.4242424,0.06060606,0.0952381,0.1731602
0,21,0.1935484,0.1935484,0.3043478,0.1659654
0,22,0.1481481,0.1481481,0.1818182,0.1099888
0,23,0.1875,0.125,0.52,0.2358333
0,24,0.1538462,0.3461539,0.4444444,0.1994302
0,25,0.4242424,0.1212121,0.4736842,0.2993089
0,26,0.1875,0.15625,0.2916667,0.1597222
0,27,0.368421,0.2105263,0.1363636,0.1682616
0,28,0.4848485,0.1818182,0.2941177,0.2596554
0,29,0.1111111,0.1666667,0.6333333,0.2481481
0,30,0.1935484,0.06451613,0.08,0.09118279
0,31,0.6470588,0,0.625,0.4240196
0,32,0.2142857,0.1428571,0.2857143,0.1666667
0,33,0.4736842,0.05263158,0.8636364,0.4457735
0,34,0.3636364,0.1212121,0.2,0.1878788
0,35,0.368421,0.1578947,0.25,0.2061404
0,36,0.4242424,0.06060606,0.5714286,0.3318903
0,37,0.3333333,0.2083333,0.2666667,0.2
0,38,0.1428571,0.1428571,0.1304348,0.09109731
0,39,0.2285714,0.05714286,0.4285714,0.2190476
0,40,0.2941177,0.1176471,0.6666667,0.3202614
0,41,0.4390244,0.1463415,0.4782609,0.3057618
0,42,0.4444444,0.2777778,0.1764706,0.2069717
0,43,0.2941177,0.1470588,0.5652174,0.286445
0,44,0.2142857,0.3571429,0.5,0.2380952
0,45,0.3125,0.125,0.5454546,0.2859848
0,46,0.25,0.21875,0.4545455,0.2348485
0,47,0.25,0.3125,0.35,0.2
0,48,0.3428572,0.05714286,0.6521739,0.331677
0,49,0.2758621,0.2068966,0.55,0.2752874
0,50,0,0.06451613,0.03333334,0.01111111
0,51,0.2564103,0.05128205,0.8666667,0.374359
0,52,0.5142857,0.3142857,0.6428571,0.3857143
0,53,0.5128205,0.05128205,0.5454546,0.3527584
0,54,0.3030303,0.06060606,0.2083333,0.1704545
0,55,0,0.1481481,0.04,0.01333333
0,56,0.25,0.4375,0.2777778,0.1759259
0,57,0.4516129,0.1935484,0.5,0.3172043
0,58,0.4117647,0.1470588,0.15,0.1872549
0,59,0.1290323,0.1935484,0.4166667,0.1818996
0,60,0.1290323,0.1935484,0.16,0.09634408
0,61,0.137931,0.3103448,0.3333333,0.1570881
0,62,0.3030303,0.2121212,0.5714286,0.2914863
0,63,0.2777778,0.25,0.6086956,0.2954911
0,64,0.4324324,0.1621622,0.4761905,0.3028743
0,65,0.1764706,0.05882353,0.6785714,0.285014
0,66,0.1538462,0.1538462,0.3333333,0.1623932
0,67,0.5,0.1111111,0.8947368,0.4649123
0,68,0.3888889,0.1111111,0.7826087,0.3904992
0,69,0.3589744,0.05128205,0.1481481,0.1690408
0,70,0.2307692,0.2692308,0.6470588,0.2926094
0,71,0.1428571,0.25,0.2380952,0.1269841
0,72,0.3157895,0.1578947,0.72,0.3452632
0,73,0.1666667,0.3333333,0.28,0.1488889
0,74,0.2941177,0.1764706,0.2608696,0.1849957
0,75,0.25,0.1,0.6666667,0.3055556
