Generation,ChromosomeIndex,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,Fitness_SumOfFitnessScore
Weight,-->,1,0,1,
Tactic_Bait,Tactic_Ambush,Tactic_TwoProngedAttack,Tactic_Defense,Tactic_Clash,
True * 1,False * 1,False * 1,False * 1,False * 1,
1,96,0.4878049,0,0.9583333,0.4820461
1,97,0.4878049,0,0.9583333,0.4820461
1,98,0.6341463,0.1219512,0.8125,0.4822154
1,99,0.5365854,0.1707317,0.9444444,0.4936766
2,0,0.3125,0.0625,0.8695652,0.3940217
2,1,0.4864865,0.1351351,0.7,0.3954955
2,2,0.4864865,0.1351351,0.7,0.3954955
2,3,0.4864865,0.1351351,0.7,0.3954955
2,4,0.4102564,0,0.7777778,0.3960114
2,5,0.5263158,0.131579,0.6666667,0.3976608
2,6,0.4736842,0.07894737,0.7272727,0.400319
2,7,0.5945946,0.05405406,0.6111111,0.4019019
2,8,0.5945946,0.05405406,0.6111111,0.4019019
2,9,0.5945946,0.05405406,0.6111111,0.4019019
2,10,0.5945946,0.05405406,0.6111111,0.4019019
2,11,0.5945946,0.05405406,0.6111111,0.4019019
2,12,0.5945946,0.05405406,0.6111111,0.4019019
2,13,0.5945946,0.05405406,0.6111111,0.4019019
2,14,0.4390244,0.04878049,0.7692308,0.4027517
2,15,0.5789474,0.05263158,0.6315789,0.4035088
2,16,0.5263158,0.131579,0.6842105,0.4035088
2,17,0.5263158,0.131579,0.6842105,0.4035088
2,18,0.5263158,0.131579,0.6842105,0.4035088
2,19,0.5263158,0.131579,0.6842105,0.4035088
2,20,0.5263158,0.131579,0.6842105,0.4035088
2,21,0.4285714,0,0.7857143,0.4047619
2,22,0.375,0.1875,0.8421053,0.4057018
2,23,0.4444444,0.05555556,0.7727273,0.4057239
2,24,0.4102564,0.05128205,0.8076923,0.4059829
2,25,0.4571429,0.05714286,0.7619048,0.4063492
2,26,0.3870968,0.1935484,0.8333333,0.40681
2,27,0.3870968,0.1935484,0.8333333,0.40681
2,28,0.3870968,0.1935484,0.8333333,0.40681
2,29,0.3870968,0.1935484,0.8333333,0.40681
2,30,0.3870968,0.1935484,0.8333333,0.40681
2,31,0.3870968,0.1935484,0.8333333,0.40681
2,32,0.3870968,0.1935484,0.8333333,0.40681
2,33,0.3870968,0.1935484,0.8333333,0.40681
2,34,0.3870968,0.1935484,0.8333333,0.40681
2,35,0.3870968,0.1935484,0.8333333,0.40681
2,36,0.3870968,0.1935484,0.8333333,0.40681
2,37,0.3870968,0.1935484,0.8333333,0.40681
