Generation,ChromosomeIndex,Fitness_MainPathQuality,Fitness_Defense,Fitness_OnMainPath_EnemyTrap,Fitness_OnMainPath_Treasure,Fitness_BesideMainPath_EnemyTrap,Fitness_BesideMainPath_Treasure,Fitness_TwoPronged,Fitness_SumOfFitnessScore
Weight,-->,1,0,0,0,0,0,0,
MAX[1/ 1/ 1/ 0/ 1],min[1/ 1/ 4/ 1/ 1],,,,,,,,
0,0,0.1,0.3611111,0,0,0,0,0,0.1537037
0,1,0.075,0.4722222,0,0,0,0,0,0.1824074
0,2,0.225,0.25,0.25,0,0.09375,0.3333333,0.1705304,0.1583333
0,3,0.225,0.25,0,0,0.046875,0.5714286,0,0.1583333
0,4,0.05,0.25,0,0,0,0,0,0.1
0,5,0.325,0.1111111,0.375,1,0,0,0,0.4787037
0,6,0.05,0.25,0,0,0.05,0,0,0.1
0,7,0.05,0.3611111,0,0,0,0,0,0.137037
0,8,0.1,0.25,0,0,0,0,0,0.1166667
0,9,0.325,0,0,1,0.1428571,0,0,0.4416667
0,10,0.25,0.3611111,0.25,0,0.1160714,0,0,0.2037037
0,11,0.05,0.3611111,0,0,0,0,0,0.137037
0,12,0.075,0.3611111,0.25,0,0.04166667,0,0,0.1453704
0,13,0.25,0.25,0.125,0,0.1071429,0,0,0.1666667
0,14,0.35,0.2777778,0.125,1,0.1607143,0,0.3251632,0.5425926
0,15,0.35,0,0,1,0.2375,0,0.4517539,0.45
0,16,0.2,0,0,1,0,0,0,0.4
0,17,0.225,0.25,0.125,0,0,0,0,0.1583333
0,18,0.175,0.25,0,0,0.1035714,0,0,0.1416667
0,19,0.3,0.3611111,0.25,0,0.075,0.5,0.1246683,0.2203704
0,20,0.225,0.25,0.25,0,0.1473214,0,0.07704923,0.1583333
0,21,0.075,0.3611111,0,0,0,0,0,0.1453704
0,22,0.1,0.4722222,0,0,0,0,0,0.1907407
0,23,0.225,0.3055556,0,0,0.1785714,0,0,0.1768519
0,24,0.275,0.25,0.125,0,0.075,0.2857143,0,0.175
0,25,0.325,0.3333333,0.125,1,0.16875,0,0.1705304,0.5527778
0,26,0.25,0.25,0,0,0.05,0.3333333,0,0.1666667
0,27,0.3,0.3611111,0.25,0,0.07083333,0,0.1428571,0.2203704
0,28,0.05,0.3611111,0,0,0,0,0,0.137037
0,29,0.35,0.25,0,0,0.02083333,0,0,0.2
0,30,0.05,0.3611111,0,0,0.025,0,0,0.137037
0,31,0.225,0.5833334,0.125,0,0,0,0.07529233,0.2694445
0,32,0.275,0.25,0.25,0,0.04166667,0,0,0.175
