Generation,ChromosomeIndex,Fitness_MainPathQuality,Fitness_Defense,Fitness_OnMainPath_EnemyTrap,Fitness_OnMainPath_Treasure,Fitness_BesideMainPath_EnemyTrap,Fitness_BesideMainPath_Treasure,Fitness_TwoPronged,Fitness_SumOfFitnessScore
Weight,-->,1,0,0,0,0,0,0,
MAX[1/ 1/ 1/ 0/ 0],min[1/ 1/ 4/ 1/ 1],,,,,,,,
0,0,0.09302326,0,0.125,0,0.07291667,0,0.1428571,0.009490933
0,1,0.1395349,0.4722222,0,0,0,0,0,0.03488372
0,2,0.1162791,0,0,0,0,0,0,0.02906977
0,3,0.2093023,0,0,0,0.109375,0,0,0.02498183
0,4,0.255814,0.25,0,0,0.08333334,0,0,0.04312015
0,5,0.2325581,0.3611111,0.25,0,0.0625,0,0,-0.01998546
0,6,0.04651163,0.3611111,0,0,0.05,0,0,-0.0008720933
0,7,0.372093,0,0,0,0.0625,0,0,0.07739826
0,8,0.2325581,0,0.125,0,0.05654762,0,0.3868146,0.1094563
0,9,0.3023256,0.25,0.25,0,0.1369048,0,0.1904762,0.02647425
0,10,0.3953488,0.25,0,0,0.08333334,0,0,0.07800388
0,11,0.1860465,0,0.125,0,0,0,0,0.01526163
0,12,0.3488372,0,0,0,0.08333334,0,0,0.06637596
0,13,0.4883721,0.25,0.125,0,0.0625,0.6,0,0.07521802
0,14,0.3023256,0.25,0,0,0.15,0,0,0.03808139
0,15,0.1860465,0,0,0,0,0,0,0.04651163
0,16,0.4418605,0.1111111,0.375,1,0.08333334,0,0.02380952,0.001834164
0,17,0.1395349,0.3611111,0,0,0.04166667,0,0,0.02446705
0,18,0.09302326,0.3055556,0,0,0,0,0,0.02325581
0,19,0.2325581,0.3611111,0.125,0,0,0,0.0952381,0.05069906
0,20,0.5116279,0,0.375,0,0,0,0,0.03415698
0,21,0.1860465,0.3611111,0,0,0,0,0,0.04651163
0,22,0.3023256,0.3611111,0.25,0,0.08333334,0,0,-0.00775194
0,23,0.3023256,0.4166667,0.25,0,0.046875,0.4285714,0,0.001362644
0,24,0.1860465,0.25,0,0,0,0.25,0,0.04651163
0,25,0.1860465,0.25,0,0,0.05,0,0,0.03401163
0,26,0.3255814,0.25,0.125,0,0.15,0,0,0.01264535
0,27,0.1162791,0.3611111,0,0,0,0,0,0.02906977
0,28,0.3255814,0.25,0,0,0.025,0,0,0.07514535
0,29,0.04651163,0.3611111,0,0,0.0625,0,0,-0.003997093
0,30,0.3023256,0.25,0.125,0,0.1083333,0.6,0.06734351,0.03408394
0,31,0.255814,0,0,0,0.0625,0,0,0.04832849
0,32,0.06976745,0.4166667,0.125,0,0.02083333,0,0,-0.01901647
0,33,0.3953488,0.25,0,0,0,0,0,0.09883721
0,34,0.1395349,0.3611111,0.125,0,0.05357143,0,0,-0.009759135
0,35,0.04651163,0,0,0,0,0,0,0.01162791
0,36,0.1162791,0.3611111,0.125,0,0,0,0,-0.002180232
0,37,0.4651163,0,0,0,0.125,0,0,0.08502907
0,38,0.2325581,0,0,0,0,0,0,0.05813954
0,39,0.2790698,0.3611111,0.125,0,0,0.6666667,0,0.03851745
0,40,0.4883721,0,0,0,0,0,0,0.122093
0,41,0.1627907,0,0.125,0,0,0,0,0.009447675
