Generation,ChromosomeIndex,Fitness_MainPathQuality,Fitness_Defense,Fitness_OnMainPath_EnemyTrap,Fitness_OnMainPath_Treasure,Fitness_BesideMainPath_EnemyTrap,Fitness_BesideMainPath_Treasure,Fitness_TwoPronged,Fitness_SumOfFitnessScore
Weight,-->,1,0,0,0,0,0,0,
MAX[1/ 1/ 1/ 0/ 0],min[1/ 1/ 4/ 1/ 1],,,,,,,,
0,0,0.2424242,0,0,0,0,0,0,0.08080808
0,1,0.5454546,0,0.5,1,0,0,0.1428571,0.3484848
0,2,0.5757576,0,0.25,0,0.15625,0,0.02380952,0.3273359
0,3,0.4848485,0,0.125,0,0.1666667,0,0,0.2588384
0,4,0.5757576,0.05555556,0.375,1,0,0,0,0.3169192
0,5,0.2121212,0.3055556,0,0,0.04166667,0,0,0.08459596
0,6,0.7575758,0,0.25,0,0.25,0,0,0.4191919
0,7,0.6969697,0,0.375,0,0.09375,0,0,0.3885732
0,8,0.2424242,0,0,0,0,0,0,0.08080808
0,9,0.5151515,0,0,1,0.04166667,0,0,0.1856061
0,10,0.6363636,0,0.375,1,0,0,0.1428571,0.3371212
0,11,0.1515152,0.25,0,0,0,0,0,0.05050505
0,12,0.06060606,0.25,0,0,0,0,0,0.02020202
0,13,0.6363636,0,0.25,0,0,0,0,0.2954545
0,14,0.1212121,0.25,0,0,0,0,0,0.04040404
0,15,0.1212121,0,0,0,0,0,0,0.04040404
0,16,0.1212121,0,0.25,0,0,0,0,0.1237374
0,17,0.7878788,0,0.5,0,0,0,0,0.4292929
0,18,0.1515152,0,0,0,0,0,0,0.05050505
0,19,0.2727273,0,0,0,0.125,0,0,0.1325758
0,20,0.6666667,0,0.25,0,0,0,0,0.3055556
0,21,0.5151515,0.1111111,0.25,1,0,0,0,0.2550505
0,22,0.09090909,0.3611111,0,0,0,0,0,0.03030303
0,23,0.09090909,0.3611111,0,0,0,0,0,0.03030303
0,24,0.1818182,0,0,0,0,0,0,0.06060606
0,25,0.6969697,0.05555556,0.375,1,0,0,0,0.3573232
0,26,0.2121212,0,0.125,0,0.08333334,0,0,0.1401515
0,27,0.8181818,0.25,0.5,0,0,0.6666667,0,0.4393939
0,28,0.4545455,0,0.25,0,0.0625,0,0,0.2556818
0,29,0.06060606,0,0,0,0,0,0,0.02020202
0,30,0.09090909,0.25,0,0,0.075,0,0,0.05530303
0,31,0.5454546,0,0,0,0.08333334,0,0.5714286,0.209596
0,32,0.2121212,0,0,0,0,0,0,0.07070708
0,33,0.1818182,0.25,0,0,0,0,0,0.06060606
0,34,0.06060606,0.25,0,0,0.04166667,0,0,0.03409091
0,35,0.6363636,0,0.25,0,0,0,0,0.2954545
0,36,0.6363636,0.25,0.375,0,0,0,0,0.3371212
0,37,0.6969697,0,0.375,0,0,0,0,0.3573232
0,38,0.1818182,0.25,0,0,0,0,0,0.06060606
0,39,0.5757576,0,0.25,0,0,0,0,0.2752525
0,40,0.1515152,0,0.125,0,0,0,0,0.09217172
0,41,0.7878788,0,0.25,0,0,0,0,0.3459596
0,42,0.4545455,0,0.25,0,0,0,0,0.2348485
0,43,0.1515152,0.25,0,0,0,0,0,0.05050505
0,44,0.2727273,0,0,0,0,0,0,0.09090909
0,45,0.3636364,0.25,0,0,0,0,0,0.1212121
