Generation,ChromosomeIndex,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,Fitness_SumOfFitnessScore
Weight,-->,0,0,1,
Tactic_Bait,Tactic_Ambush,Tactic_TwoProngedAttack,Tactic_Defense,Tactic_Clash,
False * 1,False * 1,False * 1,True * 1,False * 1,
0,0,0.1333333,0.2333333,0.173913,0.05797102
0,1,0.1714286,0.1714286,0.6666667,0.2222222
0,2,0.5555556,0,0.8421053,0.2807018
0,3,0.1333333,0.2666667,0.1304348,0.04347826
0,4,0.1818182,0.2424242,0.1666667,0.05555556
0,5,0,0.2222222,0.125,0.04166667
0,6,0.3243243,0.1351351,0.52,0.1733333
0,7,0.4242424,0.3636364,0.6875,0.2291667
0,8,0.3703704,0.4444444,0.2307692,0.07692308
0,9,0.2962963,0.2222222,0.05555556,0.01851852
0,10,0.1714286,0.1428571,0.7407407,0.2469136
0,11,0.2857143,0.1714286,0.7083333,0.2361111
0,12,0.1111111,0.25,0.3928571,0.1309524
0,13,0.125,0.21875,0.12,0.04
0,14,0.5806451,0.1290323,0.3333333,0.1111111
0,15,0.2285714,0.2285714,0.36,0.12
0,16,0.3125,0.3125,0.7777778,0.2592593
0,17,0.2857143,0.2,0.5454546,0.1818182
0,18,0.3125,0.3125,0.2105263,0.07017544
0,19,0.2758621,0.137931,0.2380952,0.07936508
0,20,0.2758621,0.2413793,0.2631579,0.0877193
0,21,0,0.4090909,0.05882353,0.01960784
0,22,0.4285714,0.1785714,0.125,0.04166667
0,23,0.4736842,0,0.8260869,0.2753623
0,24,0.2758621,0.1724138,0.45,0.15
0,25,0.1818182,0.2424242,0.25,0.08333334
0,26,0.2352941,0.1176471,0.4230769,0.1410256
0,27,0.1764706,0.05882353,0.4285714,0.1428571
0,28,0.5454546,0.1212121,0.1176471,0.03921569
0,29,0.3783784,0.1891892,0.8571429,0.2857143
0,30,0.2666667,0.2,0.04761905,0.01587302
0,31,0.2666667,0.1333333,0.04545455,0.01515152
0,32,0.1428571,0.1071429,0.3043478,0.1014493
0,33,0.5945946,0,0.2631579,0.0877193
0,34,0.1538462,0.2307692,0.15,0.05
0,35,0.1333333,0.5,0.3157895,0.1052632
0,36,0.3333333,0.3666667,0.2,0.06666667
0,37,0.4375,0.28125,0.4,0.1333333
0,38,0.1212121,0.1818182,0.2592593,0.08641975
0,39,0.125,0.21875,0.12,0.04
0,40,0.3448276,0.2758621,0.1764706,0.05882353
0,41,0.6315789,0.05263158,0.3529412,0.1176471
0,42,0.2068966,0.3103448,0.2105263,0.07017544
0,43,0.1538462,0.07692308,0.1363636,0.04545455
0,44,0.2941177,0.05882353,0.44,0.1466667
0,45,0,0.3666667,0.1666667,0.05555556
0,46,0.3448276,0.3448276,0.4375,0.1458333
0,47,0.1333333,0.3666667,0.2857143,0.0952381
0,48,0.3333333,0.06666667,0.2380952,0.07936508
0,49,0.16,0.4,0.3529412,0.1176471
0,50,0.3636364,0.2727273,0.5555556,0.1851852
0,51,0.5,0.2222222,0.5,0.1666667
0,52,0.24,0.08,0.3157895,0.1052632
0,53,0.2068966,0.2758621,0.15,0.05
0,54,0.3448276,0.2758621,0.4705882,0.1568628
0,55,0.2857143,0.07142857,0.1428571,0.04761905
0,56,0.2941177,0.05882353,0.52,0.1733333
0,57,0.4324324,0.1891892,0.0952381,0.03174603
0,58,0.3448276,0.3103448,0.1333333,0.04444445
0,59,0.1290323,0.2580645,0.2083333,0.06944444
0,60,0.3428572,0.2,0.3333333,0.1111111
0,61,0.3636364,0.1818182,0.25,0.08333334
0,62,0.2564103,0.05128205,0.6,0.2
0,63,0,0.1481481,0.12,0.04
0,64,0.1290323,0.3548387,0.5454546,0.1818182
0,65,0.2580645,0.3225806,0.4736842,0.1578947
0,66,0.4324324,0.1621622,0.5714286,0.1904762
0,67,0.3333333,0.1666667,0.4736842,0.1578947
0,68,0.4864865,0.1081081,0.2380952,0.07936508
0,69,0.3157895,0.1052632,0.5769231,0.1923077
0,70,0.3225806,0.1612903,0.65,0.2166667
0,71,0.1333333,0.2666667,0.2173913,0.07246377
0,72,0.1935484,0.3225806,0.1904762,0.06349207
0,73,0.1875,0.59375,0.25,0.08333334
0,74,0.5142857,0.3142857,0.6923077,0.2307692
0,75,0.6666667,0.09090909,0.1538462,0.05128205
0,76,0.4848485,0.2424242,0.6875,0.2291667
0,77,0.1481481,0.2222222,0.0952381,0.03174603
0,78,0.173913,0.4782609,0.1538462,0.05128205
0,79,0.16,0.4,0.3529412,0.1176471
0,80,0.5294118,0.1764706,0.7058824,0.2352941
0,81,0.25,0.28125,0.0952381,0.03174603
0,82,0.4210526,0.2368421,0.75,0.25
0,83,0.4444444,0.1388889,0.8,0.2666667
0,84,0.3529412,0.05882353,0.3478261,0.115942
0,85,0.2857143,0,0.5,0.1666667
0,86,0.1333333,0.2666667,0.6521739,0.2173913
0,87,0.4242424,0.1212121,0.6,0.2
0,88,0.2941177,0.1764706,0.08695652,0.02898551
0,89,0.3333333,0.2666667,0.2941177,0.09803922
0,90,0.3333333,0.05555556,0.3846154,0.1282051
0,91,0.2857143,0.25,0.1666667,0.05555556
0,92,0.6818182,0,0.952381,0.3174603
0,93,0.2285714,0.05714286,0.2857143,0.0952381
0,94,0.173913,0,0.05,0.01666667
0,95,0.1481481,0.3333333,0.1578947,0.05263158
0,96,0.2777778,0.08333334,0.2692308,0.08974359
0,97,0.3888889,0.05555556,0.375,0.125
0,98,0.2857143,0.05714286,0.1153846,0.03846154
0,99,0.1111111,0.05555556,0.75,0.25
1,0,0.3636364,0.2727273,0.5555556,0.1851852
1,1,0.3243243,0.1081081,0.56,0.1866667
1,2,0.4324324,0.1621622,0.5714286,0.1904762
1,3,0.4117647,0.1176471,0.5714286,0.1904762
1,4,0.3157895,0.1052632,0.5769231,0.1923077
1,5,0.2564103,0.05128205,0.6,0.2
1,6,0.4242424,0.1212121,0.6,0.2
1,7,0.5,0.25,0.6,0.2
1,8,0.2564103,0.05128205,0.6,0.2
1,9,0.2564103,0.05128205,0.6,0.2
1,10,0.4375,0.15625,0.6111111,0.2037037
1,11,0.6153846,0.05128205,0.6111111,0.2037037
1,12,0.375,0.15625,0.6315789,0.2105263
1,13,0.4117647,0.3529412,0.6470588,0.2156863
1,14,0.3225806,0.1612903,0.65,0.2166667
1,15,0.3125,0.21875,0.65,0.2166667
1,16,0.1333333,0.2666667,0.6521739,0.2173913
1,17,0.4,0.05714286,0.6521739,0.2173913
1,18,0.1333333,0.2666667,0.6521739,0.2173913
1,19,0.1333333,0.2666667,0.6521739,0.2173913
1,20,0.1714286,0.1714286,0.6666667,0.2222222
1,21,0.1714286,0.1714286,0.6666667,0.2222222
1,22,0.1714286,0.1714286,0.6666667,0.2222222
1,23,0.3333333,0.1388889,0.6818182,0.2272727
1,24,0.2,0.1666667,0.6818182,0.2272727
1,25,0.4117647,0.05882353,0.6818182,0.2272727
1,26,0.4242424,0.3636364,0.6875,0.2291667
1,27,0.4848485,0.2424242,0.6875,0.2291667
1,28,0.4375,0.28125,0.6875,0.2291667
1,29,0.4705882,0.2941177,0.6875,0.2291667
1,30,0.4242424,0.3636364,0.6875,0.2291667
1,31,0.4242424,0.3636364,0.6875,0.2291667
1,32,0.5142857,0.3142857,0.6923077,0.2307692
1,33,0.5294118,0.2941177,0.6923077,0.2307692
1,34,0.5142857,0.3142857,0.6923077,0.2307692
1,35,0.5142857,0.3142857,0.6923077,0.2307692
1,36,0.5142857,0.3142857,0.6923077,0.2307692
1,37,0.5142857,0.3142857,0.6923077,0.2307692
1,38,0.5294118,0.1764706,0.7058824,0.2352941
1,39,0.5454546,0.1212121,0.7058824,0.2352941
1,40,0.5294118,0.1764706,0.7058824,0.2352941
1,41,0.5294118,0.1764706,0.7058824,0.2352941
1,42,0.2857143,0.1714286,0.7083333,0.2361111
1,43,0.2857143,0.1714286,0.7083333,0.2361111
1,44,0.2857143,0.1714286,0.7083333,0.2361111
1,45,0.2857143,0.1714286,0.7083333,0.2361111
1,46,0.2857143,0.1714286,0.7083333,0.2361111
1,47,0.2857143,0.1714286,0.7083333,0.2361111
1,48,0.2857143,0.1714286,0.7083333,0.2361111
1,49,0.4705882,0.3235294,0.7142857,0.2380952
