Generation,ChromosomeIndex,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,Fitness_SumOfFitnessScore
Weight,-->,1,1,1,
Tactic_Bait,Tactic_Ambush,Tactic_TwoProngedAttack,Tactic_Defense,Tactic_Clash,
False * 1,False * 1,False * 1,True * 1,False * 1,
0,0,0.4444444,0.05555556,0.7272727,0.4090909
0,1,0.1142857,0.2,0.1428571,0.152381
0,2,0.1176471,0,0.6774194,0.2650221
0,3,0.6111111,0.1388889,0.7857143,0.5119048
0,4,0,0.3571429,0.04347826,0.1335404
0,5,0.4857143,0.05714286,0.6,0.3809524
0,6,0.2580645,0.2258064,0.3809524,0.2882744
0,7,0.3333333,0.1333333,0.15,0.2055556
0,8,0,0.07407407,0.03846154,0.03751187
0,9,0.4242424,0.1818182,0.1052632,0.2371079
0,10,0.3225806,0.1935484,0.3,0.272043
0,11,0.137931,0.2758621,0.5,0.3045977
0,12,0.3870968,0.1935484,0.2105263,0.2637238
0,13,0.4827586,0.137931,0.125,0.2485632
0,14,0.1290323,0.1935484,0.6,0.3075269
0,15,0.3030303,0.06060606,0.5833333,0.3156566
0,16,0.3428572,0.1142857,0.7391304,0.3987578
0,17,0.3157895,0.3157895,0.9047619,0.5121136
0,18,0.4848485,0.2121212,0.1875,0.2948232
0,19,0.2222222,0.2222222,0.32,0.2548148
0,20,0.3125,0.28125,0.2631579,0.285636
0,21,0.2,0.2333333,0.0952381,0.1761905
0,22,0.1290323,0.06451613,0.2592593,0.1509359
0,23,0.6363636,0,0.9047619,0.5137085
0,24,0.2727273,0.09090909,0.5,0.2878788
0,25,0.2222222,0.2962963,0.2352941,0.2512709
0,26,0.2,0.2333333,0.6666667,0.3666667
0,27,0.3529412,0.1176471,0.5652174,0.3452685
0,28,0.4,0.06666667,0.6315789,0.3660819
0,29,0.1935484,0.06451613,0.2,0.1526882
0,30,0,0.3103448,0.1666667,0.1590038
0,31,0.2666667,0.3333333,0.368421,0.322807
0,32,0.375,0.0625,0.4761905,0.3045635
0,33,0.2580645,0.3225806,0.1578947,0.24618
0,34,0.3125,0.125,0.4545455,0.2973485
0,35,0.375,0,0.5217391,0.298913
0,36,0.2631579,0.1578947,0.4074074,0.2761534
