Generation,ChromosomeIndex,Fitness_MainPathQuality,Fitness_Defense,Fitness_OnMainPath_EnemyTrap,Fitness_OnMainPath_Treasure,Fitness_BesideMainPath_EnemyTrap,Fitness_BesideMainPath_Treasure,Fitness_TwoPronged,Fitness_SumOfFitnessScore
Weight,-->,1,0,0,0,0,0,0,
MAX[1/ 1/ 1/ 0/ 0],min[1/ 1/ 4/ 1/ 0],,,,,,,,
0,0,0.6451613,0,0.625,0,0,0,0.04761905,0.006720424
0,1,0.1290323,0,0.125,0,0.09375,0,0.02380952,-0.02990592
0,2,0.6451613,0,0.25,0,0,0,0.04761905,0.1317204
0,3,0.1612903,0,0.125,0,0,0,0,0.01209677
0,4,0.2580645,0,0,0,0,0,0,0.08602151
0,5,0.6129032,0,0,0,0,0,0,0.2043011
0,6,0.1612903,0,0,0,0,0,0,0.05376344
0,7,0.516129,0,0,0,0,0,0,0.172043
0,8,0.5806451,0,0.125,0,0,0,0,0.1518817
0,9,0.6451613,0,0.25,0,0.25,0,0.1904762,0.04838709
0,10,0.06451613,0,0,0,0,0,0,0.02150538
0,11,0.6451613,0,0,0,0.08333334,0,0,0.187276
0,12,0.4516129,0,0.375,0,0.1875,0,0.1428571,-0.03696237
0,13,0.483871,0,0.375,0,0,0,0,0.03629032
0,14,0.483871,0,0.5,0,0.125,0,0.1428571,-0.04704301
0,15,0.09677419,0,0,0,0,0,0,0.03225806
0,16,0.6129032,0,0.25,0,0.0625,0,0,0.1001344
0,17,0.09677419,0,0,0,0.1041667,0,0,-0.00246416
0,18,0.4193548,0,0.125,0,0,0,0,0.09811828
0,19,0.6129032,0,0.5,0,0,0,0.1666667,0.03763441
0,20,0.09677419,0,0.125,0,0,0,0,-0.009408603
0,21,0.3225806,0,0,0,0,0,0,0.1075269
0,22,0.1290323,0,0.375,0,0,0,0,-0.08198925
0,23,0.483871,0,0.25,0,0,0,0,0.07795698
0,24,0.5483871,0,0.375,0,0,0,0,0.0577957
0,25,0.2903226,0,0.125,0,0,0,0.04761905,0.05510752
0,26,0.6451613,0,0.25,0,0,0,0,0.1317204
0,27,0.06451613,0,0,0,0,0,0,0.02150538
0,28,0.4516129,0,0,0,0.08333334,0,0,0.1227598
0,29,0.09677419,0,0,0,0,0,0,0.03225806
0,30,0.5806451,0,0,0,0,0,0,0.1935484
0,31,0.09677419,0,0.125,0,0,0,0,-0.009408603
0,32,0.6451613,0,0.125,0,0,0,0,0.1733871
0,33,0.483871,0,0.125,0,0,0,0.0952381,0.1196237
0,34,0.1290323,0,0,0,0,0,0,0.04301075
0,35,0.5483871,0,0.125,0,0,0,0,0.141129
0,36,0.3548387,0,0.125,0,0.075,0,0,0.0516129
0,37,0.1290323,0,0,0,0.04166667,0,0,0.02912186
0,38,0.6451613,0,0.5,0,0,0,0,0.04838709
0,39,0.4193548,0,0.5,0,0,0,0.2857143,-0.02688172
0,40,0.6451613,0,0.125,0,0,0,0,0.1733871
0,41,0.06451613,0,0,0,0,0,0,0.02150538
0,42,0.2258064,0,0,0,0.09375,0,0,0.04401882
0,43,0.1612903,0,0.125,0,0,0,0,0.01209677
0,44,0.1290323,0,0,0,0,0,0,0.04301075
0,45,0.1290323,0,0,0,0.04166667,0,0,0.02912186
0,46,0.483871,0,0.125,0,0,0,0,0.1196237
0,47,0.1935484,0,0,0,0,0,0,0.06451613
0,48,0.4516129,0,0.125,0,0,0,0,0.108871
0,49,0.6129032,0,0.25,0,0,0,0,0.1209677
0,50,0.4516129,0,0.5,0,0,0,0.07142857,-0.01612904
0,51,0.09677419,0,0,0,0.04166667,0,0,0.01836917
0,52,0.5483871,0,0.375,0,0,0,0,0.0577957
0,53,0.5483871,0,0.125,0,0,0,0,0.141129
0,54,0.516129,0,0.125,0,0,0,0,0.1303763
0,55,0.6451613,0,0.625,0,0,0,0.04761905,0.006720424
0,56,0.2580645,0,0.25,0,0,0,0,0.002688169
0,57,0.1290323,0,0,0,0.0625,0,0,0.02217742
0,58,0.1290323,0,0,0,0,0,0,0.04301075
0,59,0.4516129,0,0.5,0,0,0,0.1190476,-0.01612904
0,60,0.6451613,0,0,0,0,0,0,0.2150538
0,61,0.06451613,0,0,0,0,0,0,0.02150538
0,62,0.06451613,0,0,0,0,0,0,0.02150538
0,63,0.1612903,0,0,0,0,0,0,0.05376344
0,64,0.516129,0,0.25,0,0,0,0.2380952,0.08870967
0,65,0.5483871,0,0.125,0,0,0,0,0.141129
0,66,0.483871,0,0.25,0,0,0,0,0.07795698
0,67,0.516129,0,0.125,0,0,0,0,0.1303763
0,68,0.06451613,0,0,0,0.0625,0,0,0.0006720424
0,69,0.5806451,0,0.5,0,0,0,0,0.02688172
0,70,0.3548387,0,0,0,0,0,0,0.1182796
0,71,0.5806451,0,0.125,0,0,0,0,0.1518817
0,72,0.06451613,0,0,0,0.04166667,0,0,0.007616486
0,73,0.5806451,0,0.125,0,0,0,0,0.1518817
0,74,0.4516129,0,0.375,0,0,0,0,0.02553763
0,75,0.6451613,0,0,0,0.04166667,0,0,0.2011649
0,76,0.06451613,0,0,0,0.04166667,0,0,0.007616486
0,77,0.6129032,0,0.25,0,0,0,0,0.1209677
0,78,0.09677419,0,0,0,0,0,0,0.03225806
0,79,0.4193548,0,0,0,0,0,0,0.1397849
0,80,0.06451613,0,0,0,0.125,0,0,-0.02016129
0,81,0.06451613,0,0,0,0.0625,0,0,0.0006720424
0,82,0.516129,0,0.25,0,0,0,0.2857143,0.08870967
0,83,0.516129,0,0.125,0,0,0,0,0.1303763
0,84,0.2258064,0,0,0,0,0,0,0.07526881
0,85,0.2580645,0,0.25,0,0.075,0,0.1904762,-0.02231183
0,86,0.6129032,0,0.375,0,0.1458333,0,0,0.03068996
0,87,0.06451613,0,0,0,0.04166667,0,0,0.007616486
0,88,0.5806451,0,0.5,0,0,0,0.04761905,0.02688172
0,89,0.516129,0,0.125,0,0,0,0,0.1303763
0,90,0.09677419,0,0,0,0,0,0,0.03225806
0,91,0.09677419,0,0,0,0,0,0,0.03225806
0,92,0.7096774,0,0.5,0,0,0,0.04761905,0.06989247
0,93,0.1612903,0,0,0,0,0,0,0.05376344
0,94,0.6451613,0,0.25,0,0,0,0,0.1317204
0,95,0.516129,0,0.125,0,0.0625,0,0,0.109543
0,96,0.06451613,0,0,0,0,0,0,0.02150538
0,97,0.1612903,0,0.25,0,0.04166667,0,0,-0.04345878
0,98,0.4516129,0,0.25,0,0,0,0.3571429,0.0672043
0,99,0.1612903,0,0.125,0,0,0,0,0.01209677
1,0,0.6129032,0,0.25,0,0,0,0.2380952,0.1209677
1,1,0.6129032,0,0.25,0,0,0,0,0.1209677
1,2,0.6129032,0,0.25,0,0,0,0,0.1209677
1,3,0.6129032,0,0.25,0,0,0,0,0.1209677
1,4,0.4516129,0,0,0,0.08333334,0,0,0.1227598
1,5,0.4516129,0,0,0,0.08333334,0,0,0.1227598
1,6,0.5806451,0,0.125,0,0.08333334,0,0,0.1241039
1,7,0.516129,0,0.125,0,0,0,0,0.1303763
1,8,0.516129,0,0.125,0,0,0,0,0.1303763
1,9,0.516129,0,0.125,0,0,0,0,0.1303763
1,10,0.516129,0,0.125,0,0,0,0,0.1303763
1,11,0.516129,0,0.125,0,0,0,0,0.1303763
1,12,0.516129,0,0.125,0,0,0,0,0.1303763
1,13,0.516129,0,0.125,0,0,0,0.1904762,0.1303763
1,14,0.516129,0,0.125,0,0,0,0,0.1303763
1,15,0.516129,0,0.125,0,0,0,0,0.1303763
1,16,0.516129,0,0.125,0,0,0,0,0.1303763
1,17,0.516129,0,0.125,0,0,0,0,0.1303763
1,18,0.516129,0,0.125,0,0,0,0,0.1303763
1,19,0.516129,0,0.125,0,0,0,0,0.1303763
1,20,0.6451613,0,0.25,0,0,0,0,0.1317204
1,21,0.6451613,0,0.25,0,0,0,0,0.1317204
1,22,0.6451613,0,0.25,0,0,0,0,0.1317204
1,23,0.6451613,0,0.25,0,0,0,0,0.1317204
