Generation,ChromosomeIndex,Fitness_MainPathQuality,Fitness_Defense,Fitness_OnMainPath_EnemyTrap,Fitness_OnMainPath_Treasure,Fitness_BesideMainPath_EnemyTrap,Fitness_BesideMainPath_Treasure,Fitness_TwoPronged,Fitness_SumOfFitnessScore
Weight,-->,1,0,0,0,0,0,0,
MAX[1/ 1/ 1/ 0/ 0],min[1/ 1/ 4/ 1/ 1],,,,,,,,
0,0,0.3636364,0,0.25,0,0,0,0.1428571,0.1818182
0,1,0.3030303,0,0.125,0,0.05,0,0.1666667,0.1765152
0,2,0.3939394,0.25,0.125,0,0,0.6666667,0,0.1969697
0,3,0.06060606,0.25,0,0,0.1666667,0,0.1428571,0.1136364
0,4,0.3939394,0,0.25,0,0,0,0.02380952,0.1969697
0,5,0.3030303,0.25,0.25,0,0,0,0,0.1515152
0,6,0.4242424,0.3611111,0.125,0,0.08333334,0,0.4285714,0.2537879
0,7,0.3030303,0,0,0,0.0625,0,0,0.1827652
0,8,0.3333333,0,0,0,0,0,0,0.1666667
0,9,0.3636364,0.05555556,0.125,1,0,0,0,0.1818182
0,10,0.4242424,0,0.25,0,0,0,0.2857143,0.2121212
0,11,0.2424242,0,0,1,0,0,0,0.1212121
0,12,0.09090909,0.25,0,0,0.0625,0,0,0.07670455
0,13,0.3939394,0.25,0.25,0,0.05,0,0,0.2219697
0,14,0.3939394,0,0.375,0,0.09375,0,0,0.2438447
0,15,0.4242424,0.3611111,0,0,0,0.6666667,0,0.2121212
0,16,0.06060606,0,0,0,0,0,0,0.03030303
0,17,0.3333333,0,0.375,0,0,0,0,0.1666667
0,18,0.3636364,0,0,0,0,0,0,0.1818182
0,19,0.2424242,0,0,0,0,0,0,0.1212121
0,20,0.3939394,0.25,0,0,0,0.6666667,0,0.1969697
0,21,0.06060606,0.25,0,0,0,0.5,0,0.03030303
0,22,0.3636364,0.25,0.25,0,0,0,0,0.1818182
0,23,0.3939394,0,0,1,0.2083333,0,0.07142857,0.3011364
0,24,0.2727273,0.3611111,0,0,0.08333334,0,0,0.1780303
0,25,0.2424242,0,0.125,0,0.075,0,0,0.1587121
0,26,0.3636364,0.25,0.125,0,0,0,0,0.1818182
0,27,0.2424242,0.25,0.125,0,0,0,0,0.1212121
0,28,0.4545455,0,0,0,0.1,0,0,0.2772727
0,29,0.4848485,0,0,0,0,0,0,0.2424242
0,30,0.06060606,0,0,0,0.0625,0,0,0.06155303
0,31,0.06060606,0.25,0,0,0,0,0,0.03030303
0,32,0.2727273,0.25,0,0,0.1875,0,0,0.2301136
0,33,0.2727273,0.25,0,0,0.025,0,0,0.1488636
0,34,0.09090909,0,0,0,0.125,0,0,0.1079545
0,35,0.3030303,0,0.25,0,0.1125,0,0.1190476,0.2077652
0,36,0.3030303,0.25,0.125,0,0,0,0,0.1515152
0,37,0.2121212,0,0.125,0,0,0,0,0.1060606
0,38,0.2424242,0.4722222,0,0,0,0,0,0.1212121
0,39,0.4545455,0,0.125,0,0,0,0,0.2272727
0,40,0.4545455,0,0.125,0,0,0,0,0.2272727
0,41,0.3030303,0,0,0,0,0,0,0.1515152
0,42,0.3333333,0,0,1,0.2083333,0,0,0.2708333
0,43,0.06060606,0,0,0,0,0,0,0.03030303
0,44,0.3030303,0,0,0,0,0,0,0.1515152
