Generation,ChromosomeIndex,Fitness_MainPathQuality,Fitness_Defense,Fitness_OnMainPath_EnemyTrap,Fitness_OnMainPath_Treasure,Fitness_BesideMainPath_EnemyTrap,Fitness_BesideMainPath_Treasure,Fitness_TwoPronged,Fitness_SumOfFitnessScore
Weight,-->,1,0,0,0,0,0,0,
MAX[1/ 1/ 1/ 0/ 0],min[1/ 1/ 4/ 1/ 1],,,,,,,,
0,0,0.28,0.3611111,0,0,0.07291667,0.4,0,0.05177083
0,1,0.28,0,0.125,0,0.15,0,0,0.001249999
0,2,0.06,0.25,0,0,0,0,0,0.015
0,3,0.24,0.3611111,0.125,0,0.121875,0.2,0.1686372,0.04044055
0,4,0.12,0.25,0,0,0.03125,0,0,0.0221875
0,5,0.16,0.3611111,0.125,0,0.04166667,0,0.1051003,0.02460841
0,6,0.32,0.3611111,0.125,0,0.1004464,0,0.06734351,0.04047427
0,7,0.14,0,0,0,0,0,0,0.035
0,8,0.2,0,0.125,0,0.2526786,0,0.03367176,-0.0360017
0,9,0.18,0.25,0.125,0,0.05,0,0,0.001250002
0,10,0.04,0,0,0,0,0,0,0.01
0,11,0.16,0.3055556,0.125,0,0.1666667,0,0,-0.03291667
0,12,0.1,0.25,0,0,0.07142857,0,0,0.007142857
0,13,0.2,0,0,1,0,0,0,0.05
0,14,0.1,0,0.125,0,0,0,0,-0.00625
0,15,0.18,0.3611111,0,0,0,0,0,0.045
0,16,0.08,0,0.125,0,0,0,0,-0.01125
0,17,0.16,0,0,0,0,0,0,0.04
0,18,0.24,0.6944444,0.25,0,0.04583333,0.25,0.2102007,0.03859183
0,19,0.3,0.25,0,0,0.1,0,0.1214052,0.08035131
0,20,0.1,0,0.125,0,0.025,0,0.1064794,0.01411985
0,21,0.3,0.05555556,0,1,0.05,0,0,0.0625
0,22,0.1,0,0.125,0,0,0,0.8689661,0.2109915
0,23,0.32,0.3611111,0,0,0.321875,0,0.0952381,0.02334077
0,24,0.26,0.3611111,0.125,0,0.1083333,0,0.7142857,0.1852381
0,25,0.16,0,0,0,0,0,0,0.04
0,26,0.22,0,0.25,1,0.025,0,0,-0.01375
0,27,0.22,0,0,0,0,0,0,0.055
0,28,0.06,0,0,0,0,0,0,0.015
0,29,0.3,0,0.25,0,0.07440476,0,0.06734351,0.01073469
0,30,0.22,0,0.125,0,0,0,0,0.02375
0,31,0.24,0,0,0,0.125,0,0.1505847,0.06639616
0,32,0.08,0.1111111,0,1,0,0,0,0.02
0,33,0.2,0,0.125,0,0.04166667,0,0.07529233,0.02715642
0,34,0.26,0,0,0,0,0,0,0.065
0,35,0.22,0,0,0,0.04166667,0,0,0.04458333
0,36,0.16,0.5833334,0.125,0,0.2229167,0,0.1484778,-0.009859715
0,37,0.12,0,0,0,0,0,0,0.03
0,38,0.16,0,0.125,0,0.05,0,0,-0.003750001
0,39,0.14,0,0,0,0.15,0,0,-0.002500001
0,40,0.26,0.25,0.125,0,0,0,0,0.03375
0,41,0.28,0.3611111,0.25,0,0,0.6,0,0.0075
0,42,0.12,0,0,0,0.06770834,0,0,0.01307292
0,43,0.18,0.5277778,0.125,0,0.125,0.375,0,-0.0175
0,44,0.16,0.4166667,0.125,0,0.1041667,0,0.02380952,-0.01133929
0,45,0.14,0,0,1,0,0,0,0.035
