Generation,ChromosomeIndex,Fitness_MainPathQuality,Fitness_Defense,Fitness_OnMainPath_EnemyTrap,Fitness_OnMainPath_Treasure,Fitness_BesideMainPath_EnemyTrap,Fitness_BesideMainPath_Treasure,Fitness_TwoPronged,Fitness_SumOfFitnessScore
Weight,-->,1,0,0,0,0,0,0,
MAX[1/ 1/ 1/ 0/ 0],min[1/ 1/ 4/ 1/ 0],,,,,,,,
0,0,0.2173913,0,0,0,0,0,0,0.07246377
0,1,0.2826087,0,0.25,0,0.08333334,0,0.0952381,-0.01690822
0,2,0.04347826,0,0,0,0,0,0,0.01449275
0,3,0.2826087,0,0.125,0,0.09375,0,0,0.02128623
0,4,0.2173913,0,0.125,0,0.04166667,0,0.08584645,0.01690821
0,5,0.2826087,0,0,0,0.1369048,0,0.3445747,0.04856798
0,6,0.2173913,0,0.125,0,0,0,0,0.0307971
0,7,0.2173913,0,0,0,0.0625,0,0,0.05163043
0,8,0.04347826,0,0,0,0,0,0,0.01449275
0,9,0.3043478,0,0.125,0,0,0,0.4285714,0.05978261
0,10,0.1956522,0,0,0,0,0,0,0.06521739
0,11,0.2826087,0,0.125,0,0,0,0,0.05253623
0,12,0.2391304,0,0.375,0,0.04166667,0,0.1722873,-0.05917874
0,13,0.3695652,0,0.125,0,0.0625,0,0,0.06068841
0,14,0.08695652,0,0.125,0,0,0,0,-0.01268116
0,15,0.04347826,0,0,0,0,0,0,0.01449275
0,16,0.2173913,0,0,0,0.05,0,0,0.0557971
0,17,0.1956522,0,0,0,0.05,0,0,0.04855072
0,18,0.04347826,0,0,0,0,0,0,0.01449275
0,19,0.06521739,0,0,0,0,0,0,0.02173913
0,20,0.2391304,0,0.125,0,0.08258928,0,0.05323971,0.01051372
0,21,0.1956522,0,0,0,0.02083333,0,0,0.05827295
0,22,0.04347826,0,0,0,0,0,0,0.01449275
0,23,0.1956522,0,0.125,0,0,0,0,0.02355072
0,24,0.08695652,0,0,0,0,0,0,0.02898551
0,25,0.1521739,0,0,0,0,0,0,0.05072464
0,26,0.3043478,0,0,0,0.1625,0,0,0.04728261
0,27,0.1956522,0,0,0,0.0625,0,0,0.04438406
0,28,0.1304348,0,0.125,0,0,0,0.2017175,0.001811594
0,29,0.1956522,0,0.125,0,0.08482143,0,0.1722873,-0.004723087
0,30,0.1956522,0,0.125,0,0.08333334,0,0,-0.004227055
0,31,0.2391304,0,0.25,0,0.075,0,0,-0.02862319
0,32,0.2173913,0,0.25,0,0.1375,0,0,-0.0567029
0,33,0.3043478,0,0.25,0,0.096875,0,0.1064794,-0.01417573
0,34,0.08695652,0,0,0,0,0,0,0.02898551
0,35,0.2173913,0,0,0,0.0625,0,0,0.05163043
0,36,0.06521739,0,0,0,0,0,0,0.02173913
0,37,0.06521739,0,0,0,0,0,0,0.02173913
0,38,0.08695652,0,0,0,0,0,0,0.02898551
0,39,0.2608696,0,0,0,0,0,0,0.08695652
0,40,0.2391304,0,0,0,0,0,0,0.07971015
0,41,0.1304348,0,0,0,0,0,0,0.04347826
0,42,0.1956522,0,0.125,0,0.1145833,0,0.1514089,-0.01464372
0,43,0.1956522,0,0.125,0,0,0,0.04761905,0.02355072
0,44,0.2173913,0,0,0,0.0625,0,0,0.05163043
0,45,0.326087,0,0.25,0,0.3041667,0,0.1064794,-0.07602657
0,46,0.06521739,0,0,0,0.04166667,0,0,0.007850241
0,47,0.1304348,0,0,0,0.01785714,0,0,0.03752588
0,48,0.2173913,0,0,0,0.09375,0,0,0.04121377
0,49,0.1956522,0,0.125,0,0,0,0,0.02355072
0,50,0.173913,0,0,0,0,0,0,0.05797102
0,51,0.2391304,0,0.25,0,0.025,0,0,-0.01195652
0,52,0.2173913,0,0,0,0.075,0,0,0.04746376
0,53,0.06521739,0,0,0,0.025,0,0,0.0134058
0,54,0.173913,0,0,0,0.02083333,0,0,0.05102657
0,55,0.2173913,0,0,0,0.0625,0,0,0.05163043
0,56,0.173913,0,0.125,0,0.0625,0,0,-0.004528984
0,57,0.2173913,0,0,0,0,0,0,0.07246377
0,58,0.1956522,0,0,0,0,0,0,0.06521739
0,59,0.1086956,0,0,0,0,0,0,0.03623188
0,60,0.1086956,0,0.125,0,0,0,0.05323971,-0.005434784
0,61,0.3043478,0,0,0,0,0,0,0.1014493
0,62,0.04347826,0,0,0,0,0,0,0.01449275
0,63,0.2173913,0,0,0,0.1041667,0,0,0.03774154
0,64,0.2826087,0,0.25,0,0.0625,0,0.1064794,-0.00996377
0,65,0.2391304,0,0,0,0.04166667,0,0,0.06582126
0,66,0.2173913,0,0,0,0.09375,0,0,0.04121377
0,67,0.2391304,0,0,0,0,0,0,0.07971015
0,68,0.173913,0,0,0,0,0,0.7142857,0.05797102
0,69,0.173913,0,0.25,0,0,0,0.4285714,-0.02536232
0,70,0.3043478,0,0,0,0.1208333,0,0,0.06117149
0,71,0.2391304,0,0.125,0,0.096875,0,0,0.005751813
0,72,0.04347826,0,0,0,0,0,0,0.01449275
0,73,0.1956522,0,0.125,0,0,0,0.05323971,0.02355072
0,74,0.08695652,0,0,0,0,0,0,0.02898551
0,75,0.04347826,0,0,0,0,0,0,0.01449275
0,76,0.2173913,0,0,0,0.0625,0,0,0.05163043
0,77,0.1086956,0,0,0,0,0,0,0.03623188
0,78,0.06521739,0,0,0,0.025,0,0,0.0134058
0,79,0.173913,0,0,0,0.03125,0,0,0.04755435
0,80,0.2173913,0,0.125,0,0,0,0,0.0307971
0,81,0.1521739,0,0,0,0.08333334,0,0,0.02294686
0,82,0.2173913,0,0,0,0,0,0,0.07246377
0,83,0.3043478,0,0.5,0,0.046875,0,0.02380952,-0.0808424
0,84,0.1956522,0,0,0,0,0,0,0.06521739
0,85,0.2608696,0,0,0,0.0625,0,0,0.06612319
0,86,0.2391304,0,0,0,0,0,0,0.07971015
0,87,0.1956522,0,0,0,0,0,0,0.06521739
0,88,0.04347826,0,0,0,0,0,0,0.01449275
0,89,0.2608696,0,0,0,0.03125,0,0,0.07653985
0,90,0.173913,0,0.125,0,0,0,0.4332867,0.01630435
0,91,0.1956522,0,0,0,0.01785714,0,0,0.05926501
0,92,0.173913,0,0,0,0,0,0,0.05797102
0,93,0.1956522,0,0.125,0,0.0625,0,0.3194382,0.002717391
0,94,0.1086956,0,0,0,0,0,0,0.03623188
0,95,0.2173913,0,0.125,0,0.04166667,0,0.2179282,0.01690821
0,96,0.2173913,0,0,0,0,0,0,0.07246377
0,97,0.06521739,0,0,0,0,0,0,0.02173913
0,98,0.3478261,0,0.125,0,0.15,0,0.1428571,0.02427536
0,99,0.2173913,0,0,0,0,0,0,0.07246377
1,0,0.2826087,0,0.125,0,0,0,0,0.05253623
1,1,0.3043478,0,0,0,0.1416667,0,0.5714286,0.05422705
1,2,0.2173913,0,0,0,0.05,0,0,0.0557971
1,3,0.2173913,0,0,0,0.05,0,0,0.0557971
1,4,0.2173913,0,0,0,0.05,0,0,0.0557971
1,5,0.2173913,0,0,0,0.05,0,0,0.0557971
1,6,0.2173913,0,0,0,0.05,0,0,0.0557971
1,7,0.2173913,0,0,0,0.046875,0,0,0.05683877
1,8,0.2173913,0,0,0,0.046875,0,0,0.05683877
1,9,0.173913,0,0,0,0,0,0,0.05797102
1,10,0.173913,0,0,0,0,0,0,0.05797102
1,11,0.173913,0,0,0,0,0,0,0.05797102
1,12,0.173913,0,0,0,0,0,0,0.05797102
1,13,0.173913,0,0,0,0,0,0.7142857,0.05797102
1,14,0.173913,0,0,0,0,0,0,0.05797102
1,15,0.173913,0,0,0,0,0,0,0.05797102
1,16,0.173913,0,0,0,0,0,0,0.05797102
1,17,0.173913,0,0,0,0,0,0,0.05797102
1,18,0.173913,0,0,0,0,0,0.7142857,0.05797102
1,19,0.173913,0,0,0,0,0,0,0.05797102
1,20,0.1956522,0,0,0,0.02083333,0,0,0.05827295
1,21,0.1956522,0,0,0,0.02083333,0,0,0.05827295
1,22,0.1956522,0,0,0,0.02083333,0,0,0.05827295
